variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M181.0719T3.97	M181T4	181.0718799	181.0715872	181.0723107	237.9994059	235.3862026	241.6623896	65	42	0	23			8															
M181.072T7.47	M181T7	181.072037	181.0717584	181.0724569	448.2908023	447.7572312	452.7478737	66	42	0	24	[184][M]-		9															
M181.1236T1.41	M181T1	181.1236328	181.1233068	181.1240261	84.39153843	82.76099987	85.45075706	46	22	0	24			1457															
M181.9476T17.08	M182T17	181.9476312	181.9473699	181.9479564	1024.662717	1022.803535	1027.620272	56	42	0	14		[M-H-COCH2]- 224.957	30															
M181.9663T7.5	M182T7	181.9663197	181.9660774	181.9667305	449.7478683	441.4205918	453.1357084	60	41	0	19			79															
M181.9954T2.79	M182T3	181.9953617	181.9950771	181.9957258	167.5050031	165.9207817	169.1564758	63	42	0	21			56															
M182.0094T1.46	M182T1	182.0094381	182.0093561	182.0097115	87.7673635	87.49360029	90.56909463	3	0	3	0			385															
M182.013T4.76	M182T5	182.0130479	182.012789	182.0134516	285.5419397	275.6619823	290.2284194	41	21	0	20			432															
M182.0132T9.46	M182T9	182.0131651	182.012827	182.0135491	567.839596	566.454562	569.4297549	57	39	0	18			752															
M182.0322T7.4	M182T7.1	182.0322191	182.0319192	182.0326203	444.1757065	425.4057372	448.5094957	66	42	0	24			331															
M182T2_4.Pyridoxic.acid	M182T2	182.0461584	182.0458907	182.0464386	95.64800678	94.77063841	96.55734709	66	42	0	24	[185][M]-	[M+Cl+HCOOH]- 101.068	26	4-Pyridoxic acid	C8H9NO4	183.05316	CHEBI:17405	HMDB00017	C00847	CID6723	HXACOUQIXZGNBF-UHFFFAOYSA-N	InChI=1S/C8H9NO4/c1-4-7(11)6(8(12)13)5(3-10)2-9-4/h2,10-11H,3H2,1H3,(H,12,13)	Metabolism of cofactors and vitamins	Vitamine B6 metabolism	Pridoxine	2	a,b	
M182.0542T3.44	M182T3.1	182.0541767	182.0539064	182.0545208	206.2304504	205.0756409	207.3670152	66	42	0	24	[183][M+1]-		43															
M182.0572T5.41	M182T5.1	182.057188	182.0569702	182.0575712	324.3182843	321.5331096	329.0158752	66	42	0	24	[182][M+2]-		25															
M182.061T2.23	M182T2.2	182.0609519	182.0605429	182.0613356	133.732976	131.503718	135.1030936	61	38	2	21		[M-2H]2- 366.141	41															
M182.061T1.68	M182T2.1	182.0610283	182.0605424	182.0634446	100.8882853	90.44884209	106.0088079	68	40	3	24		[M-H+Cl]2- 330.163	5															
M182.0637T7.92	M182T8	182.0637108	182.0633786	182.0640716	475.1159651	462.8640612	482.0869472	79	39	2	24	[180][M+2]-		3															
M182.0713T5.57	M182T6	182.0713478	182.0709866	182.0717854	334.0840998	329.5860632	335.8194788	64	41	0	23			25															
M182.0753T7.47	M182T7.2	182.0753021	182.074822	182.0756784	448.4441201	447.4663708	453.7511628	68	42	2	24	[184][M+1]-		9															
M182.5986T7.91	M183T8	182.5986034	182.5983106	182.5989635	474.7317394	464.0960833	478.2537002	40	30	0	8			3															
M182.8251T6.04	M183T6	182.8251328	182.8248921	182.825508	362.3983979	354.6737686	378.7885214	71	42	0	24		[M+Cl]- 147.854	6															
M182.8373T20.41	M183T20	182.8373158	182.8370089	182.8376987	1224.654323	1221.204632	1244.962902	67	42	1	24		[M+Cl]- 147.868	36															
M182.9105T17.16	M183T17	182.9105109	182.910014	182.9108965	1029.539744	1027.633912	1030.843339	67	42	1	24		[M-H-C2H4]- 211.941	30															
M182.9312T8.55	M183T9	182.9312461	182.9309842	182.9316845	513.1620708	492.3833119	517.280797	8	1	3	3			34															
M182.9315T24.63	M183T25	182.9314958	182.9310328	182.9319357	1477.750118	1448.66179	1497.490205	77	42	3	24	[187][M]-	[M-2H+Na]- 161.957	50															
M182.9315T10.92	M183T11.1	182.9315095	182.9310732	182.9318334	655.1652885	637.9368253	662.9773443	28	20	3	5			1291															
M182.9315T0.94	M183T1	182.9315232	182.9312789	182.9318988	56.35633997	39.29113588	60.83267523	54	34	0	20			1469															
M182.9315T0.25	M183T0	182.9315242	182.9312677	182.9319041	14.89890391	5.463644538	37.68701421	57	38	0	18			1631															
M182.9315T20.27	M183T20.1	182.9315298	182.9312803	182.9319211	1215.927807	1208.920903	1226.330612	51	37	1	13			36															
M182.9315T13.44	M183T13	182.9315316	182.9312678	182.931903	806.152202	781.5346471	817.4709908	46	30	0	10			878															
M182.9315T11.48	M183T11	182.931533	182.9310779	182.9318922	688.9610999	673.1368357	693.9757204	54	37	1	15		[M-H]- 183.939	832															
M182.9316T17.07	M183T17.1	182.931567	182.9309809	182.9319072	1024.24422	1022.972831	1032.531299	67	42	1	24	[186][M]-	[M-H-CO]- 211.941	30															
M182.9412T5.84	M183T6.1	182.9412069	182.9409234	182.9416154	350.5678388	348.8520689	357.2550858	50	33	0	17			6															
M182.9704T9.01	M183T9.1	182.9703718	182.9699863	182.9708589	540.3842385	539.7467343	541.2825781	65	41	0	24		[M-2H+K]- 146.02	15															
M182.9713T6.4	M183T6.2	182.9712967	182.9709278	182.9715479	384.1719415	381.9540507	385.7776388	47	29	0	18			213															
M182.9888T24.25	M183T24	182.9887951	182.9885643	182.9891106	1454.96005	1436.910758	1470.599022	39	20	1	18			1365															
M182.9971T2.7	M183T3	182.9970641	182.9966156	182.9974191	162.0278612	159.6177634	164.3620349	43	18	2	23			1495															
M182.9971T9.43	M183T9.2	182.9970821	182.9967631	182.997496	565.9585761	560.9195895	567.7998927	53	38	0	15			787															
M183.0002T16.55	M183T17.2	183.0001744	182.9999211	183.0005089	992.9080907	989.418437	997.817118	66	42	0	24			14															
M183.0106T2.9	M183T3.1	183.0106233	183.0103073	183.0110296	174.1491734	172.6267423	177.9913941	59	36	0	23			22															
M183.0161T11.11	M183T11.2	183.0161251	183.0158181	183.0164065	666.3988604	664.6196689	667.3953129	48	31	0	17			1612															
M183.0496T1.6	M183T2	183.049646	183.0492118	183.0501539	96.04446985	94.26587163	98.52804142	60	37	0	23	[185][M+1]-		934															
M183.0551T3.43	M183T3.2	183.0550837	183.0547936	183.0555639	205.9874391	204.2665544	207.3670152	57	38	0	19	[183][M+2]-		1255															
M183.0761T7.48	M183T7	183.0760789	183.0756703	183.0765176	448.8550275	447.2370692	452.7478737	41	18	0	23	[184][M+2]-		343															
M183.0777T2.39	M183T2.1	183.0777256	183.0774339	183.0780827	143.219592	139.7569724	145.5576799	66	42	0	24		[M-H-C4H8]- 240.139	41															
M183.0875T3.88	M183T4	183.0874688	183.08714	183.0878661	233.0752262	231.5117082	235.402997	51	36	0	15		[M-H-CO]- 212.096	8															
M183.1029T1.44	M183T1.1	183.1029355	183.1025792	183.1034413	86.54959044	84.75699699	87.97021428	65	42	0	23		[M-H-C2H4]- 212.14	11															
M183.1392T1.4	M183T1.2	183.1392033	183.1388538	183.139573	83.80559072	82.91533188	85.55658359	65	41	0	24		[M-H]- 184.146	53															
M183.9268T24.6	M184T25	183.926766	183.926306	183.9272182	1476.068012	1450.996235	1501.786404	69	42	3	24	[187][M+1]-		1433															
M183.9349T17.07	M184T17	183.934919	183.9346139	183.9352368	1024.148152	1022.972831	1029.954287	64	42	0	22	[186][M+1]-		30															
M183.9842T16.55	M184T17.1	183.9842253	183.9836217	183.9845692	992.8139017	986.0859855	997.817118	67	42	1	24			14															
M184.0002T11.88	M184T12	184.0002168	183.9999316	184.000548	712.6388589	707.8414133	714.3090646	66	42	0	24			856															
M184T9_O.phospho.L.serine.Phosp.	M184T9	184.0016841	184.0012213	184.0021611	523.4111393	520.0952379	532.9430573	56	34	0	21		[M+Cl]- 149.027	18	"O-phospho-L-serine;Phosphoserine"	C3H8NO6P	185.00892	CHEBI:15811	HMDB00272	C01005	CID68841	BZQFBWGGLXLEPQ-REOHCLBHSA-N	InChI=1S/C3H8NO6P/c4-2(3(5)6)1-10-11(7,8)9/h2H,1,4H2,(H,5,6)(H2,7,8,9)t2-/m0/s1	Amino acid metabolism	Glycine, Serine and Threonine	Serine	2	a,b	
M184.0254T7.44	M184T7	184.0253882	184.0251084	184.0257883	446.4940371	438.1461839	449.8033079	63	42	0	21			9															
M184.0384T6.65	M184T7.1	184.0383698	184.0381317	184.0387624	398.81503	395.6327535	401.6432257	64	40	0	24		[M+Cl+NH3]- 132.052	7															
M184.0617T2.29	M184T2	184.0616692	184.0613376	184.0620544	137.2803384	136.0248415	149.1212145	60	41	0	19			1201															
M184.0729T4.76	M184T5	184.0729336	184.0726521	184.0733008	285.8099312	277.5790751	289.940569	49	27	0	22			13															
M184.073T3.75	M184T4	184.0730159	184.0727668	184.0733198	224.8471298	218.2836565	232.2475741	28	10	0	18			8															
M184.098T1.58	M184T2.1	184.0979953	184.0976935	184.0983694	94.99448893	93.09126828	99.7115379	66	42	0	24			926															
M184.0982T2.16	M184T2.2	184.0982212	184.0979318	184.0986074	129.3450244	126.9227602	130.3097482	56	35	0	21			42															
M184.8231T6.07	M185T6	184.8231169	184.8228851	184.8235154	364.0801602	354.6831147	378.0559527	73	42	0	24		[2M-2H+Na]- 81.9231	6															
M184.9087T17.16	M185T17	184.9086502	184.9083705	184.9090291	1029.553005	1028.120283	1031.264298	62	42	0	20			30															
M184.9297T17.07	M185T17.1	184.9297027	184.9294285	184.9300762	1024.248028	1022.972831	1030.037823	66	42	0	24	[186][M+2]-		30															
M184.9297T24.61	M185T25	184.9297044	184.9292513	184.9301346	1476.683057	1458.148565	1498.657606	52	31	2	19	[187][M+2]-		1363															
M184.9457T6.24	M185T6.1	184.945734	184.9455063	184.9461324	374.5231374	372.8820631	376.511835	60	41	0	19			228															
M184.9472T17.09	M185T17.2	184.9472239	184.9466955	184.947545	1025.463416	1023.684713	1030.898763	67	42	1	24		[2M-2H+Na]- 81.991 [M+Cl+NaCOOH]- 81.991 [2M-2H+Na]- 81.991 [M+Cl+NaCOOH]- 81.991	30															
M184.9682T0.16	M185T0	184.9681572	184.9676956	184.9685818	9.79145001	5.580373081	26.81797545	59	40	1	18			1632															
M184.9682T24.39	M185T24	184.9681645	184.9679213	184.9686059	1463.207755	1441.2941	1475.014447	59	33	0	19	[189][M]-		1409															
M184.9682T22.09	M185T22	184.9681648	184.9679435	184.9684928	1325.111715	1308.811736	1344.506142	65	38	0	18			60															
M184.9682T19.1	M185T19	184.9681741	184.9679281	184.9685824	1146.068434	1125.239552	1152.755277	54	30	0	23		[3M-2H]2- 123.977 [M-H]- 185.972	1310															
M184.9682T13.8	M185T14	184.9681861	184.9679579	184.9685705	828.0117083	792.349101	845.7747597	62	33	0	12			1684															
M184.9682T0.93	M185T1	184.9682007	184.9676899	184.968564	55.57054722	43.37292909	64.39774055	53	32	1	20		[2M-2H+Na]- 81.9935 [2M-2H+Na]- 81.9935	1469															
M184.9682T20.3	M185T20	184.9682022	184.967712	184.968583	1217.950892	1206.885671	1226.330612	68	42	2	24		[2M-2H+Na]- 81.9925 [2M-2H+Na]- 81.9925	36															
M184.9682T14.85	M185T15	184.9682227	184.9679551	184.968578	890.8508751	872.9222809	912.8081827	67	40	0	23			551															
M184.9682T16.43	M185T16	184.9682382	184.9676931	184.9685876	985.9181863	984.2748953	995.9668786	60	40	1	19	[188][M]-		14															
M184.9682T16.79	M185T17.3	184.9682456	184.9679682	184.9685727	1007.102255	997.6468089	1008.59137	65	42	1	22			14															
M184.9682T11.41	M185T11	184.968248	184.9679617	184.9685596	684.8568635	668.9526361	696.6674265	62	37	0	19			1341															
M184.9859T9.68	M185T10	184.9858582	184.9855974	184.9862253	580.917169	579.8374482	582.2939407	66	42	0	24			21															
M185.0225T6.56	M185T7	185.0224689	185.0222056	185.022879	393.5528931	391.4204478	394.7899492	66	42	0	24		[M+Cl+NH3]- 133.036	7															
M185.0295T5.23	M185T5	185.0295126	185.0291876	185.0299975	313.8150733	308.7056618	320.9671202	35	17	0	18			711															
M185.0457T9.9	M185T10.1	185.0457284	185.0454828	185.0460812	593.7910267	591.0151797	595.5391898	55	38	0	17		[M-2H]2- 372.102	39															
M185.0458T1.55	M185T2	185.0457546	185.0452538	185.0459086	92.90943748	90.85394248	93.1140207	5	0	3	2			935															
M185.0484T2.84	M185T3	185.0484488	185.0481613	185.0488155	170.3142092	168.9252266	172.2232179	64	41	0	23		[M-H-COCH2]- 228.074	56															
M185.057T7.33	M185T7.1	185.056987	185.056693	185.057399	439.6869238	430.8219301	441.5830651	66	42	0	24	[190][M]-	[M-H]- 186.07	9															AMPA [IS]
M185.057T8.1	M185T8	185.0570148	185.0567591	185.0574104	485.9150556	480.8433324	504.1019438	61	40	0	20			3															
M185.0682T3.12	M185T3.1	185.0681914	185.0649189	185.0686129	187.1915047	184.5190456	201.9063542	53	36	0	17			820															
M185.082T1.62	M185T2.1	185.0819788	185.0814687	185.0833287	96.91492907	90.56909463	118.6589523	59	31	3	24			999															
M185.091T9.86	M185T10.2	185.0909988	185.090714	185.0913587	591.7953263	590.6280742	592.7730906	66	42	0	24			21															
M185.1185T1.42	M185T1.1	185.1184893	185.1181491	185.1188566	85.28320209	84.60694153	88.53193631	67	42	1	24			11															
M185.1549T1.38	M185T1.2	185.1548976	185.1544713	185.1552784	82.88493917	81.68712507	83.99069578	65	39	2	24			1458															
M185.155T20.11	M185T20.1	185.1549561	185.1545035	185.1553297	1206.370975	1205.271858	1207.323467	69	42	3	24			36															
M185.2577T1.98	M185T2.2	185.2577442	185.2574739	185.2583973	118.8511186	117.8269228	119.5339782	53	38	0	15			29															
M185.9634T24.47	M186T24	185.9634396	185.9631435	185.9638763	1467.958969	1446.756678	1498.777844	67	42	1	24	[189][M+1]-		1434															
M185.9716T16.79	M186T17	185.9715824	185.9712924	185.9719398	1007.199456	997.817118	1009.741009	65	42	0	23	[188][M+1]-		14															
M185.9716T16.43	M186T16	185.9715836	185.9710268	185.9719623	985.968278	983.8993542	995.8227265	59	39	1	19			14															
M185.9995T9.43	M186T9	185.9994772	185.9992097	185.9998475	565.6534508	565.0265809	566.8655707	64	42	0	22			730															
M186.0099T6.59	M186T7	186.0098709	186.0094336	186.0180785	395.5320136	390.156178	397.4572879	50	28	0	22			273															
M186.0258T6.55	M186T7.1	186.0258419	186.0255768	186.0262545	392.9772493	391.0568977	395.2686878	54	30	0	24		[M-H-C2H4]- 215.063	7															
M186.041T8.61	M186T9.1	186.0409581	186.0406873	186.0413798	516.6988839	514.8294507	520.4174727	65	41	0	24		[M-H-COCH2]- 229.068	37															
M186.0411T2.87	M186T3	186.0410884	186.0408176	186.0414392	172.1204826	167.5262311	177.5418007	64	41	0	23		[M-H-COCH2]- 229.059 [M-H-C6H10O4]- 333.106	22															
M186.0456T4.3	M186T4	186.0455906	186.0452561	186.046003	258.1703192	244.4407068	263.4263671	68	42	0	24		[M-H-NH3]- 204.088	1															
M186T2_Indoleacrylic.acid.3.ind.	M186T2	186.0563678	186.0560984	186.0567367	144.8686835	143.8367351	145.7551764	66	42	0	24		[M-H-HCOOH]- 233.07	41	"Indoleacrylic acid;3-indoleacrylate;3-Indolylacrylic acid"	C11H9NO2	187.06333		HMDB00734		CID15030923	SXOUIMVOMIGLHO-AATRIKPKSA-N	InChI=1S/C11H9NO2/c13-11(14)6-5-9-7-8-3-1-2-4-10(8)12-9/h1-7,12H,(H,13,14)/b6-5+				2	a,b	
M186.0596T1.55	M186T2.1	186.0595707	186.0591708	186.0627597	92.81067978	91.70867942	93.58624689	47	23	0	24			26															
M186.0603T7.33	M186T7.2	186.0603258	186.0600284	186.060703	439.6869238	430.8219301	441.5830651	66	42	0	24	[190][M+1]-		9															
M186.0774T2.4	M186T2.2	186.0774041	186.077071	186.0778175	144.2096999	141.4547448	148.3552263	66	42	0	24		[M+Cl+NH3]- 134.088	41															
M186.1138T2.42	M186T2.3	186.1138305	186.1135409	186.1142181	145.1671394	143.7334202	146.2437717	66	42	0	24	[191][M]-	[M+Cl]- 151.144	41															
M186.1139T1.54	M186T2.4	186.1138558	186.1134405	186.1142369	92.20521901	90.31664152	92.99459392	63	40	1	22			11															
M186.1251T9.69	M186T10	186.1250846	186.1248102	186.1254194	581.128473	579.4901504	583.2563362	60	41	0	19			21															
M186.1502T2.79	M186T3.1	186.1502395	186.149934	186.1506053	167.5541682	164.4780965	172.1799001	61	40	0	21			1508															
M186.9437T6.25	M187T6	186.9437278	186.9434814	186.9441212	374.7865777	372.2497462	375.7989281	61	40	0	21		[M-H-C4H8]- 243.999	6															
M186.9557T9.99	M187T10	186.9556852	186.9552805	186.9560621	599.2006357	598.1677996	602.3020454	62	36	2	24		[M-H-COCH2]- 229.974	393															
M186.9725T16.79	M187T17	186.9724745	186.9721821	186.9728183	1007.335159	997.2510959	1009.37798	63	39	0	24		[M-H-H20]- 205.991 [M-H-H20]- 205.991	14															
M186.9725T16.43	M187T16	186.9724795	186.9719108	186.972858	985.911371	983.8993542	991.7829103	53	36	1	16		[M-H-H20]- 205.991 [M-H-H20]- 205.991	14															
M186.9807T1.4	M187T1	186.9807354	186.9803548	186.9811345	83.80466516	82.76099987	86.0255621	60	38	0	22			1459															
M186.992T4.91	M187T5	186.9919924	186.9916561	186.9976749	294.6279902	290.0556435	311.3643355	57	31	0	23			410															
M187.0073T2.33	M187T2.1	187.007325	187.0069502	187.0076788	139.8281005	134.3208181	143.0172762	47	27	1	19			1202															
M187.0073T2.83	M187T3	187.0073483	187.007066	187.0076729	169.672762	158.258543	174.9812889	52	33	0	19			56															
M187.0074T1.53	M187T2	187.0073622	187.0071062	187.0077349	91.86129484	91.02260122	92.90216626	66	42	0	24	[192][M]-	[M+Cl+HCOOH]- 106.039 [M-H+HCOOH]- 142.016	11															
M187.0196T6.55	M187T7	187.0195601	187.0192889	187.0199694	393.2711082	391.078749	394.7899492	66	42	0	24			7															
M187.0251T8.56	M187T9	187.0250666	187.0247799	187.0254378	513.4724209	512.393021	517.2279462	64	40	0	24			1047															
M187.0251T9.93	M187T10.1	187.0251121	187.0248541	187.0255049	595.7371657	594.4209976	597.0286613	50	35	0	15			39															
M187.0382T6.53	M187T7.1	187.038154	187.0379175	187.0385428	391.9685523	390.6680911	395.3366807	66	42	0	24	[193][M]-		7															
M187.042T4.31	M187T4	187.0419793	187.0416417	187.0423979	258.3255975	245.0933599	262.454375	67	42	0	24	[194][M]-	[3M+Cl]- 50.6976 [M-H-CH4]- 204.088	1															
M187.0612T7.33	M187T7.2	187.0611843	187.0608972	187.0615979	439.6797378	430.1472829	452.3039809	67	42	1	24	[190][M+2]-		9															
M187.0614T1.76	M187T2.2	187.0613681	187.0546061	187.0620353	105.8231104	90.85394248	118.7331636	58	32	3	20			5															
M187.0615T2.96	M187T3.1	187.0614779	187.0609719	187.0618806	177.4967433	171.0957349	186.146479	43	22	2	19			821															
M187.0727T8.21	M187T8	187.0726531	187.0723871	187.0730788	492.7558737	492.2283367	494.8304852	66	42	0	24			3															
M187T5.1_N..Acetyl.L.glutamine.N.	M187T5.1	187.072665	187.0723947	187.0730488	311.4212575	309.4127812	313.5854372	66	42	0	24	[195][M]-	[M-H+HCOOH]- 142.076	688	"Nα-Acetyl-L-glutamine;N-Acetyl-L-glutamine"	C7H12N2O4	188.07971		HMDB06029		CID182230	KSMRODHGGIIXDV-YFKPBYRVSA-N	InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)/t5-/m0/s1				2	a,b	
M187T7.3_Azelaic.acid.Nonanedioic.	M187T7.3	187.097839	187.0975363	187.0982437	420.6026816	406.7518999	422.8771105	60	41	0	19		[M-H]- 188.107	38	"Azelaic acid;Nonanedioic acid"	C9H16O4	188.10486	CHEBI:48131	HMDB00784	C08261	CID2266	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	Lipid metabolism	Fatty acids	Dicarboxylic	2	a,b	
M187.0979T6.29	M187T6.1	187.097863	187.0973341	187.0983458	377.3766015	372.1175638	399.9557435	74	41	2	24		[M+Cl]- 152.133 [M-H]- 188.11	6															
M187T6.2_N6.Acetyl.L.lysine	M187T6.2	187.1090698	187.1088218	187.1094731	361.4565831	358.5409617	370.1763626	66	42	0	24		[M+Cl]- 152.133 [M-H]- 188.11	6	N6-Acetyl-L-lysine	C8H16N2O3	188.11609	CHEBI:17752	HMDB00206	C02727	CID92832	DTERQYGMUDWYAZ-ZETCQYMHSA-N	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	Amino acid metabolism	Lysine degradation	Others	2	a,b	
M187.1091T9.71	M187T10.2	187.1090787	187.1088026	187.1094344	582.67853	582.1095433	584.235274	66	42	0	24	[196][M]-		21															
M187.1171T2.4	M187T2.3	187.1171339	187.1086723	187.117572	143.9923947	132.3145963	146.6078128	56	39	0	17	[191][M+1]-		41															
M187.1203T10.78	M187T11	187.1203494	187.1200687	187.1207112	646.7627442	645.3273117	650.1818122	58	38	0	20			1272															
M187T1.1_3.Hydroxydecanoic.acid.M.	M187T1.1	187.1343128	187.1340192	187.1347004	85.17318003	84.27360304	85.99900863	65	41	0	24			11	"3-Hydroxydecanoic acid;Myrmicacin|10-Hydroxydecanoic acid;10-Hydroxycapric acid"	C10H20O3	188.1412		HMDB02203	C02774	CID26612|CID74300	FYSSBMZUBSBFJL-UHFFFAOYSA-N|YJCJVMMDTBEITC-UHFFFAOYSA-N	InChI=1S/C10H20O3/c1-2-3-4-5-6-7-9(11)8-10(12)13/h9,11H,2-8H2,1H3,(H,12,13)|InChI=1S/C10H20O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h11H,1-9H2,(H,12,13)	Lipid metabolism	Fatty acids	Hydroxy	2	a,b	
M187.2311T10.18	M187T10.3	187.2310654	187.2305932	187.2314852	611.0535636	610.2665001	613.1904554	60	42	0	18			10															
M188.0002T3.4	M188T3	188.0002161	187.9998822	188.0005522	203.9801436	200.8413371	206.6136312	50	29	0	21			1256															
M188.0026T2.23	M188T2	188.0026017	188.0023218	188.0029769	133.845038	133.436619	134.4160525	66	42	0	24	[197][M]-	[M-H]- 189.007	41															
M188.0107T1.53	M188T2.1	188.0106671	188.0103822	188.01105	91.98119348	90.95805986	92.93707087	66	42	0	24	[192][M+1]-		11															
M188.0203T9.63	M188T10	188.0203425	188.0200419	188.0207106	577.7989063	576.4564926	578.5954248	63	42	0	21			729															
M188T3.1_Kynurenic.acid	M188T3.1	188.0356559	188.0353906	188.0360231	158.5238257	156.6305972	164.8898219	66	42	0	24	[198][M]-		16	Kynurenic acid	C10H7NO3	189.04259	CHEBI:18344	HMDB00715	C01717	CID3845	HCZHHEIFKROPDY-UHFFFAOYSA-N	InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)	Amino acid metabolism	Tryptophan metabolism	Kynurenine	2	a,b	
M188.0415T6.53	M188T7	188.0415253	188.0412503	188.0419179	391.8925389	390.6680911	396.0448458	66	42	0	24	[193][M+1]-		7															
M188.0453T4.29	M188T4	188.0453424	188.0449984	188.0457638	257.2913246	241.9786507	263.8523685	75	42	0	24	[194][M+1]-		1															
M188T8_N.Acetyl.DL.glutamic.aci.	M188T8	188.0567086	188.0564462	188.0571219	502.5192869	493.2840537	504.7222671	66	42	0	24	[199][M]-		51	"N-Acetyl-DL-glutamic acid|N-Acetyl-L-glutamic acid;N-Acetylglutamic acid"	C7H11NO5	189.0637	CHEBI:12575	HMDB01138	C00624	CID185|CID70914	RFMMMVDNIPUKGG-UHFFFAOYSA-N|RFMMMVDNIPUKGG-YFKPBYRVSA-N	InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)|InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)/t5-/m0/s1	Amino acid metabolism	Aginine biosynthesis|Alanine, Aspartate and Glutamate	Glutamate|Others	2	a,b	
M188.0613T3.96	M188T4.1	188.0613124	188.0610233	188.0616638	237.6184184	235.009779	240.1515308	54	39	0	15			8															
M188.0678T8.6	M188T9	188.0678042	188.0670985	188.0682477	515.7846886	513.5567442	517.8287522	47	29	0	18			1138															
M188T2.2_Indole.3.propionic.acid..	M188T2.2	188.0719722	188.0717001	188.072355	137.2782398	136.7665652	138.0918198	66	42	0	24	[200][M]-	[M-H-CO]- 217.066 [M-H-CO2]- 233.07	41	"Indole-3-propionic acid;3-Indolepropionic acid|Methyl indole-3-acetate;Indole-3-acetic acid methyl ester;Methyl (indol-3-yl)acetate"	C11H11NO2	189.079		HMDB02302|HMDB29738	C20635	CID3744|CID74706	GOLXRNDWAUTYKT-UHFFFAOYSA-N|KTHADMDGDNYQRX-UHFFFAOYSA-N	InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)|InChI=1S/C11H11NO2/c1-14-11(13)6-8-7-12-10-5-3-2-4-9(8)10/h2-5,7,12H,6H2,1H3	Amino acid metabolism	Tryptophan metabolism	Indole	2	a,b	
M188.076T5.2	M188T5	188.0760353	188.075742	188.0764603	311.9066855	309.0015545	322.6863365	67	42	0	24	[195][M+1]-		688															
M188.093T2.26	M188T2.3	188.0930331	188.0926556	188.0933547	135.6523011	134.5272082	137.6956515	44	27	0	17		[M-2H+K]- 151.144 [M-H-C4H8]- 245.156	41															
M188.0931T4.75	M188T5.1	188.0931116	188.092811	188.09348	285.0321623	281.8497606	288.5147023	55	33	0	22	[201][M]-	[M-H+HCOOH]- 143.1	13															
M188.0931T3.01	M188T3.2	188.0931484	188.0928422	188.0935108	180.5522303	175.516879	191.5924053	63	39	0	24		[M-H]- 189.099	22															
M188.1043T8	M188T8.1	188.1042878	188.1039825	188.1046827	479.8472263	476.5531615	480.6018932	66	42	0	24	[202][M]-		3															
M188.1125T9.72	M188T10.1	188.1125185	188.11223	188.1128481	582.9709922	582.0516565	584.9127932	60	39	0	21	[196][M+1]-		21															
M188.9056T3.93	M189T4	188.9056129	188.9052264	188.9060444	235.8168938	228.6613283	238.0312347	63	38	1	24			319															
M188.9057T20.22	M189T20	188.9057439	188.9052754	188.9059595	1213.315115	1209.680461	1224.143616	41	21	3	17		[M-H]- 189.917	36															
M188.9396T22.06	M189T22	188.9396101	188.9393581	188.9400101	1323.360772	1308.861288	1339.0673	50	32	0	14			1567															
M188.9396T17.84	M189T18	188.9396203	188.9393465	188.9400086	1070.452885	1052.13741	1089.386829	55	33	0	17			1675															
M188.9396T24.51	M189T25	188.9396226	188.9393614	188.9400452	1470.748609	1448.818771	1504.773004	80	42	0	24			1435															
M188.9396T16.42	M189T16	188.9396227	188.93911	188.9400007	985.3826705	983.352148	991.7829103	50	34	1	15			14															
M188.9396T11.46	M189T11	188.939627	188.9393761	188.9399969	687.6796403	677.6524439	695.2995888	49	34	0	13			846															
M188.9396T16.77	M189T17	188.9396325	188.9393345	188.9399762	1006.375914	996.4659577	1008.214052	66	42	0	24			14															
M188.9396T20.3	M189T20.1	188.9396434	188.9393653	188.9400242	1218.030485	1206.295897	1224.037521	65	40	1	24		[M-2H+Na]- 167.968	36															
M188.9396T0.15	M189T0	188.9396494	188.9391017	188.9400227	8.70233913	3.329257681	26.79870552	47	28	1	17			1633															
