variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M195.0301T5.58	hilic					0.494924618969071	0.407377882739252	0	0.735834160805751	0.289714194919571	0	0.668504421173914	0.567269314037632	0	0.919973616475286	0.105656062981364	0	0.659497724679054	1.29559859899424	E	E	E	E	E	E											M195T6	195.030143474066	335.037737280373			25	NA	
M195.0302T8.6	hilic					1.11893759007074	0.0430517017026724	1	0.681533242485441	0.222956562342925	0	1.40407488438199	0.0800185444658201	0	1.14990421282904	0.0467743399602928	1	1.37805456445454	2.17542040703936	E	E	E	E	E	E											M195T9.1	195.030208752551	516.148682476644			1135	NA	
M195.0336T3.18	hilic					0.319403279520362	0.365031053141579	0	0.251374274872322	0.56673364476229	0	0.0864066346590846	0.883940778101792	0	0.259637079024991	0.467875205799556	0	0.554319077491243	0.385279375323378	E	E	E	E	E	E											M195T3	195.033558492634	191.04013319846		[M-H+NaCOOH]- 128.065	1230	NA	
M195.0513T8.38	hilic					-0.0920413897358117	0.570417468585534	0	-0.155565983179294	0.428077815052784	0	-0.221737575568117	0.525530087818994	0	-0.134433891778258	0.559003654734232	0	0.560455095836394	1.66261717464297	E	E	E	E	E	E											M195T8.1	195.051269896167	502.608676753307			1455	NA	
M195.0513T4.81	hilic					0.426417071707583	0.278107811489085	0	-0.687362634163414	0.0682129942684634	0	-0.28462811035498	0.694744601781998	0	-0.620099389354035	0.0973261971963919	0	0.862987632988315	0.770606105746841	E	E	E	E	E	E											M195T5	195.05127103686	288.778215923781			13	NA	
M195.0866T10.54	hilic					-0.160985185414237	0.149515276616762	0	0.16626455429131	0.167221349223701	0	-0.0810705768199931	0.686633517348766	0	0.286708193944239	0.0157575506102894	1	1.30457211603163	1.10065428501674	E	E	E	E	E	E											M195T11.1	195.086585778042	632.69018805762			1001	NA	
M195.9537T3.01	hilic					1.54422622772772	0.339973131954714	0	4.91773990459575	0.0117599850371692	1	1.63178023108576	0.681486704402955	0	5.3397044750734	0.00302078524368144	1	0.625631187307503	0.730708952477594	E	E	B	E	E	E											M196T3	195.953706319427	180.5707086908			822	NA	
M196.0288T8.54	hilic					0.346059685235122	0.0216652828788275	1	0.119403104087729	0.421879485850499	0	0.354755983794513	0.151409558973788	0	0.0506268557731122	0.878602924369212	0	1.57876463785569	2.09027380776271	E	E	E	E	E	E											M196T9.1	196.028776992024	512.565102411352		[M+Cl]- 161.051	34	NA	
M196.0546T8.39	hilic					0.858387087263825	0.696938900797532	0	-1.5398162155158	0.490276259323654	0	0.521421416496967	0.837836817089853	0	-1.53606862361437	0.418497254207151	0	0.260458899897707	0.0829205092386389	E	E	E	E	E	E											M196T8.1	196.054648786815	503.10264785705			1048	NA	
M196.073T4.68	hilic					-0.0926062272560024	0.654209817738701	0	-0.327487586796007	0.196832505848921	0	0.183857289245324	0.710398077749461	0	0.221966687709337	0.520464440131464	0	0.532606542635375	0.297405105779005	E	E	E	E	E	E											M196T5.1	196.072983418489	280.670015593853		[M+Cl]- 161.103	13	NA	
M196.9199T11.7	hilic					1.01158662222775	0.0636590552697979	0	-0.365711882038079	0.692134052068824	0	0.72087332736208	0.499212354654304	0	-0.702263189064395	0.238201109260785	0	1.39222462833268	1.0745038455989	E	E	E	E	E	E											M197T12	196.919862780904	701.99946785027		[M+Cl+HCOOH]- 115.942	23	NA	
M196.9844T16.88	hilic					-0.219279338023091	0.639603425831342	0	-0.358134469851636	0.544323819220311	0	-0.336973721768324	0.707457946711013	0	-0.122006292920425	0.879916066532367	0	0.469925226505451	0.994496160888216	E	E	E	E	E	E											M197T17	196.984431305579	1013.08036007819		[M+Cl+NH3]- 144.996	14	NA	
M197.0224T8.25	hilic					0.227659528231428	0.391667041720196	0	0.0183567882530156	0.954376903312245	0	0.28901694752097	0.648094177603096	0	0.36050139369604	0.304756638253355	0	0.579856281590675	0.710166751474601	E	E	E	E	E	E											M197T8	197.022358391257	494.81250000354			3	NA	
M197.0224T7.31	hilic					0.279332706813115	0.302638225624967	0	-0.0927398777646502	0.869844403782459	0	0.196514645446044	0.689460059737689	0	0.00221711671883895	0.988128668708757	0	0.795248379471355	0.616949841139602	E	E	E	E	E	E											M197T7	197.022419028642	438.898343404387		[M+Cl]- 162.056	9	NA	
M197.032T3.53	hilic					0.173102928929479	0.750887014221397	0	-0.756020410796671	0.0276501928382173	1	-0.236547317782478	0.647367831852558	0	-0.626540970654967	0.00811553346046971	1	0.343644497477819	0.656322235384857	E	E	E	E	E	E											M197T4	197.032003558826	211.547172477934	[215][M+1]-		19	NA	
M197.0782T7.2	hilic					-0.102917451448814	0.669675260056646	0	0.23398931224288	0.269057125877448	0	0.0739222938652908	0.810578083937337	0	0.235245692578342	0.161211235707829	0	0.168965697329041	0.897255577753982	E	E	E	E	E	E											M197T7.1	197.078224366935	432.074605409301	[216][M+1]-		59	NA	
M197.0795T3.21	hilic					4.48870718400183	0.161242274880935	0	-0.271063536800408	0.995150866168199	0	0.697705143518783	0.904456691833989	0	-0.195746462786574	0.959587615734667	0	0.964343368308165	0.269063133694542	E	E	B	E	E	E											M197T3.1	197.079532969218	192.645491041765			1268	NA	
M197.5787T16.54	hilic					0.0231275015363099	0.936824305488166	0	0.00635546774312878	0.987028422075068	0	0.0531705307848309	0.889536816126915	0	-0.0475908658415882	0.878602924369212	0	0.0553957943916875	0.137643565936444	E	E	E	E	E	E											M198T17	197.578710479724	992.484976406393			14	NA	
M197.5788T1.31	hilic					-0.0510987894561481	0.829449007360507	0	0.0180025278875924	0.972846197521069	0	-0.251831015565351	0.42353417933205	0	0.00230832057324903	0.95777177281329	0	0.0151075674617985	1.59339779741245	E	E	E	E	E	E											M198T1	197.578759161154	78.4619561945818			2	NA	
M197.8082T7.45	hilic					0.0717712073448666	0.737072356413358	0	-0.130328197258722	0.556824579652553	0	-0.120196164320465	0.647367831852558	0	-0.257258101072367	0.0391707194572113	1	0.413149325267453	1.05196308901957	E	E	E	E	E	E											M198T7	197.808194133268	447.053679399544		[M-H]- 198.816	9	NA	
M197.9152T11.7	hilic					1.19278484998766	0.010077670360059	1	0.168461647971672	0.678632411546959	0	0.489877031586865	0.577787218105248	0	-0.594822037099474	0.20442502985374	0	1.94100056041565	1.38657791998415	E	E	E	E	E	E											M198T12	197.915207091958	702.072032546773			843	NA	
M197.9403T7.5	hilic					0.0429034840549498	0.740202246721062	0	0.0113057242871992	0.95653121274554	0	-0.183022311061995	0.517784545644508	0	0.148941713814693	0.3547965339406	0	0.156664573789882	1.52266273229063	E	E	E	E	E	E											M198T8.1	197.940284642392	450.198361959809			169	NA	
M198.0048T9.06	hilic					0.985915832891127	0.171024370672374	0	0.664505783497065	0.415292378918533	0	0.575479648060897	0.663849759259772	0	0.685279164514245	0.369270135258188	0	0.96335066999323	0.977903470596279	E	E	E	E	E	E											M198T9	198.004813343665	543.83532453146		[M+Cl+NH3]- 146.02	15	NA	
M198.0177T7.35	hilic					0.274723121709521	0.346874030198391	0	0.158637295175071	0.668737233865831	0	0.157880536457807	0.842551675403695	0	0.414034013482588	0.388466210287835	0	0.57576233348185	0.332147227013421	E	E	E	E	E	E											M198T7.2	198.017668941373	441.260362475845		[M+2Cl]2- 326.098	9	NA	
M198.1139T1.5	hilic					0.302557095205856	0.280119389976239	0	-0.128552285840072	0.799540976771278	0	0.0131288209646883	0.951447920209943	0	-0.411764270184236	0.14849843192585	0	0.830540741075594	0.297990744746206	E	E	E	E	E	E											M198T2	198.113907890914	90.0806747514275			11	NA	
M198.1252T3.2	hilic					2.53070763270675	0.422553743345198	0	1.35333726630972	0.741206888213043	0	0.88345532584921	0.89573461450138	0	2.35218248978834	0.591797927460276	0	0.512734564638479	0.148442073166151	E	E	B	E	E	E											M198T3.2	198.125178801802	192.075993552344			1230	NA	
M198.7992T6	hilic					-0.042362257400729	0.903301472979788	0	0.0901387344563993	0.815142130541368	0	-0.628280908992661	0.591230050029272	0	0.256487215542503	0.719400055450387	0	0.270850337256228	0.832739531294176	E	E	E	E	E	E											M199T6	198.799228050986	359.842350856302	[217][M]-	[2M+Cl]- 81.9231	6	NA	
M199.0615T5.24	hilic					0.623996429881391	0.0888859765416071	0	-0.0766779022248709	0.967142406807705	0	0.672268089340424	0.184203705553603	0	-0.234070260469727	0.529765003638808	0	1.47982511357783	2.17658918025136	E	E	E	E	E	E											M199T5.1	199.061471721698	314.457601275104		[M-H+HCOOH]- 154.069	688	NA	
M199.0616T2.14	hilic					0.253288488364158	0.200080299354805	0	0.0259669654008423	0.905562434554937	0	0.605294582300331	0.251030117567377	0	-0.150818941315627	0.689911219194246	0	1.04377568838345	1.8879810137269	E	E	E	E	E	E											M199T2	199.061579764015	128.194246375233			1216	NA	
M199.0753T7.2	hilic					-0.0728546352523143	0.839409829074827	0	0.360027539384214	0.0751328721815204	0	-0.12056956376056	0.706418829600741	0	0.352315713659456	0.0679399692079749	0	0.0399374352480295	0.224208568523333	E	E	E	E	E	E											M199T7.1	199.075339306791	431.832681600111	[216][M+3]-		59	NA	
M199.997T2.21	hilic					1.25021521340817	0.161404772805266	0	-2.47524000555493	0.00243857276456965	1	0.469077754416313	0.695427500646688	0	-3.22783889569751	0.00015492231527254	1	1.02317859705086	0.578428894345748	E	E	E	E	E	E											M200T2	199.997049595703	132.310865482519		[M+Cl]- 165.022 [M-H-CO]- 229.003	41	NA	
M200.0157T7.2	hilic					-0.0540850912952617	0.880092655071605	0	-0.142463516447085	0.778670078625211	0	0.341761337751493	0.640818784777834	0	0.188893659070274	0.709368551904223	0	0.209073594962147	0.993732157014536	E	E	E	E	E	E											M200T7.2	200.015665126593	432.075778308114		[M+Cl]- 165.046	59	NA	
M200.0316T5.2	hilic					0.675815737425845	0.300931876680731	0	-0.179131401722014	0.91390417593122	0	0.582914894701835	0.613077714960808	0	-0.235983115523142	0.738171427989228	0	0.913305420703118	1.25845826201261	E	E	E	E	E	E											M200T5	200.031615890837	311.764218410536			691	NA	
M200.0428T9.16	hilic					0.16601505707086	0.95202626677024	0	-1.22857624150841	0.279838108904125	0	-0.878756908504167	0.746270427365216	0	-1.62450967123754	0.347366576164876	0	0.122032114355735	0.66484623938957	E	E	E	E	E	E											M200T9	200.04282467408	549.494932879977			1529	NA	
M200.0567T2.38	hilic					-0.162473916167936	0.58447452244797	0	-0.262772788660165	0.476812371124465	0	-0.026074729370416	0.967221757710512	0	0.013651592524635	0.972738117689898	0	0.508472115437277	0.204442889544076	E	E	E	E	E	E											M200T2.2	200.056739106303	142.566685214276		[M-H+Cl]2- 366.141	41	NA	
M200.0568T8.63	hilic					0.515944226251809	0.109951503641018	0	0.320099678775092	0.362576119887898	0	0.538209507924321	0.377076614057988	0	0.299702348108168	0.492709067275571	0	1.08921198522942	1.82830056515331	E	E	E	E	E	E											M200T9.1	200.056775989996	517.566179739048			1153	NA	
M200.068T7.35	hilic					0.256591010832738	0.615233849151958	0	0.0934682848483561	0.899662304641851	0	0.512454224112293	0.599685778631538	0	0.0388883681156962	0.973921810249586	0	0.319063280935388	1.27755109586274	E	E	E	E	E	E											M200T7.3	200.067963219278	440.980612758483			9	NA	
M200T1.1_Caprylolyglycine	hilic	Caprylolyglycine		2	a,b	0.38640872329195	0.0190913995558253	1	-0.675735039188062	2.01898598358918e-05	1	0.134588689244559	0.613077714960808	0	-0.762073958139016	1.42991337505963e-05	1	1.0964582424268	0.796085127378137	E	E	E	E	E	E		Lipid metabolism	Fatty acids	Acylglycine	HMDB00832	CID84290	C10H19NO3	201.13649	SAVLIIGUQOSOEP-UHFFFAOYSA-N	InChI=1S/C10H19NO3/c1-2-3-4-5-6-7-9(12)11-8-10(13)14/h2-8H2,1H3,(H,11,12)(H,13,14)	M200T1.1	200.129420837459	89.5994225145514		[M-H-C6H10O5]- 363.191	11	NA	
M200.7972T5.97	hilic					0.0456207089301621	0.935359409325632	0	-0.287796951332002	0.29845051385688	0	-0.202469472858688	0.681486704402955	0	-0.11199728598163	0.751031414651004	0	0.0740252896893084	1.01375322670363	E	E	E	E	E	E											M201T6	200.797228897346	358.213077447197	[217][M+2]-		6	NA	
M200.9212T17.2	hilic					0.124496316999858	0.491972328170066	0	-0.187181779921222	0.3115228072067	0	0.0508654754555309	0.811160765524281	0	-0.209933752739811	0.161908013199201	0	0.759408778810911	0.442928984573408	E	E	E	E	E	E											M201T17.1	200.921173691517	1031.82146070117		[2M-2H+K]- 81.991 [2M-2H+K]- 81.991	30	NA	
M200.9422T17.07	hilic					0.12485402663761	0.104699598081236	0	-0.00222926676715574	0.967438131407131	0	0.0290269769064686	0.875502857637153	0	0.0489135906596658	0.716603714142139	0	1.49886820684907	0.279829753472076	E	E	E	E	E	E											M201T17.2	200.942228308782	1023.97363817085	[222][M]-	[2M-2H+K]- 81.991 [2M-2H+K]- 81.991	30	NA	
M200.9656T9.88	hilic					-0.258859834450707	0.174507915675806	0	-0.11939380201	0.597009902424273	0	0.218613332498457	0.55583005015611	0	0.0248243936647938	0.947024433733425	0	1.02247877516253	1.00527455509689	E	E	E	E	E	E											M201T10	200.96563412205	593.081928866202	[224][M]-		21	NA	
M201.0578T4.04	hilic					0.107579466018063	0.686950179686982	0	0.366276197349407	0.262252870282595	0	0.0229866332104471	0.987762771681642	0	0.423129140351222	0.113460031769356	0	0.213791550626461	0.321538948241257	E	E	E	E	E	E											M201T4	201.057829354331	242.650734886305			1	NA	
M201.0651T9.86	hilic					-0.243279080413906	0.161404772805266	0	-0.0786834046139138	0.701670680331795	0	-0.180196529240385	0.499212354654304	0	0.0456592383235481	0.778361741688465	0	1.06566279757927	1.47639085677664	E	E	E	E	E	E											M201T10.1	201.065077464289	591.550487317862			739	NA	
M201.0885T3.57	hilic					0.0727127979691176	0.94811207819095	0	-1.38705093821686	5.31515113796322e-05	1	0.00232852060785405	0.931741276569657	0	-1.1720937509565	0.00036916291205738	1	0.0816868136437115	0.0482172353588053	E	E	E	E	E	E											M201T4.1	201.088458376156	214.38355938888		[M+Cl]- 166.116	19	NA	
M201.0997T8.61	hilic					0.642215059822508	0.0522414238966859	0	0.189176019791393	0.594328445041647	0	0.346128117714796	0.634090535724994	0	0.291288432414619	0.505366946592719	0	1.31113156229576	1.12841599068457	E	E	E	E	E	E											M201T9.1	201.099675813642	516.434590184756			1140	NA	
M201T5.1_Sebacic.acid	hilic	Sebacic acid	CHEBI:41865	2	a,b	0.627541512379068	0.0770786645088495	0	-1.10840007158846	0.000832129235943384	1	-0.0871963787220764	0.947048751392041	0	-1.3755390988458	2.49076709539541e-05	1	0.806404994884771	0.267616006770737	E	E	E	E	E	E	C08277	Lipid metabolism	Fatty acids	Dicarboxylic	HMDB00792	CID5192	C10H18O4	202.12051	CXMXRPHRNRROMY-UHFFFAOYSA-N	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	M201T5.1	201.113554794189	308.369271715584		[2M-H]- 101.064	20	NA	
M201T2_Dimethyl.suberate.Diethy.	hilic	Dimethyl suberate|Diethyladipate		2	a,b	0.105211705396304	0.446262377291618	0	0.614350917878156	0.00150219977753889	1	0.280762818704336	0.594477481808707	0	0.688425567279246	0.00431573273023391	1	0.316060380406114	0.809537614008812	E	E	E	E	E	E	C17803|C14566					CID15611|CID8844	C10H18O4	202.1205	LNLCRJXCNQABMV-UHFFFAOYSA-N|VIZORQUEIQEFRT-UHFFFAOYSA-N	InChI=1S/C10H18O4/c1-13-9(11)7-5-3-4-6-8-10(12)14-2/h3-8H2,1-2H3|InChI=1S/C10H18O4/c1-3-13-9(11)7-5-6-8-10(12)14-4-2/h3-8H2,1-2H3	M201T2	201.113577122476	138.541859931417	[225][M]-	[M-H-CO2]- 246.109	41	NA	
M201.136T8.6	hilic					0.154906514273495	0.24125840067011	0	0.414018255196069	0.00784266487093633	1	0.164454826343523	0.645241626929044	0	0.463781684925062	0.00370459027348577	1	0.526417345690822	0.87502210521716	E	E	E	E	E	E											M201T9.2	201.136043671885	516.271694002964			37	NA	
M201.6873T1.3	hilic					0.201306474782463	0.301136113451308	0	0.00198448713445742	0.967648951321848	0	-0.0411488750647493	0.919692241993209	0	-0.046302734550995	0.887740226672627	0	0.89101470560678	0.53100400853946	E	E	E	E	E	E											M202T1	201.687317045802	78.2993890279112			2	NA	
M201.9457T17.06	hilic					0.272252075346364	0.0893107773718108	0	0.219843146104479	0.193190536163276	0	0.209907544446516	0.589494229431067	0	0.175336704912283	0.452193564759043	0	1.12056882681907	1.2022710513094	E	E	E	E	E	E											M202T17.1	201.94568395531	1023.71974151312	[222][M+1]-		983	NA	
M202.0128T7.19	hilic					-0.0848145645279139	0.771949710796789	0	-0.134889552787271	0.727839258649307	0	0.510804047792154	0.485338448484907	0	0.245158026766324	0.646046977874046	0	0.417382536182241	1.19318192846328	E	E	E	E	E	E											M202T7.1	202.012821376535	431.294900315891			59	NA	
M202.036T8.7	hilic					0.401279624155359	0.180937018692671	0	-0.423693125649372	0.192409147236682	0	0.490107980704924	0.351291945928514	0	-0.31292295153292	0.343811598071452	0	0.858806378840825	1.58864406250809	E	E	E	E	E	E											M202T9.1	202.036035999204	521.711990568959			64	NA	
M202.0545T2.24	hilic					0.399918529284665	0.308813596796862	0	-1.61238673534809	9.17385435965661e-07	1	0.473714164777805	0.255041100090696	0	-1.26346475303615	2.8371816438784e-05	1	0.46155604495655	1.19493184392871	E	E	E	E	E	E											M202T2	202.054473626511	134.469145673077		[M-H-CH2]- 217.066	41	NA	
M202.0725T8.17	hilic					0.672517545118685	0.0303272966938936	1	-0.685094484178542	0.0275533435997507	1	0.339876403610118	0.499212354654304	0	-0.327890595954262	0.243110542602263	0	1.20514104984442	1.2152624253173	E	E	E	E	E	E											M202T8.2	202.072467499628	490.45331642022			3	NA	
M202.0725T3.41	hilic					0.136936161763408	0.287254805475841	0	0.0325272058123076	0.84469733326279	0	0.0469594454387341	0.867786008388354	0	0.0446412640906182	0.843237236681936	0	0.657089112961197	0.131046096874771	E	E	E	E	E	E											M202T3	202.072484469187	204.659707982226		[M-H]- 203.08	43	NA	
M202.0837T6.46	hilic					1.03398967612513	0.0185780871526574	1	-0.453121317566064	0.444275170532378	0	0.706640530033427	0.377076897229507	0	-0.501822362134371	0.302805756402561	0	1.70694395035497	1.65249318186342	E	E	E	E	E	E											M202T6.1	202.083680796439	387.553824580308			304	NA	
M202.9019T17.16	hilic					0.174840834348194	0.505541215195266	0	-0.0622087649345211	0.915569008419122	0	0.121359937738372	0.78857579916209	0	-0.117543234234297	0.739717845816699	0	0.675136792638376	0.569710347723014	E	E	E	E	E	E											M203T17	202.901872220865	1029.54914419364			30	NA	
M202.9404T17.07	hilic					0.149641303444241	0.196692365730024	0	-0.044739812936065	0.858975887836853	0	0.0303395073215516	0.893058556795605	0	-0.019458120372251	0.907085123111422	0	0.941350640066891	0.149537898211762	E	E	E	E	E	E											M203T17.1	202.940381343166	1024.02917759863	[222][M+2]-		30	NA	
M203.0025T2.44	hilic					0.733177086938706	0.0816602547181328	0	0.471733575437309	0.28797218220438	0	-0.189834409674626	0.738008317343529	0	1.09044685803211	0.0069454597368339	1	1.03852226653991	0.607524262402391	E	E	E	E	E	E											M203T2.1	203.002507860514	146.283143561303		[M+Cl]- 168.035	41	NA	
M203.0183T1.48	hilic					0.192114704395319	0.178580708691214	0	-0.0988136832278279	0.651535395427932	0	0.0141401032941744	0.9685652719636	0	0.045825429061729	0.858817795898077	0	0.999886003996168	0.190174761392907	E	E	E	E	E	E											M203T1	203.01831635054	88.8447885899005		[M-2H+Na]- 182.04	11	NA	
M203.0565T7.93	hilic					1.56274304027932	0.00910497709872583	1	-0.09864385980047	0.991641681104828	0	0.324265521497658	0.737280998984392	0	-0.609536475432138	0.37647461943579	0	1.88478861981971	0.760764015963202	E	E	E	E	E	E											M203T8	203.056494466389	476.007510398306			3	NA	
M203.0677T9.04	hilic					0.0578210236877013	0.845959576108158	0	-0.290131181606185	0.0836216592343926	0	-0.0289251363075742	0.967221757710512	0	-0.38688788970239	0.038531412172387	1	0.33972933987835	0.0132565950940331	E	E	E	E	E	E											M203T9	203.067738080032	542.550066294756	[229][M]-		15	NA	
M203T4_Tryptophan.L.Tryptophan	hilic	Tryptophan|L-Tryptophan	CHEBI:27897|CHEBI:16828	2	a,b	-0.0208677389207885	0.971241443631333	0	0.150476897016222	0.610281808385725	0	0.0945659442498936	0.747054342730366	0	0.326448159502473	0.031960244236623	1	0.00886044645073352	0.493340450672114	E	E	E	E	E	E	C00806|C00078	Amino acid metabolism	Tryptophan metabolism	Tryptophan	HMDB30396|HMDB00929	CID1148|CID6305	C11H12N2O2	204.0899	QIVBCDIJIAJPQS-UHFFFAOYSA-N|QIVBCDIJIAJPQS-VIFPVBQESA-N	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)|InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1	M203T4	203.082775882047	242.25909933745	[230][M]-	[M-H]- 204.088	1	NA	
M203.104T9.19	hilic					0.0616112613137787	0.769452297689527	0	0.113261731531663	0.685190280146522	0	0.0568061615692859	0.883940778101792	0	-0.0333140970093186	0.908839256600415	0	0.41242738030804	0.287528264678919	E	E	E	E	E	E											M203T9.1	203.104043440104	551.288947814062		[3M-2H]2- 136.083	4	NA	
M203.1121T4.72	hilic					-0.435384542954145	0.22081376200057	0	0.982725217978979	0.00191563475096155	1	-0.375465264229092	0.336806169255581	0	0.664005684913041	0.00477128208595083	1	0.592409641538257	1.31448909608765	E	E	E	E	E	E											M203T5	203.112090678228	283.225088072123	[226][M+1]-		417	NA	
M203.129T1.55	hilic					0.223208665750169	0.578783384549924	0	0.667707394387229	0.168013137685277	0	-0.260491578734472	0.710398077749461	0	0.439884358564042	0.356872604686985	0	0.253886451522155	0.554878106267582	E	E	E	E	E	E											M203T2.4	203.129001040771	93.1876899091574		[M-H]- 204.139	26	NA	
M203.1711T1.48	hilic					0.209754831203433	0.597759550899582	0	0.0358864579169005	0.953349283545505	0	0.242141022130637	0.684727500294852	0	-0.0669582497616936	0.866600800771717	0	0.201572807937261	0.602497506725138	E	E	E	E	E	E											M203T1.1	203.171139283359	88.8912938888614			11	NA	
M203.9977T2.39	hilic					-0.104568156476294	0.780045995110949	0	-0.073837300189437	0.894201051076947	0	0.520001810702539	0.631796105946785	0	0.273696357252733	0.713509215786868	0	0.206898577984614	0.943264683753406	E	E	E	E	E	E											M204T2	203.997681969254	143.697384407323		[M-H]- 205.005	41	NA	
M204.0306T2.19	hilic					0.173992190899254	0.577329359785796	0	0.957890592365436	0.0198352918719284	1	0.401385807540693	0.647100095246286	0	0.735024592041798	0.0834791198464889	0	0.186662112496642	0.905356737400231	E	E	E	E	E	E											M204T2.2	204.030605814849	131.368240545085		[M-H-C2H4]- 233.07	41	NA	
M204.0339T3.48	hilic					0.0678422015943525	0.806701096770786	0	0.256973798174872	0.476812371124465	0	0.271681997958272	0.651245376744069	0	-0.0826496565550503	0.831571909368668	0	0.378430722093888	1.3085730269172	E	E	E	E	E	E											M204T3	204.033915316697	208.914758687044			19	NA	
M204.0516T8.4	hilic					0.094342781441842	0.613254387257575	0	0.160263002084598	0.491981964404389	0	-0.0346696786784086	0.904418686416415	0	0.33954538647423	0.155399142347916	0	0.274057891444599	0.368950617058009	E	E	E	E	E	E											M204T8	204.051617969973	504.177569345006			1066	NA	
M204T2.3_N.Cinnamoylglycine.Cinna.	hilic	N-Cinnamoylglycine;Cinnamoylglycine	CHEBI:613590	2	a,b	-0.230090624992926	0.935359409325632	0	-0.151349280915291	0.973688251907833	0	-0.208127630464578	0.938272583416648	0	-1.22205094471931	0.402711571377618	0	0.061627271647023	0.204754003678579	E	E	E	E	E	E		Lipid metabolism	Fatty acids	Acylglycine	HMDB11621	CID709625	C11H11NO3	205.07389	YAADMLWHGMUGQL-VOTSOKGWSA-N	InChI=1S/C11H11NO3/c13-10(12-8-11(14)15)7-6-9-4-2-1-3-5-9/h1-7H,8H2,(H,12,13)(H,14,15)/b7-6+	M204T2.3	204.066824886649	93.8685968076347	[232][M]-	[M+Cl]- 169.105	26	NA	
M204T3.1_Indolelactic.acid.Indole.	hilic	Indolelactic acid;Indole-3-lactic acid	CHEBI:24813	2	a,b	0.461945800079047	0.0848336196507035	0	0.00534662187235924	0.948681319441998	0	0.020857819700506	0.969536966284208	0	0.0923027995226668	0.809480370962642	0	1.31701598747679	0.39781218177231	E	E	E	E	E	E	C02043	Amino acid metabolism	Tryptophan metabolism	Hydroxytryptophan|Tryptamine	HMDB00671	CID92904	C11H11NO3	205.07389	XGILAAMKEQUXLS-UHFFFAOYSA-N	InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)	M204T3.1	204.06700071497	161.421074598131	[231][M]-		1493	NA	
M204.0711T9.05	hilic					0.185302607751783	0.33451192019182	0	-0.328307445358501	0.0700401408031205	0	0.0471387949123638	0.849965703325258	0	-0.430330983805916	0.0242800905258868	1	0.801692259908994	0.371958663297044	E	E	E	E	E	E											M204T9	204.071069150123	542.803599077149	[229][M+1]-		483	NA	
M204.086T4.03	hilic					0.134751187041068	0.293041725668474	0	0.306031281818637	0.0376280025618263	1	0.050390505874109	0.89573461450138	0	0.391530115040222	0.0102274387742538	1	0.765447391312193	0.205319874791733	E	E	E	E	E	E											M204T4	204.086018468808	241.980150114318	[230][M+1]-		1	NA	
M204.0992T8.63	hilic					-0.0607488123895603	0.5564040211068	0	-0.748118068108701	0.000122205064313502	1	-2.66827115658256	0.36133153948654	0	-0.679082885815276	0.798099308043726	0	0.336923246006373	1.55348917158605	E	E	E	E	E	B											M204T9.1	204.099241768952	517.921290193424			1139	NA	
M204T2.4_D.Panthenol.Pantothenol..	hilic	D-Panthenol;Pantothenol;Dexpanthenol;Provitamin B	CHEBI:895821	2	a,b	0.263603513015291	0.715244441699678	0	0.0810155391194929	0.944645231962355	0	0.559713633774388	0.681486704402955	0	0.157539497134078	0.888902322482807	0	0.215686355061818	0.696123378279151	E	E	E	E	E	E	C05944	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	CoA	HMDB04231	CID131204	C9H19NO4	205.13141	SNPLKNRPJHDVJA-ZETCQYMHSA-N	InChI=1S/C9H19NO4/c1-9(2,6-12)7(13)8(14)10-4-3-5-11/h7,11-13H,3-6H2,1-2H3,(H,10,14)/t7-/m0/s1	M204T2.4	204.124268448598	126.699324552438			1227	NA	
M204.9136T24.45	hilic					-0.377534697306533	0.565980718950334	0	-0.0458229573910707	0.959021963361537	0	-0.807261975765012	0.551222503669717	0	0.340458390977808	0.685255174451771	0	0.664045073487753	1.33119591386381	E	E	E	E	E	E											M205T24	204.913555574756	1467.06554922106			1381	NA	
