variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M318.1927T1.39	M318T1.6	318.1927054	318.1912033	318.193605	83.47554697	81.59680112	88.75517752	49	32	0	17			2569															
M318.1929T2.55	M318T3.2	318.1929495	318.1913267	318.1940603	152.8647879	151.6743629	156.0530501	62	42	0	20			82															
M318.1979T5.89	M318T6.1	318.1978791	318.1962989	318.1990263	353.1615184	352.5833342	353.5629819	51	33	2	16			2851															
M318.2153T10.59	M318T11	318.2153228	318.2137276	318.2162868	635.5656458	635.0106674	636.3798949	45	30	0	15	[542][M+1]+		22															
M318.2284T6.63	M318T7.1	318.2284073	318.2271047	318.2294225	397.5879659	392.7994109	400.3087915	40	30	0	10			2718															
M318.2795T8.53	M318T9.1	318.2795256	318.2776654	318.2817947	511.8416798	510.9883777	512.7125287	66	42	3	21			3064															
M318.4506T4.09	M318T4.1	318.4505553	318.4488275	318.4513975	245.2569782	243.6525225	246.3448478	53	34	0	19			1871															
M318.659T11.7	M319T12	318.6589794	318.6575334	318.6596732	702.1958438	697.7699367	704.3021211	60	42	0	18	[544][M+2]2+		6															
M318.6602T3.86	M319T4	318.6602038	318.6581649	318.6610747	231.7623361	229.8741934	233.0002173	47	31	0	16		[3M+Na+2K-H]2+ 179.13	13															
M318.6969T4.14	M319T4.1	318.6969214	318.6953224	318.7022286	248.6967117	244.6737304	250.0861603	60	42	0	18			1872															
M318.8226T0.58	M319T1	318.8225883	318.8207516	318.8236956	34.80496689	33.99690826	36.65452352	59	37	1	21			10															
M319.0364T2.64	M319T3	319.0364193	319.0348143	319.0370424	158.1680126	156.8400213	160.1530015	55	36	3	16		[M+Na+NaCOOH]+ 228.059	82															
M319.0366T2.36	M319T2	319.036614	319.0349071	319.0374081	141.7433456	139.9221189	144.5161867	56	42	0	14			42															
M319.1052T0.61	M319T1.1	319.1052465	319.1033617	319.1065633	36.3986825	35.70430067	37.5275395	45	26	2	17		[M+K]+ 280.135	10															
M319.1241T1.11	M319T1.2	319.124107	319.1225816	319.1252683	66.31688776	65.96127176	66.79566202	63	42	0	21	[545][M+1]+		7															
M319.1334T5.8	M319T6	319.1333785	319.1279647	319.134976	347.887682	345.1642401	359.7775181	44	26	3	15		[M+2Na+2K-H]3+ 834.512	58															
M319.1381T2.9	M319T3.1	319.1381236	319.1365293	319.1393745	173.9677259	172.8411329	177.4457968	62	42	0	20	[546][M]+	[M+Na]+ 296.149	60															
M319.1405T5.54	M319T6.1	319.1405048	319.1330376	319.1415132	332.1397311	326.2794335	332.9243591	55	34	0	17		[3M+2Na+2K-H]3+ 278.167	79															
M319.141T4.37	M319T4.2	319.1409514	319.139262	319.1413498	262.496761	261.7223214	266.1159196	30	15	0	15			1873															
M319.1417T2.21	M319T2.1	319.1417321	319.1400489	319.1427156	132.659254	132.2377308	135.0652986	49	31	0	18	[538][M+2]+		75															
M319.1442T7.56	M319T8	319.1442109	319.1425808	319.1459431	453.870515	453.3889938	454.3880317	61	40	0	21	[547][M]+	[M+H]+ 318.144	5															
M319.152T0.91	M319T1.3	319.1519518	319.1503546	319.1527586	54.66007489	52.7629358	57.47318759	43	30	0	13			4															
M319.1606T11.7	M319T12.1	319.1606022	319.1590575	319.1615219	702.1648324	697.6687249	704.6282067	53	39	0	14	[544][M+3]2+		6															
M319.1786T4.9	M319T5	319.1785616	319.1770575	319.1828432	293.8817471	279.7981651	295.1782624	51	36	0	13		[2M+Na+2K]3+ 428.298	74															
M319.191T8.87	M319T9	319.1910019	319.1895141	319.1928822	532.3052862	531.6607251	533.1063245	58	38	0	20			21															
M319.2129T6.96	M319T7	319.2129386	319.2112872	319.2134778	417.6292778	417.1298402	418.0871639	45	31	0	14		[M+K+NH3]+ 263.217	51															
M319.2259T11.58	M319T12.2	319.2259086	319.2242771	319.2266526	695.0997276	692.640529	696.1182396	45	31	2	12		[M+Na]+ 296.237	1095															
M319.2271T8.06	M319T8.1	319.2270746	319.2252106	319.2284545	483.717147	483.1874813	484.426173	58	40	0	18	[548][M]+		1409															
M319.2624T13.13	M319T13	319.2624099	319.2608382	319.2627203	787.9953652	786.8854789	790.2147135	39	30	2	7			575															
M319.5195T2.24	M320T2	319.5194825	319.5179731	319.5200934	134.1647584	130.4791686	139.8502419	48	33	0	15			75															
M319.6092T0.62	M320T1	319.6091849	319.6073818	319.61003	37.10266772	36.29486498	37.78121598	66	42	3	21			10															
M319.6428T9.4	M320T9	319.6428141	319.6411785	319.6436597	563.7391752	546.2636947	566.4629751	60	41	0	18	[549][M]2+		818															
M319.8763T2.24	M320T2.1	319.8763102	319.8747239	319.8773548	134.2045284	130.4791686	141.2172257	56	38	0	18			75															
M320.0444T2.62	M320T3	320.0444147	320.0425225	320.0451391	157.3084741	140.3875986	160.0680274	68	42	3	21			82															
M320.0756T0.84	M320T1.1	320.0756217	320.0736492	320.0763678	50.46528246	49.67055544	51.67765911	50	30	0	20		[M+K+CF3COOH]+ 147.121	4															
M320.0921T1.04	M320T1.2	320.0920649	320.0903989	320.0938082	62.380728	61.98930199	62.84482216	63	42	0	21		[2M+Na+K]2+ 289.124	3															
M320.1254T4.91	M320T5	320.1254104	320.1179438	320.1267975	294.8612363	293.7153826	307.0673006	76	39	0	15			74															
M320.129T3.02	M320T3.1	320.1289934	320.1241336	320.1304123	181.283125	176.0143342	183.596724	61	40	0	20		[M+K]+ 281.159	57															
M320.1356T1.53	M320T2.2	320.1356139	320.1340847	320.1362456	91.60941093	90.57017564	93.04957045	58	41	0	17			2570															
M320.1414T2.9	M320T3.2	320.1413729	320.1399247	320.1418601	173.8657592	172.8411329	174.6620781	40	31	0	9	[546][M+1]+		60															
M320.1444T9.39	M320T9.1	320.1444459	320.1428933	320.1452759	563.5660877	547.0262665	565.8738816	48	33	0	14	[549][M+1]2+		818															
M320.1474T7.56	M320T8	320.1474149	320.1455184	320.1480966	453.8188704	453.3889938	454.6273461	41	23	0	18	[547][M+1]+		385															
M320.1543T0.57	M320T1.3	320.1543036	320.1521531	320.155133	34.306851	33.58958881	35.35718772	30	12	1	17		[M+Na+NH3]+ 280.135	10															
M320.1621T5.1	M320T5.1	320.1621023	320.1540668	320.1628943	305.7169807	303.8698003	326.7487799	61	36	0	14			3058															
M320.1656T1.73	M320T2.3	320.1655644	320.1639016	320.1664594	103.8572312	102.766239	104.5483955	62	41	0	21			2620															
M320.1717T1.33	M320T1.4	320.1716579	320.170158	320.1728853	79.69642306	78.65899963	80.32379534	63	42	0	21			56															
M320.1839T1.45	M320T1.5	320.183904	320.1821928	320.1850718	87.01242947	86.25193747	88.07758955	59	40	0	19	[550][M]2+		38															
M320.1991T9.73	M320T10	320.1990801	320.1951006	320.2000592	584.0230166	583.2660295	603.4592238	61	42	0	18			824															
M320.2107T2.24	M320T2.4	320.2106762	320.2088328	320.2113757	134.1166631	130.4791686	140.5332338	48	33	0	15			75															
M320.2304T8.06	M320T8.1	320.2303835	320.2286339	320.2314999	483.4256854	482.8241881	484.0906417	46	33	0	13	[548][M+1]+		35															
M320.496T4.53	M320T5.2	320.49604	320.494262	320.4972146	271.8987813	267.8479237	273.3606328	49	33	0	15		[M+2H-H20]2+ 657.012	77															
M320.5243T4.42	M321T4	320.5242821	320.5226894	320.5248443	265.3077028	264.3604649	266.1104412	45	30	0	15			1874															
M320.6343T7.45	M321T7	320.6342978	320.6330909	320.6370254	447.2998533	432.8666028	449.7697228	53	33	3	14			27															
M320.6349T8.42	M321T8	320.6348813	320.6336952	320.637686	505.3731377	504.9301204	507.0582393	42	20	3	19		[M+K+NH3]+ 264.633	19															
M320.635T7.03	M321T7.1	320.6349852	320.633385	320.6380623	422.095959	421.5499542	424.3783351	14	5	3	6		[M+2Na+K]3+ 876.964	36															
M320.635T1.89	M321T2	320.6350104	320.6344405	320.6382326	113.1297519	101.1339135	114.0445474	64	42	2	20		[M+K]+ 281.676	2															
M320.6355T2.72	M321T3	320.6354583	320.6341658	320.6381467	162.9567689	161.8710018	165.8019346	65	41	3	21			9															
M320.6355T1.25	M321T1.3	320.6354694	320.634903	320.6385367	75.01110303	69.17807929	75.51881649	45	29	1	15			1															
M320.6355T7.71	M321T8.1	320.6354732	320.6346735	320.6380433	462.5535948	462.0408573	463.3525232	66	42	3	21			5															
M320.6357T3.82	M321T4.1	320.6356867	320.6350841	320.6386825	229.2746148	227.8490769	243.0899164	63	41	2	20		[M+H+CF3COOH]+ 185.641 [3M+H+Na]2+ 205.763	13															
M320.6358T0.8	M321T1.1	320.6357642	320.6346872	320.6380944	47.96557866	47.36204898	48.36538396	44	27	3	14			302															
M320.6358T0.63	M321T1.2	320.6358039	320.6350869	320.6382368	37.62995045	36.84691794	38.18514268	44	29	3	12			10															
M320.6359T11.69	M321T12	320.6358914	320.6349948	320.6385174	701.2010753	686.1641319	708.0799758	49	27	2	16			6															
M320.636T5.02	M321T5	320.6360475	320.6345165	320.6387588	301.2070178	286.948272	302.049626	69	42	3	21			8															
M320.6361T1.01	M321T1	320.6360882	320.6353744	320.6383502	60.40485135	58.7610632	61.40997155	60	42	0	18			3															
M320.6386T9.39	M321T9	320.6386079	320.6346085	320.6410828	563.4638264	548.6810903	568.526486	50	29	2	17	[549][M+2]2+		856															
M320.6755T4.5	M321T4.2	320.6755417	320.6739776	320.6768918	269.7057587	267.6767828	271.3973157	52	36	0	16		[M+2H-H20]2+ 657.357	77															
M320.6855T1.45	M321T1.4	320.6855102	320.6836595	320.6864557	87.1556879	85.93361808	88.37774132	41	26	0	15	[550][M+1]2+		38															
M320.6943T4.67	M321T5.1	320.6942987	320.688423	320.6955391	280.396272	268.2058601	284.8053944	46	31	0	14			71															
M320.7026T5.55	M321T6	320.7025822	320.700444	320.7033614	333.2403025	332.5465281	334.5470228	61	37	3	21			2874															
M320.707T5.99	M321T6.1	320.7070066	320.7053013	320.7076353	359.3773556	358.7184798	359.9938607	59	42	0	17	[551][M]2+	[M+2H]2+ 639.399	76															
M320.7256T5.5	M321T5.2	320.7255715	320.7238817	320.7260976	329.8583165	329.0467263	331.4781052	53	39	0	14		[M+2H]2+ 639.454	79															
M320.8676T0.71	M321T1.5	320.8676367	320.8659141	320.8683022	42.85725494	42.6628149	43.28923981	63	42	0	21	[552][M]+	[M+H-CH3]+ 334.892	4															
M320.9533T5.55	M321T6.2	320.9533237	320.9513667	320.9541267	333.1477536	332.0671017	334.2857988	54	32	3	19			79															
M321.0324T0.71	M321T1.6	321.032378	321.0308062	321.0329758	42.73761353	42.25902119	43.03897691	59	42	0	17		[M+Na]+ 298.041	1358															
M321.0679T0.44	M321T0	321.0678749	321.0663338	321.068741	26.65154155	10.94744591	31.20489473	57	30	2	19			2419															
M321.0829T1.33	M321T1.7	321.0829004	321.0812947	321.0878956	79.93609367	57.94335357	80.75335782	73	41	0	21			56															
M321.1002T2.64	M321T3.1	321.1001826	321.0988588	321.1007661	158.6071225	157.2636905	159.8313804	44	31	0	13			82															
M321.1097T4.96	M321T5.3	321.1097454	321.1080716	321.110369	297.3082926	296.835935	298.3112188	55	42	0	13			74															
M321.1133T4.07	M321T4.3	321.1132881	321.1118078	321.113792	244.2719776	243.5640509	245.0061239	60	42	0	18	[553][M]+		1875															
M321.1325T6.34	M321T6.3	321.1324928	321.13082	321.1336808	380.4564021	379.9056933	381.0944883	64	41	3	20	[554][M]+	[M+Na]+ 298.144	64															
M321.1669T1.17	M321T1.8	321.1669296	321.1652086	321.1682304	69.96620233	69.50312669	70.32446488	63	42	0	21	[555][M]+		50															
M321.2062T8.01	M321T8.2	321.2061519	321.2044074	321.2071233	480.3925719	479.8748373	481.139343	45	35	0	10	[548][M+2]+		1410															
M321.2071T9.73	M321T10	321.2070975	321.2054017	321.207934	583.9436381	583.3678331	601.7242379	59	42	0	16			824															
M321.2076T6.48	M321T6.5	321.2076404	321.2060362	321.2082995	388.8081588	388.0187021	389.845067	42	31	0	11			2707															
M321.2087T5.99	M321T6.4	321.2087069	321.2071705	321.2095369	359.4830643	358.8198556	360.0592496	46	32	0	14	[551][M+1]2+		76															
M321.243T8.17	M321T8.3	321.2429812	321.241507	321.2447267	490.3924988	489.4393721	506.9640756	64	42	0	21	[556][M]+		14															
M321.4302T4.55	M321T5.4	321.4302192	321.4283251	321.4306729	272.8086942	272.2480008	274.1216257	48	36	0	12			77															
M321.6552T4.03	M322T4	321.6552471	321.6535234	321.6559226	241.6185374	240.7426637	242.5732668	57	41	0	16			1876															
M321.8682T0.71	M322T1	321.8681899	321.8668757	321.8692068	42.89115425	42.59501994	43.33777762	49	36	0	13	[552][M+1]+		4															
M322.045T2.63	M322T3	322.0450006	322.0433354	322.0456008	157.6943457	156.6891104	158.7860177	14	2	3	9			2931															
M322.0675T1.34	M322T1.1	322.0674563	322.0660293	322.0686902	80.11198115	79.65826525	81.54321621	63	42	0	21		[M+Na]+ 299.079	56															
M322.1081T1.16	M322T1.2	322.1080587	322.1063616	322.1092461	69.68898236	69.26669115	85.86226215	67	42	0	21	[557][M]+	[M+K]+ 283.146	50															
M322.1195T11.56	M322T12	322.1195142	322.1180013	322.12039	693.5379814	691.6070449	696.005923	42	30	0	12			1094															
M322.134T5.43	M322T5	322.1340391	322.1326365	322.1346627	325.6228028	323.7054628	326.2282841	44	31	0	13			16															
M322.1341T4.15	M322T4.1	322.1340625	322.1323494	322.1348712	248.9204901	248.4757927	249.7345297	44	31	0	13	[553][M+1]+		1877															
M322.1358T6.34	M322T6	322.1358076	322.134176	322.1369457	380.1367916	379.5746862	381.0944883	59	36	3	20	[554][M+1]+		64															
M322.1654T7.04	M322T7	322.165411	322.1634457	322.1665806	422.5148321	422.1059441	423.081682	59	41	0	18			1461															
M322.1698T1.16	M322T1.3	322.1698291	322.1679109	322.1730527	69.68295841	69.09346606	85.48413081	58	38	0	17	[555][M+1]+		50															
M322.1768T3.99	M322T4.2	322.176847	322.1752171	322.1780113	239.2446145	237.2524151	256.3959171	41	30	0	10			1878															
M322.2464T8.18	M322T8	322.2463867	322.2448518	322.247241	490.5202065	489.6746321	491.4755662	57	42	0	15	[556][M+1]+		14															
M322.6584T11.7	M323T12	322.6584312	322.6569276	322.6591148	701.9634063	698.004337	710.9252505	48	35	0	12			414															
M322.6862T2.24	M323T2	322.6861508	322.6844499	322.6871434	134.1154076	131.8453287	139.16625	63	42	0	21			75															
M322.6921T4.27	M323T4	322.6920651	322.6905004	322.6928493	256.3322511	254.8531988	257.9307997	59	40	0	19		[M+H]+ 321.688	49															
M322.8655T0.71	M323T1	322.8655272	322.8637387	322.8661404	42.89053862	42.6628149	43.2939415	59	42	0	17	[552][M+2]+		4															
M322.9906T0.71	M323T1.1	322.9906296	322.9890487	322.9977626	42.78750823	42.47841421	47.54245257	54	38	2	14			1359															
M323.0404T1.45	M323T1.2	323.0403536	323.0386973	323.0416562	86.91463784	85.53360816	89.71224167	63	42	0	21		[M+K+CF3COOH]+ 150.088	38															
M323.0709T1.46	M323T1.3	323.0709201	323.0692548	323.0720145	87.45903569	86.8562352	87.88716497	63	42	0	21			38															
M323.0926T2.25	M323T2.1	323.0925555	323.0910601	323.0930111	135.2162449	133.8965691	137.8002662	54	39	0	15			75															
M323.1115T5.7	M323T6	323.1114893	323.1097135	323.1123516	341.9355054	335.7598926	342.4282543	47	33	0	14			58															
M323.1116T1.16	M323T1.4	323.111558	323.1097257	323.1126817	69.6761194	69.27411338	83.74449941	64	42	0	21	[557][M+1]+		50															
M323.1422T1.58	M323T2.2	323.1422039	323.1406942	323.1429179	94.64329935	93.26669703	95.3249879	58	40	0	18			2571															
M323.1651T7.25	M323T7	323.1651496	323.1629097	323.170225	434.7324378	422.0839126	436.1386109	93	42	3	20			23															
M323.168T0.72	M323T1.5	323.1679834	323.1663103	323.1691128	43.23118143	42.79204892	43.62123733	35	20	0	15		[M+2K-H]+ 246.248	4															
M323.1752T4.5	M323T5	323.1751894	323.172332	323.1759183	270.1216491	268.3531634	280.8072112	57	40	0	16			77															
M323.188T2.24	M323T2.3	323.1880135	323.1862156	323.1900065	134.1554834	122.779444	139.8502419	52	35	0	16			75															
M323.1925T5.39	M323T5.1	323.1925369	323.1909747	323.1931932	323.2101712	322.2782149	323.9543042	48	32	0	16		[M+H-CO]+ 350.174	16															
M323.2077T6.69	M323T7.1	323.2077367	323.2060007	323.2089955	401.3063042	400.6179843	401.9349759	61	42	0	19		[M+H]+ 322.2	73															
M323.2582T7.96	M323T8	323.2581965	323.2563763	323.2601707	477.326733	476.5733801	487.2177921	68	42	0	21	[558][M]+	[M+K+HCOOH]+ 238.29 [M+Na+HCOOH]+ 254.263 [M+H+HCOOH]+ 276.245 [M+H]+ 322.252	1380															
M323.5726T1.46	M324T1	323.5726145	323.570856	323.5737225	87.42147964	86.8562352	88.07758955	61	42	0	19		[M+2H-COCH2]2+ 687.15	38															
M323.6813T2.19	M324T2	323.6813069	323.6802608	323.682015	131.1522014	130.1305358	136.4332824	39	31	0	8		[M+Na]+ 300.687	75															
M323.8561T4.2	M324T4	323.8560899	323.8540566	323.8569738	252.2411602	250.8661123	265.7007354	42	30	0	11			1879															
M323.8596T2.33	M324T2.1	323.8595526	323.8578041	323.8601518	139.5514358	135.2637293	147.8511472	49	35	0	14			42															
M324.0606T0.84	M324T1.1	324.0605785	324.0589566	324.0614002	50.44757	49.34978553	50.96323991	63	42	0	21	[559][M]+	[M+H]+ 323.056	4															
M324.0683T1.46	M324T1.2	324.0682781	324.0665794	324.0691913	87.50104565	86.7420571	88.51115308	57	42	0	15			38															
M324.0906T0.69	M324T1.3	324.0905891	324.0888472	324.0912837	41.48372758	41.04598792	41.8747331	58	42	0	16		[M+H]+ 323.083	34															
M324.1038T1.16	M324T1.4	324.1038384	324.1021781	324.1048798	69.65958948	69.07860528	84.28381829	67	41	0	21	[557][M+2]+		50															
M324.1207T1.57	M324T2.2	324.120687	324.1190383	324.1218613	93.99766603	93.00260554	94.45690188	63	42	0	21	[560][M]+		2501															
M324.1257T6.27	M324T6	324.125696	324.1240025	324.126946	375.9840055	375.4822656	376.8474594	63	42	0	21	[561][M]2+	[3M+2Na+K-H]2+ 188.107	64															
M324.1399T4.47	M324T4.1	324.1398602	324.137949	324.1406026	268.0543659	267.4685168	277.7881601	50	29	3	17	[562][M]+	[M+H]+ 323.135	77															
M324.153T0.71	M324T1.5	324.1530344	324.1514618	324.153573	42.35118823	41.90707286	42.73761353	56	41	0	15		[3M+2K]2+ 190.113	34															
M324.187T4.88	M324T5	324.1870116	324.18402	324.1905494	292.8551327	287.5924977	294.2702855	49	33	0	13		[M+2H-HCOOH]2+ 692.365	74															
M324.2048T4.32	M324T4.2	324.2047658	324.20293	324.2054284	258.9714529	258.0268288	259.7913561	53	37	0	16			1880															
M324.2184T11.49	M324T11	324.2183978	324.2168087	324.2190557	689.1887137	688.5820876	689.7371555	47	37	1	9			1119															
M324.2615T7.96	M324T8	324.2614845	324.2597039	324.262238	477.3648572	476.776423	478.3091259	58	42	0	16	[558][M+1]+		35															
M324.6274T6.27	M325T6	324.6274411	324.6257853	324.6282814	376.0279046	375.0626892	376.6645625	59	41	0	18	[561][M+1]2+		64															
M324.6838T4.04	M325T4	324.6837686	324.6821608	324.6847199	242.5987651	241.2883088	243.7836968	46	32	0	14			1881															
M324.6973T4.32	M325T4.1	324.6972557	324.6955483	324.6981084	259.3234435	258.1732856	261.2442638	44	26	0	18			1882															
M324.8367T4.02	M325T4.2	324.836684	324.8351889	324.8374541	241.2192798	239.9177674	242.2460462	44	29	0	15			1883															
M325.0452T0.9	M325T1	325.0452258	325.0435129	325.0462918	53.97199863	52.36097203	63.97587513	47	25	0	19	[559][M+1]+		303															
M325.0904T0.68	M325T1.1	325.0903644	325.088594	325.0911159	40.90252535	40.45068439	41.37794386	56	40	0	16			1360															
M325.1145T0.84	M325T1.2	325.1144663	325.1128735	325.1153071	50.37743483	49.2885229	50.99213328	63	42	0	21	[563][M]+		4															
M325.1238T1.56	M325T2	325.1237719	325.1220095	325.1248213	93.84589343	93.00260554	94.41856781	59	39	0	20	[560][M+1]+		2507															
M325.134T6.46	M325T6.1	325.1339754	325.1321034	325.1347658	387.8833252	387.2278535	389.5173328	50	35	0	15			2786															
M325.1431T4.47	M325T4.3	325.1431257	325.1413605	325.1439911	267.9658761	267.168574	279.3381062	73	41	3	20	[562][M+1]+		77															
M325.159T8.88	M325T9	325.1589682	325.1573448	325.159928	532.6295742	532.1236735	534.8122418	35	19	0	16		[M+H]+ 324.157	21															
M325.1593T4.54	M325T5	325.1592557	325.1541187	325.1603588	272.6524121	271.8135942	287.6060118	56	35	0	19			2836															
M325.1621T0.7	M325T1.3	325.1621065	325.1601368	325.1628536	41.83081689	40.91747691	42.554964	52	33	0	19		[2M+2K-H]+ 124.123	34															
M325.1702T1.79	M325T2.1	325.1702061	325.1686319	325.1708296	107.2607241	104.6863307	109.2392697	54	39	0	15		[M+H]+ 324.166	63															
M325.1949T4.4	M325T4.4	325.1948994	325.1881753	325.1969742	263.8459124	243.8639633	270.8875041	62	40	0	18			1884															
M325.1997T10.34	M325T10	325.1996572	325.1977375	325.200795	620.4525484	619.4216823	627.1533744	30	15	3	12			1162															
M325.2743T9.35	M325T9.1	325.2743468	325.2726978	325.2751192	560.8975411	559.3281229	562.1442387	48	34	0	14			857															
M325.4454T4.4	M325T4.5	325.4453817	325.4434013	325.4459944	264.1094936	262.9647362	265.2956445	59	41	0	18	[564][M]2+		1885															
M325.6345T10.6	M326T11	325.6345475	325.632843	325.6356476	635.9715826	635.321566	645.3380314	47	31	0	15		[M+2Na+K-H]2+ 567.334	22															
M325.947T4.42	M326T4	325.946991	325.9455945	325.9477262	265.2962916	264.1184977	265.9546024	48	36	0	12	[564][M+1]2+		1886															
M326.032T0.79	M326T1	326.0320233	326.0305222	326.0325367	47.10101873	46.49332568	47.88981877	59	42	0	17	[565][M]+	[M+2K-H]+ 249.112 [M+H-H20]+ 343.037	4															
M326.0889T3.7	M326T4.1	326.0888794	326.0872395	326.0892961	222.2160179	221.2959657	223.2473474	37	22	0	15			3079															
M326.1162T0.84	M326T1.1	326.1162019	326.1087928	326.117712	50.4621784	49.84295028	67.91266427	65	42	0	18	[563][M+1]+		4															
M326.1253T4.07	M326T4.2	326.1252709	326.1236473	326.1259251	243.9521283	243.2250122	244.5508988	55	40	0	15			1887															
M326.1357T7.24	M326T7	326.1356585	326.1337895	326.1428817	434.2201492	421.3081835	445.1027481	70	34	0	19			1003															
M326.1379T4.94	M326T5	326.1379138	326.1364238	326.1385114	296.4006266	295.7364631	297.6526879	48	36	0	12		[M+K]+ 287.178 [M+Na]+ 303.145 [2M+Na+2K]3+ 438.738	74															
M326.1655T1.51	M326T2	326.1654847	326.1640211	326.1661554	90.4161947	89.1202358	91.02132521	43	31	0	12			2572															
M326.1718T2.19	M326T2.1	326.1718431	326.1701205	326.1725526	131.1838275	125.0105277	139.8502419	56	40	0	16			75															
M326.1972T5.48	M326T5.1	326.1972177	326.1955075	326.1979584	328.6046573	327.8528927	329.2555504	50	35	0	15		[M+Na]+ 303.202	110															
M326.198T11.56	M326T12	326.1980376	326.1965409	326.19883	693.5238166	692.961871	694.1846195	58	42	0	16			1094															
M326.2156T9.3	M326T9	326.2155777	326.2138734	326.2172238	557.8103869	557.1473355	558.619738	60	40	0	20	[566][M]+		872															
M326.317T8.7	M326T9.1	326.31698	326.3152454	326.3182523	522.1167337	520.7837473	522.5657631	54	37	0	17			2916															
M326.3793T10.93	M326T11.1	326.3793098	326.3775856	326.3804534	655.8326371	654.8336801	656.7652109	66	42	3	21	[567][M]+		17															
M326.5063T2.19	M327T2	326.5062675	326.5040036	326.5071763	131.1559009	125.6946079	139.16625	47	32	0	15			75															
M326.6369T0.65	M327T1	326.6368984	326.6352532	326.6377281	38.7869824	38.54855815	39.32607062	66	42	3	21		[M+Na]+ 303.652	10															
M326.8089T4.04	M327T4	326.8088857	326.807421	326.8095592	242.5862118	241.5640376	243.8650097	40	24	0	16			1888															
M326.8788T19.82	M327T20	326.8788456	326.8771493	326.8796999	1189.012429	1170.031461	1198.239742	60	34	3	20			1253															
M326.8789T14.72	M327T15	326.8788794	326.8772529	326.8797136	883.4412277	860.7133854	902.1111536	76	42	3	21			1551															
M326.8883T0.73	M327T1.1	326.8883056	326.8867076	326.8891076	43.68827871	43.28920687	44.12448223	63	42	0	21		[M+Na]+ 303.895	4															
M327.0089T9.42	M327T9	327.0089063	327.0070804	327.010473	565.1775433	564.6887037	565.8132932	66	42	3	21	[568][M]+	[M+H]+ 326.002	818															
M327.0205T2.63	M327T3	327.0205335	327.0187547	327.021395	157.7553759	156.4526983	158.9858284	66	42	3	21			82															
M327.0354T0.86	M327T1.2	327.0353569	327.0331413	327.0355475	51.8189371	51.30015035	52.30910739	3	0	3	0	[565][M+1]+		304															
M327.0703T2.9	M327T3.1	327.0703225	327.0684749	327.0713361	173.7789669	172.6291134	176.079813	51	35	0	16		[M+Na]+ 304.081	60															
M327.0792T10.75	M327T11	327.07916	327.0773557	327.0805942	644.7430153	643.752624	645.3976625	65	41	3	21			22															
M327.1031T4.72	M327T5	327.1031004	327.1015751	327.1037064	282.9148667	282.3151671	283.5140537	46	31	0	15			71															
M327.1188T0.84	M327T1.3	327.1188447	327.1129185	327.121909	50.50570781	48.2108561	51.59084939	54	32	3	19	[563][M+2]+		4															
M327.1237T1.56	M327T2.1	327.1236865	327.1218088	327.1241673	93.8006492	92.84875137	95.39985575	47	31	0	16			2573															
M327.1382T0.65	M327T1.4	327.1382326	327.136668	327.1391066	38.91417929	38.56007551	39.44623244	63	42	0	21		[M+H+HCOOH]+ 280.135	10															
M327.154T4.49	M327T4.1	327.1540098	327.1523924	327.154654	269.5555919	269.1114205	270.2192162	43	33	0	10			77															
M327.1572T4.8	M327T5.1	327.1572213	327.1555634	327.157864	287.7054582	287.0395351	288.3228418	41	32	0	9		[M+H]+ 326.158	33															
M327.1677T1.09	M327T1.5	327.1676548	327.1661997	327.169501	65.53956476	53.29678676	66.80585603	67	42	0	21			7															
M327.1683T4.86	M327T5.2	327.1682871	327.1665051	327.1690263	291.5244504	290.9506098	292.7340562	40	22	0	18		[M+H]+ 326.158	33															
M327.1733T1.81	M327T2.2	327.173261	327.1715339	327.1747645	108.6645802	106.891867	110.8945847	59	40	0	19			63															
M327.1898T4.43	M327T4.2	327.1898007	327.1880427	327.1976942	265.9769671	249.9727699	280.3874506	55	31	0	14			1889															
M327.2021T9.88	M327T10	327.2021281	327.1930938	327.2027253	592.8401437	567.9887807	593.988716	51	33	0	15			858															
M327.2035T4.9	M327T5.3	327.2034824	327.2014427	327.2041966	294.2922794	293.6746402	296.9622153	64	42	2	20		[M+Na+NH3]+ 287.178	74															
M327.2155T11.17	M327T11.1	327.2155382	327.2139311	327.2163244	669.9636253	669.4779578	670.5167966	43	24	0	19		[M+H]+ 326.204	744															
M327.2183T9.29	M327T9.1	327.2182955	327.2154502	327.2196391	557.4813131	545.3839005	558.619738	86	42	0	16	[566][M+1]+		870															
M327.2533T8.54	M327T9.2	327.2532676	327.2514045	327.2542413	512.3162207	511.0681057	513.2116514	52	39	0	13			3071															
M327.3826T10.93	M327T11.2	327.3826178	327.3808587	327.3837637	655.8039367	654.8336801	657.1428215	66	42	3	21	[567][M+1]+		17															
M327.5277T1.61	M328T2	327.5277273	327.5260401	327.5287563	96.38671565	94.94963587	97.9703692	57	36	0	21		[M+K+HCOOH]+ 242.551 [M+Na+HCOOH]+ 258.524 [M+H+HCOOH]+ 280.505	45															
