variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
Q9CPY7_Cytosol aminopeptidase	proteomics_plasma	MX2	sp|Q9CPY7|AMPL_MOUSE	Cytosol aminopeptidase  OS=Mus musculus (Mouse) GN=Lap3 PE=1 SV=3	Q9CPY7	0.523809227256461	0.418936258989561	0	-0.486062896749882	0.392387008502503	0	1.07962733742127		0
Q61268_Apolipoprotein C-IV	proteomics_plasma	MX2	sp|Q61268|APOC4_MOUSE	Apolipoprotein C-IV  OS=Mus musculus (Mouse) GN=Apoc4 PE=1 SV=1	Q61268	-0.162794506875525	0.422312535096005	0	-0.145490609260545	0.420638185665152	0	0.71237546955397		0
A2ASS6_Titin	proteomics_plasma	MX2	sp|A2ASS6|TITIN_MOUSE	Titin  OS=Mus musculus (Mouse) GN=Ttn PE=1 SV=1	A2ASS6	-0.17558777510607	0.426889038418704	0	-0.315876178117882	0.0671060806198431	0	0.522945867891415		0
Q91Y97_Fructose-bisphosphate al.	proteomics_plasma	MX2	sp|Q91Y97|ALDOB_MOUSE	Fructose-bisphosphate aldolase B  OS=Mus musculus (Mouse) GN=Aldob PE=1 SV=3	Q91Y97	0.719874089732315	0.426986874954407	0	-1.14314267748545	0.149840464920755	0	1.07426197965094		0
P01942_Hemoglobin subunit alpha	proteomics_plasma	MX2	sp|P01942|HBA_MOUSE	Hemoglobin subunit alpha  OS=Mus musculus (Mouse) GN=Hba PE=1 SV=2	P01942	0.516023468164427	0.432135710100138	0	0.46814954538349	0.420638185665152	0	0.764644105445278		0
P08226_Apolipoprotein E	proteomics_plasma	MX2	sp|P08226|APOE_MOUSE	Apolipoprotein E  OS=Mus musculus (Mouse) GN=Apoe PE=1 SV=2	P08226	0.124350201601864	0.43399716593662	0	0.111427190516643	0.42790243165176	0	0.940193488421581		0
Q08879_Fibulin-1	proteomics_plasma	MX2	sp|Q08879|FBLN1_MOUSE	Fibulin-1  OS=Mus musculus (Mouse) GN=Fbln1 PE=1 SV=2	Q08879	-0.0957030593514254	0.43399716593662	0	-0.00439588219373022	0.999502453756691	0	1.29402491086364		0
Q91WP0_Mannan-binding lectin se.	proteomics_plasma	MX2	sp|Q91WP0|MASP2_MOUSE	Mannan-binding lectin serine protease 2  OS=Mus musculus (Mouse) GN=Masp2 PE=1 SV=1	Q91WP0	-0.091155071297468	0.43399716593662	0	-0.19046587437257	0.0301022895514179	1	0.753745372232705		0
Q2PZL6_Protocadherin Fat 4	proteomics_plasma	MX2	sp|Q2PZL6|FAT4_MOUSE	Protocadherin Fat 4  OS=Mus musculus (Mouse) GN=Fat4 PE=1 SV=2	Q2PZL6	-0.273359453728517	0.436317691755176	0	0.0121251301590846	0.95042217073	0	0.923702780133849		0
Q9R182_Angiopoietin-related pro.	proteomics_plasma	MX2	sp|Q9R182|ANGL3_MOUSE	Angiopoietin-related protein 3  OS=Mus musculus (Mouse) GN=Angptl3 PE=1 SV=1	Q9R182	0.466741644961143	0.437034304186742	0	0.125293936542011	0.85850239299835	0	0.888424201938826		0
O89053_Coronin-1A	proteomics_plasma	MX2	sp|O89053|COR1A_MOUSE	Coronin-1A  OS=Mus musculus (Mouse) GN=Coro1a PE=1 SV=5	O89053	0.717056278844474	0.43728528864573	0	0.642721595112231	0.430923918582199	0	1.09041508739499		0
O88783_Coagulation factor V	proteomics_plasma	MX2	sp|O88783|FA5_MOUSE	Coagulation factor V  OS=Mus musculus (Mouse) GN=F5 PE=1 SV=1	O88783	-0.0650744695677439	0.438489845082463	0	0.0617743595712952	0.402142018410038	0	0.958580608274634		0
P00329_Alcohol dehydrogenase 1	proteomics_plasma	MX2	sp|P00329|ADH1_MOUSE	Alcohol dehydrogenase 1  OS=Mus musculus (Mouse) GN=Adh1 PE=1 SV=2	P00329	0.4724683081708	0.44651476182335	0	-1.08443883100529	0.0485517824037035	1	0.833201093675063		0
Q9JI02_Secretoglobin family 2B .	proteomics_plasma	MX2	sp|Q9JI02|S2B20_MOUSE	Secretoglobin family 2B member 20  OS=Mus musculus (Mouse) GN=Scgb2b20 PE=2 SV=1	Q9JI02	-0.427196157802314	0.448173065174095	0	-2.6055427676133	7.4336019724938e-09	1	0.0558510599559166		0
O70570_Polymeric immunoglobulin.	proteomics_plasma	MX2	sp|O70570|PIGR_MOUSE	Polymeric immunoglobulin receptor  OS=Mus musculus (Mouse) GN=Pigr PE=1 SV=1	O70570	0.544089798292212	0.449276023132279	0	-0.109691000207384	0.852586624367729	0	0.931105364881349		0
Q07079_Insulin-like growth fact.	proteomics_plasma	MX2	sp|Q07079|IBP5_MOUSE	Insulin-like growth factor-binding protein 5  OS=Mus musculus (Mouse) GN=Igfbp5 PE=1 SV=1	Q07079	-0.344923000253317	0.453942225338007	0	0.575199237858619	0.155927214462361	0	0.850028131405998		0
P13634_Carbonic anhydrase 1	proteomics_plasma	MX2	sp|P13634|CAH1_MOUSE	Carbonic anhydrase 1  OS=Mus musculus (Mouse) GN=Ca1 PE=1 SV=4	P13634	0.526967043095244	0.455140132320133	0	0.293952362203175	0.684690000656653	0	0.834945928070794		0
P16858_Glyceraldehyde-3-phospha.	proteomics_plasma	MX2	sp|P16858|G3P_MOUSE	Glyceraldehyde-3-phosphate dehydrogenase  OS=Mus musculus (Mouse) GN=Gapdh PE=1 SV=2	P16858	0.432965569168935	0.455140132320133	0	0.443276556420994	0.388309787819665	0	0.98487826435619		0
P18337_L-selectin	proteomics_plasma	MX2	sp|P18337|LYAM1_MOUSE	L-selectin  OS=Mus musculus (Mouse) GN=Sell PE=1 SV=1	P18337	-0.839412112447395	0.463165219055343	0	-0.44419168397944	0.706106371598579	0	0.82144399070521		0
P09411_Phosphoglycerate kinase 1	proteomics_plasma	MX2	sp|P09411|PGK1_MOUSE	Phosphoglycerate kinase 1  OS=Mus musculus (Mouse) GN=Pgk1 PE=1 SV=4	P09411	0.678321945340226	0.463165219055343	0	0.544035164262723	0.524769495185282	0	1.03803655869449		0
P01749_Ig heavy chain V region 3	proteomics_plasma	MX2	sp|P01749|HVM05_MOUSE	Ig heavy chain V region 3  OS=Mus musculus (Mouse) GN=Ighv1-61 PE=1 SV=1	P01749	0.544313408153961	0.463165219055343	0	-0.366205371694502	0.596343579266567	0	1.05022952147586		0
G5E8Q8_Adhesion G protein-coupl.	proteomics_plasma	MX2	sp|G5E8Q8|AGRF5_MOUSE	Adhesion G protein-coupled receptor F5  OS=Mus musculus (Mouse) GN=Adgrf5 PE=1 SV=1	G5E8Q8	0.430638642722631	0.463165219055343	0	-0.467193383897424	0.380206398140517	0	0.891709906325826		0
Q923D2_Flavin reductase (NADPH)	proteomics_plasma	MX2	sp|Q923D2|BLVRB_MOUSE	Flavin reductase (NADPH)  OS=Mus musculus (Mouse) GN=Blvrb PE=1 SV=3	Q923D2	0.383365464237627	0.463165219055343	0	0.588028872003541	0.165124579531722	0	0.754081718530113		0
P11352_Glutathione peroxidase 1	proteomics_plasma	MX2	sp|P11352|GPX1_MOUSE	Glutathione peroxidase 1  OS=Mus musculus (Mouse) GN=Gpx1 PE=1 SV=2	P11352	0.316951630445434	0.463165219055343	0	0.575954503633952	0.0915443316769009	0	0.719274129457037		0
P16675_Lysosomal protective pro.	proteomics_plasma	MX2	sp|P16675|PPGB_MOUSE	Lysosomal protective protein  OS=Mus musculus (Mouse) GN=Ctsa PE=1 SV=1	P16675	0.125906241885581	0.463165219055343	0	0.288677203170199	0.0245610327078065	1	0.42282643139396		0
A6X935_Inter alpha-trypsin inhi.	proteomics_plasma	MX2	sp|A6X935|ITIH4_MOUSE	Inter alpha-trypsin inhibitor, heavy chain 4  OS=Mus musculus (Mouse) GN=Itih4 PE=1 SV=2	A6X935	0.113458706125606	0.463165219055343	0	0.447031888132148	7.62354122617407e-05	1	0.286502597365949		0
Q61171_Peroxiredoxin-2	proteomics_plasma	MX2	sp|Q61171|PRDX2_MOUSE	Peroxiredoxin-2  OS=Mus musculus (Mouse) GN=Prdx2 PE=1 SV=3	Q61171	0.434054383727648	0.467154315197859	0	0.535265223404632	0.297890332385848	0	0.755459601016016		0
P01029_Complement C4-B	proteomics_plasma	MX2	sp|P01029|CO4B_MOUSE	Complement C4-B  OS=Mus musculus (Mouse) GN=C4b PE=1 SV=3	P01029	-0.124806335651964	0.467154315197859	0	-0.067458287221406	0.706106371598579	0	0.91815714533433		0
P28798_Granulins	proteomics_plasma	MX2	sp|P28798|GRN_MOUSE	Granulins  OS=Mus musculus (Mouse) GN=Grn PE=1 SV=2	P28798	-0.223554518483954	0.471521453512132	0	1.00917117407348	0.00103695252573075	1	0.929102304527229		0
P04943_Ig kappa chain V-VI regi.	proteomics_plasma	MX2	sp|P04943|KV6A9_MOUSE	Ig kappa chain V-VI region NQ6-8.3.1  OS=Mus musculus (Mouse) PE=2 SV=1	P04943	0.294290910344895	0.478512500990882	0	0.162929000668157	0.706106371598579	0	0.811784136816657		0
P11087_Collagen alpha-1(I) chain	proteomics_plasma	MX2	sp|P11087|CO1A1_MOUSE	Collagen alpha-1(I) chain  OS=Mus musculus (Mouse) GN=Col1a1 PE=1 SV=4	P11087	-0.115740936860629	0.478512500990882	0	0.528944210897198	0.00103701357869398	1	0.992233133123414		0
Q9Z2U0_Proteasome subunit alpha.	proteomics_plasma	MX2	sp|Q9Z2U0|PSA7_MOUSE	Proteasome subunit alpha type-7  OS=Mus musculus (Mouse) GN=Psma7 PE=1 SV=1	Q9Z2U0	0.577853199618197	0.482807728495113	0	0.279210681457663	0.744752410932483	0	0.901015045146143		0
P0CG49_Polyubiquitin-B	proteomics_plasma	MX2	sp|P0CG49|UBB_MOUSE	Polyubiquitin-B  OS=Mus musculus (Mouse) GN=Ubb PE=2 SV=1	P0CG49	0.30003902658558	0.483104147654617	0	0.584891938976437	0.0803785923426169	0	0.677316016091377		0
Q9D358_Low molecular weight pho.	proteomics_plasma	MX2	sp|Q9D358|PPAC_MOUSE	Low molecular weight phosphotyrosine protein phosphatase  OS=Mus musculus (Mouse) GN=Acp1 PE=1 SV=3	Q9D358	0.303365025815207	0.488191030632525	0	0.504633143631484	0.150208332713138	0	0.745043884189321		0
Q91X72_Hemopexin	proteomics_plasma	MX2	sp|Q91X72|HEMO_MOUSE	Hemopexin  OS=Mus musculus (Mouse) GN=Hpx PE=1 SV=2	Q91X72	-0.0979830560785899	0.496726773681238	0	0.0620641365586536	0.643419255470819	0	0.672477154782813		0
P06683_Complement component C9	proteomics_plasma	MX2	sp|P06683|CO9_MOUSE	Complement component C9  OS=Mus musculus (Mouse) GN=C9 PE=1 SV=2	P06683	-0.161463657634826	0.500587269411529	0	-1.37855523011721	8.1443683596546e-12	1	0.0924527389000389		0
Q3V1M1_Immunoglobulin superfami.	proteomics_plasma	MX2	sp|Q3V1M1|IGS10_MOUSE	Immunoglobulin superfamily member 10  OS=Mus musculus (Mouse) GN=Igsf10 PE=2 SV=2	Q3V1M1	-0.160820854017896	0.507721004486308	0	-0.0170320787111322	0.971196502487632	0	0.79393964900115		0
P11438_Lysosome-associated memb.	proteomics_plasma	MX2	sp|P11438|LAMP1_MOUSE	Lysosome-associated membrane glycoprotein 1  OS=Mus musculus (Mouse) GN=Lamp1 PE=1 SV=2	P11438	-0.120627725449051	0.508981635206091	0	-0.160881997165134	0.291859005106687	0	0.792963196332138		0
P13609_Serglycin	proteomics_plasma	MX2	sp|P13609|SRGN_MOUSE	Serglycin  OS=Mus musculus (Mouse) GN=Srgn PE=1 SV=1	P13609	0.510887395259779	0.510490450602513	0	0.533326191164726	0.427068430883341	0	0.558744131586336		0
P07309_Transthyretin	proteomics_plasma	MX2	sp|P07309|TTHY_MOUSE	Transthyretin  OS=Mus musculus (Mouse) GN=Ttr PE=1 SV=1	P07309	0.0635855950303714	0.510490450602513	0	-0.360703925284561	0.000324576354993677	1	0.795513157410252		0
Q9CQW3_Vitamin K-dependent prot.	proteomics_plasma	MX2	sp|Q9CQW3|PROZ_MOUSE	Vitamin K-dependent protein Z  OS=Mus musculus (Mouse) GN=Proz PE=1 SV=1	Q9CQW3	-0.15233678780131	0.518735378762658	0	-0.275216735103534	0.130679488739883	0	0.641965377388628		0
Q01853_Transitional endoplasmic.	proteomics_plasma	MX2	sp|Q01853|TERA_MOUSE	Transitional endoplasmic reticulum ATPase  OS=Mus musculus (Mouse) GN=Vcp PE=1 SV=4	Q01853	0.549513084676267	0.521227355146701	0	-0.266350972610365	0.719172673757824	0	1.03978251380242		0
Q91V80_Apolipoprotein F	proteomics_plasma	MX2	sp|Q91V80|APOF_MOUSE	Apolipoprotein F  OS=Mus musculus (Mouse) GN=Apof PE=2 SV=2	Q91V80	-0.135665437788241	0.525150186537908	0	-0.00338392139659405	0.994109140646594	0	0.831454144336369		0
P01648_Ig kappa chain V-V regio.	proteomics_plasma	MX2	sp|P01648|KV5AF_MOUSE	Ig kappa chain V-V region HP 91A3  OS=Mus musculus (Mouse) PE=1 SV=1	P01648	0.53941108086725	0.525775203859892	0	0.549781714138973	0.454523691850348	0	0.486361094597849		0
Q5MJS3_Extracellular serine/thr.	proteomics_plasma	MX2	sp|Q5MJS3|FA20C_MOUSE	Extracellular serine/threonine protein kinase FAM20C  OS=Mus musculus (Mouse) GN=Fam20c PE=1 SV=1	Q5MJS3	-0.221075417529914	0.525775203859892	0	0.236400185968069	0.430923918582199	0	0.524122671272017		0
Q07968_Coagulation factor XIII .	proteomics_plasma	MX2	sp|Q07968|F13B_MOUSE	Coagulation factor XIII B chain  OS=Mus musculus (Mouse) GN=F13b PE=1 SV=2	Q07968	-0.0539218482014192	0.530130735223019	0	0.303728393356391	0.000527065341968603	1	1.00917778835674		0
Q19LI2_Alpha-1B-glycoprotein	proteomics_plasma	MX2	sp|Q19LI2|A1BG_MOUSE	Alpha-1B-glycoprotein  OS=Mus musculus (Mouse) GN=A1bg PE=1 SV=1	Q19LI2	0.745539427629627	0.538448759699706	0	6.90799933085854	3.34903904248717e-12	1	0.108327728678563		0
P35700_Peroxiredoxin-1	proteomics_plasma	MX2	sp|P35700|PRDX1_MOUSE	Peroxiredoxin-1  OS=Mus musculus (Mouse) GN=Prdx1 PE=1 SV=1	P35700	0.689269954327806	0.538978517600632	0	0.927149594949928	0.3236304115831	0	0.782805524988838		0
P01723_Ig lambda-1 chain V regi.	proteomics_plasma	MX2	sp|P01723|LV1A_MOUSE	Ig lambda-1 chain V region  OS=Mus musculus (Mouse) PE=1 SV=2	P01723	0.541405634714046	0.538978517600632	0	-0.744912894647637	0.338950808015557	0	0.713849518865538		0
Q9QXC1_Fetuin-B	proteomics_plasma	MX2	sp|Q9QXC1|FETUB_MOUSE	Fetuin-B  OS=Mus musculus (Mouse) GN=Fetub PE=1 SV=1	Q9QXC1	-0.048205624955628	0.538978517600632	0	0.0198095981838939	0.768383680977107	0	1.12662607152792		0
P55065_Phospholipid transfer pr.	proteomics_plasma	MX2	sp|P55065|PLTP_MOUSE	Phospholipid transfer protein  OS=Mus musculus (Mouse) GN=Pltp PE=1 SV=1	P55065	-0.097877500763218	0.549983687853617	0	0.0712546670790921	0.634985838009829	0	0.512001625475379		0
Q9WUU7_Cathepsin Z	proteomics_plasma	MX2	sp|Q9WUU7|CATZ_MOUSE	Cathepsin Z  OS=Mus musculus (Mouse) GN=Ctsz PE=1 SV=1	Q9WUU7	0.399787330670812	0.551084989362382	0	1.17780254591931	0.0113204882965034	1	0.465683260546698		0
P05064_Fructose-bisphosphate al.	proteomics_plasma	MX2	sp|P05064|ALDOA_MOUSE	Fructose-bisphosphate aldolase A  OS=Mus musculus (Mouse) GN=Aldoa PE=1 SV=2	P05064	0.296595858321563	0.551084989362382	0	0.4864679090702	0.223186440148657	0	0.821761487457052		0
Q9ET66_Peptidase inhibitor 16	proteomics_plasma	MX2	sp|Q9ET66|PI16_MOUSE	Peptidase inhibitor 16  OS=Mus musculus (Mouse) GN=Pi16 PE=1 SV=1	Q9ET66	-0.17159967067019	0.551084989362382	0	0.924059215507661	0.00114169792679652	1	0.723854004354354		0
P24270_Catalase	proteomics_plasma	MX2	sp|P24270|CATA_MOUSE	Catalase  OS=Mus musculus (Mouse) GN=Cat PE=1 SV=4	P24270	0.560569152391679	0.561203012176096	0	1.03787872921682	0.159619215865166	0	0.657332664544901		0
P97430_Antileukoproteinase	proteomics_plasma	MX2	sp|P97430|SLPI_MOUSE	Antileukoproteinase  OS=Mus musculus (Mouse) GN=Slpi PE=1 SV=1	P97430	0.271360942906963	0.567728422921498	0	0.176389117781508	0.706106371598579	0	0.828680460929835		0
Q9R1P4_Proteasome subunit alpha.	proteomics_plasma	MX2	sp|Q9R1P4|PSA1_MOUSE	Proteasome subunit alpha type-1  OS=Mus musculus (Mouse) GN=Psma1 PE=1 SV=1	Q9R1P4	0.10709091399438	0.567728422921498	0	0.233177837045094	0.0914201653300492	0	0.588651980680294		0
P01728_Ig lambda-2 chain V regi.	proteomics_plasma	MX2	sp|P01728|LV2A_MOUSE	Ig lambda-2 chain V region  OS=Mus musculus (Mouse) PE=3 SV=1	P01728	0.43853788969496	0.575237134733312	0	-0.39763688639481	0.569086840941033	0	0.806706284810763		0
P63028_Translationally-controll.	proteomics_plasma	MX2	sp|P63028|TCTP_MOUSE	Translationally-controlled tumor protein  OS=Mus musculus (Mouse) GN=Tpt1 PE=1 SV=1	P63028	0.304366609990954	0.575237134733312	0	-0.0940692908836631	0.832098107088304	0	0.911965924976965		0
O35930_Platelet glycoprotein Ib.	proteomics_plasma	MX2	sp|O35930|GP1BA_MOUSE	Platelet glycoprotein Ib alpha chain  OS=Mus musculus (Mouse) GN=Gp1ba PE=1 SV=2	O35930	-0.0744180939064272	0.580260615149919	0	-0.304211160774194	0.000607959432520741	1	0.18118029397936		0
Q9ESB3_Histidine-rich glycoprot.	proteomics_plasma	MX2	sp|Q9ESB3|HRG_MOUSE	Histidine-rich glycoprotein  OS=Mus musculus (Mouse) GN=Hrg PE=1 SV=2	Q9ESB3	0.0543099597647796	0.580260615149919	0	-0.0794670570084435	0.351287931713108	0	0.539571083075059		0
Q8K057_Intraflagellar transport.	proteomics_plasma	MX2	sp|Q8K057|IFT80_MOUSE	Intraflagellar transport protein 80 homolog  OS=Mus musculus (Mouse) GN=Ift80 PE=1 SV=1	Q8K057	-0.742386934567218	0.583103962727295	0	-0.341897744467335	0.799712932437364	0	0.814614486802759		0
Q9CR35_Chymotrypsinogen B	proteomics_plasma	MX2	sp|Q9CR35|CTRB1_MOUSE	Chymotrypsinogen B  OS=Mus musculus (Mouse) GN=Ctrb1 PE=1 SV=1	Q9CR35	0.403287731235089	0.583103962727295	0	-0.861163208196491	0.181162952530435	0	0.647081796163403		0
Q9Z2L6_Multiple inositol polyph.	proteomics_plasma	MX2	sp|Q9Z2L6|MINP1_MOUSE	Multiple inositol polyphosphate phosphatase 1  OS=Mus musculus (Mouse) GN=Minpp1 PE=1 SV=3	Q9Z2L6	0.070861351441355	0.583103962727295	0	-0.0868552048862981	0.429822101947722	0	0.841922251944925		0
P01642_Ig kappa chain V-V regio.	proteomics_plasma	MX2	sp|P01642|KV5A9_MOUSE	Ig kappa chain V-V region L7  OS=Mus musculus (Mouse) GN=Gm10881 PE=1 SV=1	P01642	0.335028487877658	0.588698997428487	0	0.136152126025134	0.832098107088304	0	0.846029462234948		0
Q8VCG4_Complement component C8 .	proteomics_plasma	MX2	sp|Q8VCG4|CO8G_MOUSE	Complement component C8 gamma chain  OS=Mus musculus (Mouse) GN=C8g PE=1 SV=1	Q8VCG4	-0.157889038604917	0.588698997428487	0	-1.35611727842895	1.40473774337186e-10	1	0.079306814242645		0
Q8K182_Complement component C8 .	proteomics_plasma	MX2	sp|Q8K182|CO8A_MOUSE	Complement component C8 alpha chain  OS=Mus musculus (Mouse) GN=C8a PE=1 SV=1	Q8K182	-0.144471619748835	0.588698997428487	0	-1.24268214084679	1.29707618707432e-10	1	0.0699410998218838		0
P26262_Plasma kallikrein	proteomics_plasma	MX2	sp|P26262|KLKB1_MOUSE	Plasma kallikrein  OS=Mus musculus (Mouse) GN=Klkb1 PE=1 SV=2	P26262	-0.0625418742338404	0.588698997428487	0	-0.14537692677008	0.0842912623881865	0	0.558789164458128		0
Q9Z121_C-C motif chemokine 8	proteomics_plasma	MX2	sp|Q9Z121|CCL8_MOUSE	C-C motif chemokine 8  OS=Mus musculus (Mouse) GN=Ccl8 PE=3 SV=1	Q9Z121	0.608123791211465	0.591448728224286	0	0.350389068913678	0.750061202832764	0	0.533291772527629		0
Q8CG14_Complement C1s-A subcomp.	proteomics_plasma	MX2	sp|Q8CG14|CS1A_MOUSE	Complement C1s-A subcomponent  OS=Mus musculus (Mouse) GN=C1sa PE=2 SV=2	Q8CG14	-0.0820734211952292	0.591448728224286	0	0.0233536214477112	0.852586624367729	0	0.645240634598656		0
P07361_Alpha-1-acid glycoprotei.	proteomics_plasma	MX2	sp|P07361|A1AG2_MOUSE	Alpha-1-acid glycoprotein 2  OS=Mus musculus (Mouse) GN=Orm2 PE=1 SV=1	P07361	0.587684529401429	0.59235949484562	0	1.99615247529635	0.00755443829011261	1	0.35662417158537		0
Q60692_Proteasome subunit beta .	proteomics_plasma	MX2	sp|Q60692|PSB6_MOUSE	Proteasome subunit beta type-6  OS=Mus musculus (Mouse) GN=Psmb6 PE=1 SV=3	Q60692	-0.196818774666074	0.59235949484562	0	0.310023743424551	0.340952204508929	0	0.611613160889695		0
P01902_H-2 class I histocompati.	proteomics_plasma	MX2	sp|P01902|HA1D_MOUSE	H-2 class I histocompatibility antigen, K-D alpha chain  OS=Mus musculus (Mouse) GN=H2-K1 PE=1 SV=1	P01902	-0.384327105524843	0.592809657120175	0	-0.136217062565219	0.860152105327609	0	0.720988261148546		0
P01592_Immunoglobulin J chain	proteomics_plasma	MX2	sp|P01592|IGJ_MOUSE	Immunoglobulin J chain  OS=Mus musculus (Mouse) GN=Jchain PE=1 SV=4	P01592	-0.334074582350372	0.59320348362498	0	-0.646638158482045	0.182838258158044	0	0.184058888710285		0
P07724_Serum albumin	proteomics_plasma	MX2	sp|P07724|ALBU_MOUSE	Serum albumin  OS=Mus musculus (Mouse) GN=Alb PE=1 SV=3	P07724	0.0668401591922034	0.605907051581128	0	0.165063524956913	0.0791693407653524	0	0.247520126851602		0
Q9CZE3_Ras-related protein Rab-.	proteomics_plasma	MX2	sp|Q9CZE3|RAB32_MOUSE	Ras-related protein Rab-32  OS=Mus musculus (Mouse) GN=Rab32 PE=1 SV=3	Q9CZE3	-0.115264799543358	0.606714862232891	0	0.0480830609038492	0.799712932437364	0	0.59352406640363		0
Q8BND5_Sulfhydryl oxidase 1	proteomics_plasma	MX2	sp|Q8BND5|QSOX1_MOUSE	Sulfhydryl oxidase 1  OS=Mus musculus (Mouse) GN=Qsox1 PE=1 SV=1	Q8BND5	0.0639330589066276	0.606714862232891	0	0.0784507576281079	0.445221174606943	0	0.351513834467801		0
Q03734_Serine protease inhibito.	proteomics_plasma	MX2	sp|Q03734|SPA3M_MOUSE	Serine protease inhibitor A3M  OS=Mus musculus (Mouse) GN=Serpina3m PE=1 SV=2	Q03734	-0.0389302510652634	0.606714862232891	0	0.728833520486472	1.01513154585682e-07	1	0.715486905373806		0
Q01339_Beta-2-glycoprotein 1	proteomics_plasma	MX2	sp|Q01339|APOH_MOUSE	Beta-2-glycoprotein 1  OS=Mus musculus (Mouse) GN=Apoh PE=1 SV=1	Q01339	-0.0382267351357903	0.606714862232891	0	0.0700067932199282	0.291859005106687	0	0.96717763857031		0
P01639_Ig kappa chain V-V regio.	proteomics_plasma	MX2	sp|P01639|KV5A7_MOUSE	Ig kappa chain V-V region MOPC 41  OS=Mus musculus (Mouse) GN=Gm5571 PE=1 SV=1	P01639	0.284519484306468	0.628047312899075	0	0.311921017645833	0.535776656486297	0	0.451429299259191		0
P33434_72 kDa type IV collagena.	proteomics_plasma	MX2	sp|P33434|MMP2_MOUSE	72 kDa type IV collagenase  OS=Mus musculus (Mouse) GN=Mmp2 PE=1 SV=1	P33434	-0.225664001881317	0.628047312899075	0	0.345346050932026	0.392387008502503	0	0.417163626994194		0
Q91X17_Uromodulin	proteomics_plasma	MX2	sp|Q91X17|UROM_MOUSE	Uromodulin  OS=Mus musculus (Mouse) GN=Umod PE=1 SV=1	Q91X17	-0.447642587279958	0.631405179660505	0	-0.809489148101257	0.265758482875715	0	0.795333926562209		0
O88998_Noelin	proteomics_plasma	MX2	sp|O88998|NOE1_MOUSE	Noelin  OS=Mus musculus (Mouse) GN=Olfm1 PE=1 SV=1	O88998	-0.0577557899049665	0.636135697252165	0	-0.0817813749335663	0.402142018410038	0	0.450154906199314		0
P32848_Parvalbumin alpha	proteomics_plasma	MX2	sp|P32848|PRVA_MOUSE	Parvalbumin alpha  OS=Mus musculus (Mouse) GN=Pvalb PE=1 SV=3	P32848	-0.601452622109264	0.637315360419028	0	0.15977303123962	0.879074176915408	0	0.354679446192569		0
P17751_Triosephosphate isomerase	proteomics_plasma	MX2	sp|P17751|TPIS_MOUSE	Triosephosphate isomerase  OS=Mus musculus (Mouse) GN=Tpi1 PE=1 SV=4	P17751	0.346358702268336	0.637315360419028	0	0.515063685620778	0.388309787819665	0	0.70105113504646		0
Q9DC11_Plexin domain-containing.	proteomics_plasma	MX2	sp|Q9DC11|PXDC2_MOUSE	Plexin domain-containing protein 2  OS=Mus musculus (Mouse) GN=Plxdc2 PE=1 SV=1	Q9DC11	0.278393328199517	0.637315360419028	0	0.572239870383061	0.19855713998012	0	0.16915241234355		0
P51910_Apolipoprotein D	proteomics_plasma	MX2	sp|P51910|APOD_MOUSE	Apolipoprotein D  OS=Mus musculus (Mouse) GN=Apod PE=1 SV=1	P51910	-0.0623237786602644	0.642183229002035	0	-0.0028932065435967	0.999502453756691	0	0.665684680389095		0
Q8CFG8_Complement C1s-B subcomp.	proteomics_plasma	MX2	sp|Q8CFG8|CS1B_MOUSE	Complement C1s-B subcomponent  OS=Mus musculus (Mouse) GN=C1sb PE=2 SV=1	Q8CFG8	-0.311381152676383	0.644118573797995	0	0.0261379243218194	0.955036646117507	0	0.69872144164335		0
P34884_Macrophage migration inh.	proteomics_plasma	MX2	sp|P34884|MIF_MOUSE	Macrophage migration inhibitory factor  OS=Mus musculus (Mouse) GN=Mif PE=1 SV=2	P34884	0.298673650210279	0.646933566595446	0	-0.449820986322568	0.424005259414341	0	0.440865315986009		0
Q921I1_Serotransferrin	proteomics_plasma	MX2	sp|Q921I1|TRFE_MOUSE	Serotransferrin  OS=Mus musculus (Mouse) GN=Tf PE=1 SV=1	Q921I1	0.0983547179202091	0.646933566595446	0	0.245699319787292	0.109463575685862	0	0.254711865541372		0
Q8R146_Acylamino-acid-releasing.	proteomics_plasma	MX2	sp|Q8R146|APEH_MOUSE	Acylamino-acid-releasing enzyme  OS=Mus musculus (Mouse) GN=Apeh PE=1 SV=3	Q8R146	0.494551702998375	0.648029984926925	0	1.37741703862304	0.0715476848207929	0	0.54951515708089		0
P01665_Ig kappa chain V-III reg.	proteomics_plasma	MX2	sp|P01665|KV3AD_MOUSE	Ig kappa chain V-III region PC 7043  OS=Mus musculus (Mouse) PE=1 SV=1	P01665	0.437456525972014	0.648029984926925	0	0.0222051303186994	0.999502453756691	0	0.733801935502584		0
P01758_Ig heavy chain V region .	proteomics_plasma	MX2	sp|P01758|HVM14_MOUSE	Ig heavy chain V region 108A  OS=Mus musculus (Mouse) GN=Igh-VJ558 PE=4 SV=1	P01758	0.407837657070079	0.648029984926925	0	1.49903210405694	0.0107924153637778	1	0.542645051068294		0
