variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M87.2385T4.22	hilic															M87T4.47	87.2385239157218	253.200581703662		[M+Cl]- 52.2738	1	NA	
M87.2492T4.21	hilic															M87T4.48	87.249241224144	252.54071247544		[M+Cl]- 52.2738	1	NA	
M87.2635T4.21	hilic															M87T4.49	87.2634806275217	252.553285786074		[M+Cl]- 52.3014	1	NA	
M87.2774T4.19	hilic															M87T4.50	87.2774160861025	251.689735425488		[M+Cl]- 52.3014	1	NA	
M87.2885T4.2	hilic															M87T4.51	87.2885292408358	251.962877084526		[M-H]- 88.301	1	NA	
M87.2987T4.2	hilic															M87T4.52	87.2987057895007	252.271606044153		[M-H]- 88.301	1	NA	
M87.3087T4.21	hilic															M87T4.53	87.3086521931728	252.733679924898		[M+Cl]- 52.3439 [M-H]- 88.3205	1	NA	
M87.3179T4.22	hilic															M87T4.54	87.3178678293996	253.176813622108		[M+Cl]- 52.3439 [M-H]- 88.3205	1	NA	
M87.3489T4.21	hilic															M87T4.56	87.3488562451796	252.716888244783			1	NA	
M87.369T4.21	hilic															M87T4.57	87.3690011971674	252.553285786074			1	NA	
M87.3826T4.22	hilic															M87T4.58	87.3826178223072	253.023839224358		[M-H]- 88.3957	1	NA	
M87.4251T4.21	hilic															M87T4.60	87.4250652283907	252.839448750112			1	NA	
M87.4391T4.22	hilic															M87T4.61	87.4391257998804	252.940128943737		[M+Cl]- 52.476	1	NA	
M87.4534T4.22	hilic															M87T4.62	87.4534052000631	252.982481902406		[M+Cl]- 52.476	1	NA	
M87.4887T4.21	hilic															M87T4.64	87.4886866216174	252.701506118829		[M-2H+K]- 50.5497	1	NA	
M87.5066T9.49	hilic															M88T9	87.5065743182302	569.334416893802			777	NA	
M87.509T4.22	hilic															M88T4	87.5090235747138	253.444074622385	[10][M+1]2-		1	NA	
M87.5105T8.78	hilic															M88T9.1	87.5105122303686	527.062017956879			18	NA	
M87.5243T4.2	hilic															M88T4.1	87.5242704560422	252.027018192144		[M-H]- 88.5386	1	NA	
M87.5576T4.21	hilic															M88T4.4	87.5576467670922	252.740858945632		[M+Cl]- 52.5837	1	NA	
M87.5816T4.21	hilic															M88T4.5	87.5815521184422	252.597468971114		[M-2H+K]- 50.6256	1	NA	
M87.5936T4.22	hilic															M88T4.6	87.5936034834311	252.946617762465		[M+Cl]- 52.6301	1	NA	
M87.6033T4.22	hilic															M88T4.7	87.6033139216985	253.228074508299		[M+Cl]- 52.6301	1	NA	
M87.619T4.21	hilic															M88T4.8	87.6189792125152	252.747944398527			1	NA	
M87.6395T4.21	hilic															M88T4.9	87.6395134813598	252.710699385105		[M-2H+K]- 50.6976	1	NA	
M87.6546T4.21	hilic															M88T4.10	87.654599821592	252.521908859745		[M-2H+K]- 50.6976	1	NA	
M87.6883T4.21	hilic															M88T4.13	87.6882817065785	252.486933021269		[M+Cl]- 52.7144	1	NA	
M87.699T4.21	hilic															M88T4.14	87.6989721742664	252.841452140887		[M+Cl]- 52.7348 [M-H]- 88.7109	1	NA	
M87.7291T4.21	hilic															M88T4.16	87.7291006758855	252.450270935754		[M-H]- 88.7441	1	NA	
M87.7633T4.2	hilic															M88T4.18	87.7633028815151	251.915400362634			1	NA	
M87.7777T9.92	hilic															M88T10	87.7777068837855	595.236572757138			39	NA	
M87.7781T4.21	hilic															M88T4.19	87.7780650840283	252.748650058276		[M+Cl]- 52.8135	1	NA	
M87.7902T4.21	hilic															M88T4.20	87.7902015538918	252.756848585978		[M+Cl]- 52.8135	1	NA	
M87.8132T4.21	hilic															M88T4.22	87.8132296812452	252.61113986461		[M+Cl]- 52.8369 [M-H]- 88.8274	1	NA	
M87.8537T4.22	hilic															M88T4.24	87.8537084428245	253.193510038466			1	NA	
M87.8689T4.22	hilic															M88T4.25	87.8689243353178	253.223174623778		[M-2H+K]- 50.9262	1	NA	
M87.8788T4.22	hilic															M88T4.26	87.8787799122999	253.193510038466		[M-2H+K]- 50.9262	1	NA	
M87.9337T4.22	hilic															M88T4.29	87.93373204558	253.075814592923		[M-2H+K]- 50.9771 [M-H-C4H8]- 144.999	1	NA	
M87.9489T4.21	hilic															M88T4.30	87.9489416980687	252.747944398527			1	NA	
M87.963T4.21	hilic															M88T4.31	87.9629574383117	252.489793878035		[M+Cl]- 52.9951 [M+Cl]- 52.9951	1	NA	
M87.9822T4.21	hilic															M88T4.32	87.9822037232902	252.74754986777			1	NA	
M87.9983T4.22	hilic															M88T4.33	87.9983166540415	253.075814592923		[M-H-CH3]- 104.026	1	NA	
M88.0042T7.23	hilic															M88T7.1	88.0041550260387	434.037154108823			1552	NA	
M88.0123T4.22	hilic															M88T4.34	88.012317529175	252.982481902406	[10][M+2]2-		1	NA	
M88.0531T4.21	hilic															M88T4.37	88.0531384794828	252.380434227756		[M+Cl]- 53.0771 [M-H]- 89.0538	1	NA	
M88.0683T4.21	hilic															M88T4.38	88.0683445967744	252.816290616256			1	NA	
M88.0786T4.21	hilic															M88T4.39	88.0785701685471	252.737036069732			1	NA	
M88.0943T4.22	hilic															M88T4.40	88.0943196241021	252.982481902406		[M+Cl]- 53.1318	1	NA	
M88.1375T4.22	hilic															M88T4.43	88.1375171638225	253.352454393548		[M-H]- 89.1375	1	NA	
M88.1736T4.21	hilic															M88T4.45	88.1736026341995	252.727419225534		[M-2H+K]- 51.2235 [M+Cl]- 53.2045	1	NA	
M88.2468T4.21	hilic															M88T4.50	88.246809213107	252.898381797723			1	NA	
M88.2653T4.21	hilic															M88T4.51	88.2653285251079	252.687718845312		[M+Cl]- 53.2957	1	NA	
M88.2813T4.21	hilic															M88T4.52	88.2812887240469	252.478011060737			1	NA	
M88.3127T4.21	hilic															M88T4.55	88.3126949791527	252.489793878035			1	NA	
M88.3673T4.21	hilic															M88T4.59	88.367288249311	252.578207271612			1	NA	
M88.4136T4.21	hilic															M88T4.63	88.4136403751704	252.740107384632		[M-2H+K]- 51.4676	1	NA	
M88.5687T4.22	hilic															M89T4.4	88.5687046412984	253.247681560067		[M-2H+K]- 51.6232	1	NA	
M88.6744T4.22	hilic															M89T4.12	88.6743551659802	253.192974612647		[M-H]- 89.6886	1	NA	
M88.7645T4.22	hilic															M89T4.19	88.7645114676029	252.942812582844		[M+Cl]- 53.788	1	NA	
M88.8033T4.21	hilic															M89T4.22	88.8032561412523	252.832690331588		[M-2H+K]- 51.8579 [M+Cl]- 53.8297	1	NA	
M88.8208T4.21	hilic															M89T4.23	88.8208377671225	252.796163956628		[M+Cl]- 53.8578 [M-H]- 89.8345	1	NA	
M88.8335T4.23	hilic															M89T4.24	88.8335497097726	253.805655236862		[M+Cl]- 53.8578 [M-H]- 89.8345	1	NA	
M89T4.29_X.R..lactic.acid	hilic	D-Lactic acid;Lactic acid;(R)-Lactic acid	CHEBI:341	2	a,b	C00256	Carbohydrate metabolism	Pyruvate metabolism	Pyruvate	HMDB01311	CID61503	C3H6O3	90.03169	JVTAAEKCZFNVCJ-UWTATZPHSA-N	InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/t2-/m1/s1	M89T4.29	89.0244409520446	252.279063954183	[13][M]-		1	NA	
M89.0245T7.93	hilic															M89T8	89.0245194573453	475.526938596146	[12][M]-	[M-H-COCH2]- 132.045	3	NA	
M89.0246T10.18	hilic															M89T10.1	89.0245556850828	611.09582892224	[15][M]-		10	NA	
M89.0609T2.14	hilic															M89T2.1	89.0609291811502	128.400654995513			42	NA	
M89.2286T4.21	hilic															M89T4.33	89.2286169386201	252.722568080332		[M-2H+K]- 52.2738	1	NA	
M89.3186T4.22	hilic															M89T4.36	89.3186113840317	253.372058770469		[M-H]- 90.3333	1	NA	
M89.3335T4.22	hilic															M89T4.37	89.3335021798715	253.292409043237		[M+Cl]- 54.3698 [M-H]- 90.3333	1	NA	
M89.3449T4.22	hilic															M89T4.38	89.3449174109603	253.342132687147		[M+Cl]- 54.3698	1	NA	
M89.3699T4.22	hilic															M89T4.40	89.3699292405297	253.220880408614		[M+Cl]- 54.3949 [M-H]- 90.3715	1	NA	
M89.3832T4.23	hilic															M89T4.41	89.3832180184419	253.506550502571		[M+Cl]- 54.4214	1	NA	
M89.3984T4.21	hilic															M89T4.42	89.3983846157705	252.732270370737		[M+Cl]- 54.4214	1	NA	
M89.4082T4.22	hilic															M89T4.43	89.4082153439739	253.192974612647			1	NA	
M89.4529T4.21	hilic															M89T4.46	89.4529242082727	252.566524362177			1	NA	
M89.4833T4.22	hilic															M89T4.47	89.4833025755794	253.15358272553		[M-H+Cl]2- 144.999	1	NA	
M89.5195T4.22	hilic															M90T4.1	89.5194518798571	253.264289717718			1	NA	
M89.5633T4.22	hilic															M90T4.4	89.5632690552098	253.264289717718			1	NA	
M89.5826T4.22	hilic															M90T4.5	89.582637400149	253.066190735043		[M-2H+K]- 52.6301	1	NA	
M89.9071T4.22	hilic															M90T4.24	89.9071263957702	253.482401967618		[M-H]- 90.9076	1	NA	
M90.0277T4.21	hilic															M90T4.27	90.0277115991016	252.553285786074	[13][M+1]-		1	NA	
M90.0278T7.93	hilic															M90T8	90.0278325197516	475.951548679977	[12][M+1]-		3	NA	
M90.0987T4.22	hilic															M90T4.30	90.098711849269	253.192974612647			1	NA	
M90.199T4.21	hilic															M90T4.36	90.1989827103284	252.747944398527			1	NA	
M90.2609T4.2	hilic															M90T4.40	90.2608500775722	252.276208312734			1	NA	
M91.0037T4.73	hilic															M91T5	91.0037052464844	283.647800394754		[M+2Cl]2- 112.065 [M-H+Cl]2- 148.041	13	NA	
M92.0218T1.87	hilic															M92T2	92.0217939084537	112.201202800658	[20][M+1]-		54	NA	
M92.0435T3.89	hilic															M92T4	92.0434713991181	233.391701450588	[22][M+1]-		8	NA	
M93.0015T3.35	hilic															M93T3	93.0015138967511	201.115375171108			1241	NA	
M93.0452T6.25	hilic															M93T6	93.0452430539933	374.880194433923		[M-H+Cl]2- 152.133 [M-2H]2- 188.11	6	NA	
M93.0453T7.01	hilic															M93T7.2	93.0452777891906	420.422949351838		[M-2H]2- 188.107	38	NA	
M93.0459T5.05	hilic															M93T5	93.0458827425605	303.179771072708		[M-H-CO2]- 138.045	20	NA	
M93.5247T8.36	hilic															M94T8	93.5246616868184	501.706100742716			172	NA	
M94.0223T7.91	hilic															M94T8.1	94.0223003595831	474.640440621475			3	NA	
M94.5055T8.72	hilic															M95T9	94.5055064084861	523.294131191067			623	NA	
M95.002T7.31	hilic															M95T7.1	95.002016222895	438.378499224737			9	NA	
M95.014T7.93	hilic															M95T8.2	95.0139586502839	475.888435949105	[28][M]-		3	NA	
M95.0252T2.26	hilic															M95T2.1	95.0252227747531	135.735024292499			41	NA	
M95.5842T10.06	hilic															M96T10.1	95.5841848765911	603.423532029227			12	NA	
M95.5936T7.38	hilic															M96T7	95.5936457292553	442.641757105203			9	NA	
M95.986T7.3	hilic															M96T7.2	95.9859756119533	438.200772617852			9	NA	
M96.9699T7.37	hilic															M97T7.1	96.9699106394134	442.271824980787	[29][M]-		9	NA	
M96.9699T6.59	hilic															M97T7	96.9699420198858	395.176915715738		[M-H]- 97.9804	7	NA	
M97.0296T2.35	hilic															M97T2.1	97.0296028325218	140.72645423508		[M-H+Cl]2- 160.107	41	NA	
M97.0409T3	hilic															M97T3.1	97.0408734973998	179.738393151778			22	NA	
M97.4925T9.42	hilic															M97T9.1	97.4925417495112	565.328940370466		[M-H+Cl]2- 161.023 [M-2H]2- 197	730	NA	
M97.9829T7.3	hilic															M98T7.2	97.9829041511065	437.920820621657	[29][M+1]-		9	NA	
M98.0249T2.01	hilic															M98T2	98.0248895066314	120.480045646978			29	NA	
M98.3663T10.06	hilic															M98T10.2	98.3662915171414	603.424540990658			12	NA	
M98.9669T7.37	hilic															M99T7.1	98.9669400872548	442.261135506547	[29][M+2]-		9	NA	
M99.0089T2.42	hilic															M99T2.2	99.0089064524282	145.34988200114			41	NA	
M99.0453T2.32	hilic															M99T2.3	99.0452960971696	139.474236148454		[M-H-C6H10O4]- 246.109	41	NA	
M100.0018T20.24	hilic															M100T20	100.00179641833	1214.26565834263			36	NA	
M100.0167T10.36	hilic															M100T10	100.016715751776	621.756350394664			1016	NA	
M100.0406T8.2	hilic															M100T8	100.040551747051	491.841374300626			3	NA	
M100.0532T5.14	hilic															M100T5	100.053179043273	308.153655442031		[M-H]- 101.064	20	NA	
M100.9711T7.37	hilic															M101T7	100.971075571119	442.476209230107			9	NA	
M100.9858T16.54	hilic															M101T17.1	100.985754711265	992.277964783048			14	NA	
M100.9858T20.28	hilic															M101T20.1	100.985769422612	1216.85020713139		[M+Cl]- 66.0181	36	NA	
M101.0245T17.07	hilic															M101T17.2	101.024504908453	1024.29611780689		[M-H-COCH2]- 144.042	982	NA	
M101.0245T7.96	hilic															M101T8	101.024539445025	477.707527047205	[33][M]-		3	NA	
M101T2.2_isovaleric.acid	hilic	Isovaleric acid;3-Methylbutanoic acid;3-Methylbutyric acid|2-Methylbutyric acid;2-Methylbutanoic acid;Ethylmethylacetic acid	CHEBI:28484|CHEBI:37070	2	a,b	C08262|C18319	Lipid metabolism	Fatty acids	Branched	HMDB00718|HMDB02176	CID10430|CID8314	C5H10O2	102.0681	GWYFCOCPABKNJV-UHFFFAOYSA-N|WLAMNBDJUVNPJU-UHFFFAOYSA-N	InChI=1S/C5H10O2/c1-4(2)3-5(6)7/h4H,3H2,1-2H3,(H,6,7)|InChI=1S/C5H10O2/c1-3-4(2)5(6)7/h4H,3H2,1-2H3,(H,6,7)	M101T2.2	101.060931596348	134.081014455679	[36][M]-		41	NA	
M102.0198T5.22	hilic															M102T5	102.019805381746	313.322634097093			688	NA	
M102.0561T6.47	hilic															M102T6	102.056086736597	388.473808088874			290	NA	
M102T5.1_N.N.dimethylglycine	hilic	N,N-Dimethylglycine|L-α-Aminobutyric acid;L-2-Aminobutyric acid	CHEBI:17724|CHEBI:35619	2	a,b	C01026|C02356	Amino acid metabolism	Cysteine and Methionine|Glycine, Serine and Threonine	Cysteine|Glycine	HMDB00092|HMDB00452	CID673|CID80283	C4H9NO2	103.0633	FFDGPVCHZBVARC-UHFFFAOYSA-N|QWCKQJZIFLGMSD-VKHMYHEASA-N	InChI=1S/C4H9NO2/c1-5(2)3-4(6)7/h3H2,1-2H3,(H,6,7)|InChI=1S/C4H9NO2/c1-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)/t3-/m0/s1	M102T5.1	102.056195738279	317.229992905211			688	NA	
M102.0562T8.79	hilic															M102T9.1	102.056215527517	527.134166216161			616	NA	
M102.99T16.54	hilic															M103T17.1	102.989984920403	992.540217354755			14	NA	
M102.99T20.28	hilic															M103T20	102.989997944158	1216.67057455058			36	NA	
M103T9_malonic.acid	hilic	Malonic acid	CHEBI:30794	2	a,b	C00383	Metabolism of other amino acids	beta-Alanine metabolism	Malonate	HMDB00691	CID867	C3H4O4	104.01096	OFOBLEOULBTSOW-UHFFFAOYSA-N	InChI=1S/C3H4O4/c4-2(5)1-3(6)7/h1H2,(H,4,5)(H,6,7)	M103T9	103.00382312233	553.04569922358			4	NA	
M103.0039T10.4	hilic															M103T10	103.003860978113	623.799807357073			32	NA	
M103.0401T3.94	hilic															M103T4.1	103.040122065854	236.585540694707	[39][M]-		324	NA	
M103.0766T1.9	hilic															M103T2.3	103.076617140623	113.977810396479			964	NA	
M104.0116T9.91	hilic															M104T10	104.01160208303	594.540460480737			39	NA	
M105.0016T3.04	hilic															M105T3	105.001578405912	182.293482607992		[M-H-HCOOH]- 152.013	22	NA	
M105.0081T9.21	hilic															M105T9	105.008119100788	552.593084868209		[M-2H+K]- 68.0667	4	NA	
M105.0192T3.96	hilic															M105T4	105.019157445972	237.34257409102			320	NA	
M105T7_D.glyceric.acid	hilic	D-Glyceric acid	CHEBI:32398	2	a,b	C00258	Amino acid metabolism|Carbohydrate metabolism	Glycine, Serine and Threonine|Glyoxylate and dicarboxylate metabolism|Pentose Phosphate pathway	Serine|Glyoxylate|Glycerate	HMDB00139	CID439194	C3H6O4	106.02661	RBNPOMFGQQGHHO-UWTATZPHSA-N	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)/t2-/m1/s1	M105T7	105.019409701785	427.303112643701	[41][M]-		59	NA	
M105.0194T8.14	hilic															M105T8	105.019447691902	488.251350806695			3	NA	
M105.0307T19.98	hilic															M105T20.2	105.030657794434	1198.59102665953			36	NA	
M105.0307T4.65	hilic															M105T5	105.030669669152	278.917316722089		[M-H-COCH2]- 148.041	13	NA	
M105.0443T3.84	hilic															M105T4.1	105.044282806367	230.674507417694	[39][M+2]-		317	NA	
M105.0558T3.09	hilic															M105T3.2	105.0557940344	185.544266196203			22	NA	
M106.0228T7.12	hilic															M106T7.1	106.022786644743	427.346186361485	[41][M+1]-		1554	NA	
M106.0228T6.22	hilic															M106T6	106.022808723231	373.295201683813	[40][M+1]-		210	NA	
M106.0397T8.08	hilic															M106T8	106.039664613674	484.715377144683			3	NA	
M107.0351T7.93	hilic															M107T8	107.035132155009	476.033478401708			3	NA	
M107.9872T9.57	hilic															M108T10	107.987163602285	574.441337929524		[M-2H]2- 217.988 [M-2H]2- 217.988	21	NA	
M108.0127T8.03	hilic															M108T8	108.012658905519	481.865874100721			3	NA	
M109.0297T1.98	hilic															M109T2.1	109.029746627168	118.636928498513		[M-H-CO2]- 154.023	29	NA	
M110.0249T8.11	hilic															M110T8	110.024917608806	486.854384155067			3	NA	
M110.0362T2.14	hilic															M110T2	110.036166176821	128.37993790088			1222	NA	
M110T3_cytosine	hilic	Cytosine	CHEBI:16040	2	a,b	C00380	Nucleotide metabolism	Pyrimidine metabolism	Cytidine	HMDB00630	CID597	C4H5N3O	111.04326	OPTASPLRGRRNAP-UHFFFAOYSA-N	InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)	M110T3	110.036172318395	203.84733542474			1242	NA	
M110.917T7.27	hilic															M111T7.1	110.917016034359	436.164098877892			9	NA	
M110.9583T3.08	hilic															M111T3	110.958272848686	184.874181770926			810	NA	
M110.9854T8.64	hilic															M111T9	110.985440974011	518.294405742445			1147	NA	
M110.9856T7.3	hilic															M111T7.2	110.985618862977	437.975051070473			9	NA	
M111.0201T4	hilic															M111T4	111.020053837151	240.06957710276			84	NA	
M111.0313T5.47	hilic															M111T5.1	111.031346039849	328.145804655294			25	NA	
M111.0566T2.61	hilic															M111T3.3	111.056567114697	156.314947232014			16	NA	
M111.5083T8.67	hilic															M112T9	111.508291818982	520.420995087701			1137	NA	
M112.0167T8.92	hilic															M112T9.1	112.016706377459	535.371650440578			15	NA	
M112T3.2_creatinine	hilic	Creatinine	CHEBI:16737	2	a,b	C00791	Amino acid metabolism	Aginine and Proline metabolism	Arginine	HMD00562	CID588	C4H7N3O	113.05891	DDRJAANPRJIHGJ-UHFFFAOYSA-N	InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)	M112T3.2	112.051840831387	202.987195412709	[44][M]-		1244	NA	
M112.498T9.44	hilic															M112T9.3	112.497967458946	566.262791111632		[M-H+Cl]2- 191.034 [M-2H]2- 227.01	730	NA	
M112.9858T7.33	hilic															M113T7.1	112.985782630559	439.920602108518		[M-H-C6H10O4]- 260.059	9	NA	
M113.0246T7.95	hilic															M113T8.1	113.024611966972	476.97047859168	[46][M]-	[M-H-H20]- 132.045	3	NA	
M113.0552T3.4	hilic															M113T3.2	113.055159936771	203.99752462926	[44][M+1]-		1230	NA	
M113.0611T1.67	hilic															M113T2.2	113.061055296424	100.22062534269			199	NA	
M114.0563T5.26	hilic															M114T5	114.056257705069	315.577464414987			688	NA	
M115T2.2_X2.oxopentanoic.acid	hilic	2-Oxovaleric acid;2-Oxopentanoic acid;2-Ketopentanoic acid;α-Ketovaleric acid|Methyl acetoacetate;Methyl 3-oxobutanoate	CHEBI:33033	2	a,b	C06255				HMDB01865|HMDB00310	CID74563|CID7757	C5H8O3	116.0473	KDVFRMMRZOCFLS-UHFFFAOYSA-N|WRQNANDWMGAFTP-UHFFFAOYSA-N	InChI=1S/C5H8O3/c1-2-3-4(6)5(7)8/h2-3H2,1H3,(H,7,8)|InChI=1S/C5H8O3/c1-4(6)3-5(7)8-2/h3H2,1-2H3	M115T2.2	115.040253971638	115.406589277466	[52][M]-		965	NA	
M115T2.3_hexanoic.acid	hilic	Caproic acid;Hexanoic acid	CHEBI:30776	2	a,b	C01585	Lipid metabolism	Fatty acids	Straight chain	HMDB00535	CID8892	C6H12O2	116.08373	FUZZWVXGSFPDMH-UHFFFAOYSA-N	InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)	M115T2.3	115.076610778167	95.076495763721	[53][M]-		26	NA	
M115.4968T9.43	hilic															M115T9.2	115.496753960413	565.587653390496			730	NA	
M115.9846T13.2	hilic															M116T13	115.984642103309	791.746168592131			872	NA	
M116T5_N.acetylglycine	hilic	N-Acetylglycine;Aceturic acid	CHEBI:40410	2	a,b		Amino acid metabolism	Glycine, Serine and Threonine	Glycine	HMDB00532	CID10972	C4H7NO3	117.04259	OKJIRPAQVSHGFK-UHFFFAOYSA-N	InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)	M116T5	116.035447357111	278.423029346671	[54][M]-		49	NA	
M116.0436T1.92	hilic															M116T2.1	116.043604093326	115.437728515497	[52][M+1]-		966	NA	
M116T9.1_guanidinoacetic.acid	hilic	Guanidinoacetic acid;Guanidoacetic acid;Glycocyamine	CHEBI:16344	2	a,b	C00581	Amino acid metabolism	Aginine and Proline metabolism|Glycine, Serine and Threonine	Arginine|Glycine	HMDB00128	CID763	C3H7N3O2	117.05383	BPMFZUMJYQTVII-UHFFFAOYSA-N	InChI=1S/C3H7N3O2/c4-3(5)6-1-2(7)8/h1H2,(H,7,8)(H4,4,5,6)	M116T9.1	116.046724937751	512.634042522569		[M-H-CO2]- 161.051	34	NA	
M117.0194T4.48	hilic															M117T4	117.01938573747	268.718380622543		[M-2H+Na]- 96.0419	45	NA	
M117.0195T7.34	hilic															M117T7	117.01949490834	440.317466760675			341	NA	
M117.0195T2.8	hilic															M117T3	117.019524854513	167.950554974149			1505	NA	
M117.0195T8.07	hilic															M117T8	117.019532869059	484.192876880083		[M-H-CH2]- 132.045	3	NA	
M117.0389T4.63	hilic															M117T5	117.038852382047	277.981087624781	[54][M+1]-		1362	NA	
M117.0712T1.55	hilic															M117T2.2	117.071232904721	93.0237685852307	[53][M+2]-		930	NA	
M117.997T2.29	hilic															M118T2	117.997009705292	137.537389516578		[M-H-HCOOH]- 165.022 [M-H-C3H2O3]- 205.005	41	NA	
M119.0174T2.43	hilic															M119T2.1	119.017382900842	146.041372411062			1194	NA	
M119.0351T7.95	hilic															M119T8	119.035124315703	476.933863385883	[63][M]-		3	NA	
M119.9763T2.61	hilic															M120T3	119.976276811311	156.369708282052			496	NA	
M120.0385T7.95	hilic															M120T8.1	120.0384884822	476.885494810782	[63][M+1]-		3	NA	
M120.0415T3.97	hilic															M120T4	120.041534532553	238.073696267864		[M-3H]3- 363.132	8	NA	
M120.949T16.41	hilic															M121T16	120.949039041671	984.677036138558			14	NA	
M120.9966T4.82	hilic															M121T5	120.996597550506	289.14157124455			13	NA	
M121T2_X4.hydroxybenzaldehyde	hilic	4-Hydroxybenzaldehyde|Benzoic acid	CHEBI:17597|CHEBI:30746	2	a,b	C00633|C00180	Amino acid metabolism|Microbial Metabolism	Phenylalanine metabolism|Microbial Metabolism	Other|Microbial Metabolism	HMDB11718|HMDB01870	CID126|CID243	C7H6O2	122.0368	RGHHSNMVTDWUBI-UHFFFAOYSA-N|WPYMKLBDIGXBTP-UHFFFAOYSA-N	InChI=1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6/h1-5,9H|InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)	M121T2	121.029708160523	128.340421193269	[65][M]-		1217	NA	
M121.0395T7.94	hilic															M121T8	121.039480192677	476.457587916983	[63][M+2]-		3	NA	
M121T5.1_D.threitol	hilic	D-Threitol|Erythritol;meso-Erythritol	CHEBI:48300|CHEBI:17113	2	a,b	C16884|C00503	Carbohydrate metabolism	Pentose and Glucuronate interconversions	Xylose	HMDB04136|HMDB02994	CID169019|CID222285	C4H10O4	122.0579	UNXHWFMMPAWVPI-QWWZWVQMSA-N|UNXHWFMMPAWVPI-ZXZARUISSA-N	InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4-/m1/s1|InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4+	M121T5.1	121.050811188865	311.378663552281			20	NA	
M122T3_picolinic.acid	hilic	Picolinic acid;2-Pyridinecarboxylic acid|Nicotinic acid;Niacin	CHEBI:28747|CHEBI:15940	2	a,b	C10164|C00253	Amino acid metabolism|Metabolism of cofactors and vitamins	Tryptophan metabolism|Nicotinate and Nicotinamide metabolism	Kynurenine|Deamino-NAD+	HMDB02243|HMDB01488	CID1018|CID938	C6H5NO2	123.032	SIOXPEMLGUPBBT-UHFFFAOYSA-N|PVNIIMVLHYAWGP-UHFFFAOYSA-N	InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)|InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)	M122T3	122.024986899424	190.725499344826			1252	NA	
M122.0251T8.79	hilic															M122T9	122.025051370368	527.397649301084		[M-H-NH3]- 140.053	18	NA	
M122.0725T4.49	hilic															M122T4	122.072488712269	269.35936550425			1301	NA	
M122.9678T20.31	hilic															M123T20	122.967798655581	1218.63120567037		[M-H-CO2]- 167.968	36	NA	
M122.976T5.55	hilic															M123T6	122.975962321308	332.888366303995			25	NA	
M122.9969T6.63	hilic															M123T7	122.996854903124	397.8875793212			7	NA	
M123.0178T20.33	hilic															M123T20.1	123.01779971422	1219.88834489354	[68][M+1]-		1089	NA	
M123.5083T10.65	hilic															M124T11	123.50830515962	638.96283233086			1281	NA	
M123.9023T8.82	hilic															M124T9	123.902261784801	529.009812154589			18	NA	
M123.9494T7.24	hilic															M124T7	123.949442287831	434.102835099937			59	NA	
M124.0018T16.46	hilic															M124T16.1	124.001806212695	987.58801819935			14	NA	
M124T8.1_taurine	hilic	Taurine;2-Aminoethanesulfonic acid	CHEBI:15891	2	a,b	C00245	Lipid metabolism|Metabolism of other amino acids	Primary bile acid biosynthesis|Taurine and Hypotaurine metabolism	Chenodeoxycholate|Cholate|Taurine	HMDB00251	CID1123	C2H7NO3S	125.01466	XOAAWQZATWQOTB-UHFFFAOYSA-N	InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)	M124T8.1	124.007541116686	465.300156114989		[M-H-CO2]- 169.009	3	NA	
M124.0406T2.73	hilic															M124T3	124.040563739992	163.693552798859			1493	NA	
M124.9842T10.79	hilic															M125T11	124.984196814896	647.221919228241			1282	NA	
M124.9916T2.33	hilic															M125T2	124.991573046016	139.868328629993		[2M-3H]3- 189.007	41	NA	
M125.0108T8.04	hilic															M125T8	125.010844707227	482.282548957898		[M-H]- 126.016	3	NA	
M125.0246T7.96	hilic															M125T8.2	125.024568938966	477.380630048039	[72][M]-	[M-H-C2H4]- 154.065	3	NA	
