variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M261.0079T8.94	M261T9.1	261.0079307	261.0075248	261.008696	536.6743313	534.8102351	539.790833	45	29	0	16			803															
M261.0269T9.63	M261T10	261.0269233	261.0265053	261.0278127	577.8617734	576.7850544	579.4727279	31	16	0	15	[356][M+2]-		17															
M261.0288T8.93	M261T9.2	261.0288214	261.0285702	261.0296057	535.5703329	533.9577793	536.8499067	44	26	0	17			10															
M261.0385T9.31	M261T9.3	261.0384564	261.0380447	261.039091	558.7291869	557.8723286	559.9641799	42	24	0	18		[2M-3H]3- 393.066	19															
M261.0441T2.46	M261T2	261.0441329	261.0437422	261.0451023	147.7173296	145.5052022	149.3501366	55	37	0	18		[2M-2H+K]- 112.059	25															
M261.0482T7.06	M261T7	261.0482083	261.0479412	261.0491702	423.5247853	420.9343028	425.8632559	57	37	0	20	[359][M+1]-		3															
M261.0732T9.87	M261T10.1	261.0731536	261.0728186	261.0740866	592.4875718	591.9170192	593.6396001	63	42	0	21		[2M-2H+K]- 112.061 [M-H]- 262.084	1884															
M261.1345T1.55	M261T2.2	261.1345264	261.1340257	261.1353714	93.2977215	89.46961841	95.09157727	62	39	2	21		[M+Cl]- 226.166 [M-H]- 262.142 [M-H-CO]- 290.136	45															
M261.1346T2.16	M261T2.1	261.1346057	261.1343438	261.135577	129.7259311	128.3548256	131.3914777	62	41	0	21			18															
M261.1823T3.62	M261T4	261.1823284	261.1819058	261.1831715	216.9974595	215.0822148	219.7538832	63	42	0	21			8															
M261.6463T1.35	M262T1	261.6462645	261.6459805	261.6471638	80.92108244	79.80839507	82.98623763	62	42	0	20			5															
M261.9094T17.1	M262T17	261.9093715	261.9089919	261.9103054	1026.063109	1024.196614	1033.096326	63	42	0	21	[360][M+1]-		28															
M261.9201T17.09	M262T17.1	261.9201385	261.9197726	261.9210234	1025.399583	1024.495803	1028.895039	60	42	0	18			28															
M262.0056T7.85	M262T8	262.0055961	262.0055122	262.0063668	471.0423234	467.0966171	472.5981046	3	0	3	0			164															
M262.0631T7.92	M262T8.1	262.0631203	262.0630009	262.0639518	475.0198203	473.721798	477.2193071	3	0	3	0			165															
M262.0935T8.69	M262T9	262.0935472	262.0931648	262.0944287	521.3892129	520.5602885	522.5174129	63	42	0	21			1308															
M262.0936T6.62	M262T7	262.0936003	262.0933024	262.0945307	397.015367	395.0057637	399.1738927	41	30	0	11			7															
M262.1299T2.89	M262T3	262.1299241	262.1296574	262.1309016	173.4467844	170.6695806	177.1086358	63	42	0	21	[361][M]-	[M-H]- 263.142	22															
M262.1452T19.79	M262T20	262.1452499	262.1449084	262.1460056	1187.694231	1182.506561	1189.735245	10	1	3	6			30															
M262.9042T17.12	M263T17	262.9041785	262.9038008	262.9050539	1026.991531	1024.323341	1033.096326	63	42	0	21	[362][M]-		28															
M263.0095T7.41	M263T7	263.0094903	263.0093166	263.0103082	444.5512378	444.5052519	445.479533	3	0	3	0			266															
M263.0234T3.52	M263T4	263.0233878	263.0231126	263.0244051	211.3725462	209.5578321	212.9994686	51	34	0	17		[M+Cl]- 228.053	8															
M263.0346T2.35	M263T2	263.0345966	263.0342741	263.0357076	141.2172455	139.6415588	142.5956723	42	25	0	17			18															
M263.0444T2.74	M263T3	263.0443989	263.0439711	263.0452277	164.535778	156.822384	168.8422861	44	32	0	12			22															
M263.0774T8.24	M263T8	263.0773988	263.0706009	263.0784204	494.2470875	487.2535713	495.8639713	32	18	3	11		[M-H-C6H10O5]- 426.146	15															
M263.0775T4.48	M263T4.1	263.0774879	263.0770604	263.0784603	268.5481776	253.9746755	274.0015036	42	20	1	21			1															
M263.0776T8.95	M263T9	263.0775596	263.0771484	263.0786551	537.2201259	535.6013476	542.9075777	64	42	1	21	[363][M]-	[M-H-H20]- 282.095	10															
M263.1253T6.22	M263T6	263.1252508	263.1248686	263.1261845	373.0488343	367.9897747	376.748841	51	34	0	17			362															
M263.1332T2.88	M263T3.1	263.1332497	263.1329236	263.1342012	173.097744	168.5532572	177.1086358	58	39	0	19	[361][M+1]-		22															
M263.1402T1.51	M263T2.1	263.1402384	263.1398157	263.1411344	90.62958733	88.9803414	92.30779233	56	35	0	21			11															
M263.9075T17.13	M264T17	263.9075194	263.9070234	263.9084122	1027.685335	1024.301349	1033.096326	38	22	0	16	[362][M+1]-		28															
M264.0178T7.42	M264T7	264.0177982	264.0176525	264.0186234	445.2137134	444.5052519	446.1423419	3	0	3	0	[364][M]-		267															
M264.0283T2.91	M264T3	264.0282884	264.0279008	264.0292516	174.4847373	171.4550805	177.1086358	61	40	0	21			22															
M264.0422T7.82	M264T8	264.0421675	264.0420936	264.0429437	469.0530411	467.9750063	469.0861068	3	0	3	0			166															
M264.0517T2.8	M264T3.1	264.0517269	264.0476167	264.0527474	167.7443705	160.8184965	173.1260167	41	25	0	16		[M-H]- 265.061	22															
M264.0727T8.08	M264T8.1	264.0727101	264.072214	264.0737395	484.7706908	471.3190915	490.217139	55	39	0	15			15															
M264.0741T4.54	M264T5	264.0740734	264.0737444	264.0750108	272.6294439	269.455097	275.6951413	63	42	0	21	[365][M]-		13															
M264.0776T6.47	M264T6	264.0775813	264.0771811	264.0784511	388.2154887	383.2630175	391.3505827	63	42	0	21			617															
M264.0807T8.21	M264T8.2	264.0807448	264.0806902	264.0817988	492.598022	492.0020538	492.800315	3	0	3	0			1276															
M264.0809T8.95	M264T9	264.080911	264.0805049	264.0818818	536.9246604	534.7338736	538.4969587	57	37	0	20	[363][M+1]-		10															
M264.1091T8.14	M264T8.3	264.1091133	264.1087262	264.1101909	488.6521892	485.5091827	497.5847252	63	41	0	21		[M-H-H20]- 283.125	15															
M264.9024T17.13	M265T17	264.902386	264.9019051	264.9072994	1027.942859	1022.882134	1034.118689	44	28	0	16	[362][M+2]-		28															
M265T10_2.3.Diphospho.D.glyceric.	M265T10	264.9523263	264.9519418	264.9532906	594.5030468	592.2694932	596.620051	62	41	0	21		[M+Cl]- 229.983 [M-H]- 265.96	1884	"2,3-Diphospho-D-glyceric acid;2,3-Bisphospho-D-glyceric acid"	C3H8O10P2	265.95927	CHEBI:17720	HMDB01294	C01159	CID186004	XOHUEYCVLUUEJJ-UWTATZPHSA-N	InChI=1S/C3H8O10P2/c4-3(5)2(13-15(9,10)11)1-12-14(6,7)8/h2H,1H2,(H,4,5)(H2,6,7,8)(H2,9,10,11)/t2-/m1/s1	Carbohydrate metabolism	Glycolysis	Glycolysis	2	a,b	
M264.992T4.22	M265T4	264.9919519	264.9905119	264.9935288	253.1838253	225.1048162	262.4748185	89	42	3	21		[M-H-CH4]- 282.04	1															
M264.992T8.24	M265T8.1	264.9919606	264.9907798	264.9931361	494.2246312	492.0872597	496.7712806	11	3	3	5			15															
M264.9921T7.87	M265T8	264.9920897	264.9906369	264.9934455	472.1197075	462.1735259	475.5520622	64	42	0	21			2															
M264.9921T6.49	M265T6	264.9921018	264.9906093	264.9935655	389.391983	382.8288765	404.800355	58	35	3	18			567															
M264.9921T9.2	M265T9	264.9921103	264.990641	264.9934708	551.8215197	549.4234935	558.4045009	62	41	1	20		[M-H]- 265.994	6															
M264.9921T2.23	M265T2	264.9921129	264.9906669	264.9935394	133.6045845	130.4323115	135.1500769	53	34	3	16		[M+Cl]- 230.018	18															
M264.9922T9.98	M265T10.1	264.9921591	264.9906222	264.9933994	598.5692468	596.7301145	602.3239833	60	37	3	20			27															
M264.9922T2.91	M265T3	264.9921624	264.990603	264.9934718	174.5999915	173.1852642	180.3794451	55	36	1	18			22															
M264.9922T1.3	M265T1	264.9921831	264.9905309	264.9935957	78.27718739	77.39436966	87.38589562	66	42	3	21			5															
M264.9922T12.32	M265T12.1	264.9922031	264.9905996	264.993431	739.300475	719.1437787	757.6045661	57	33	3	18		[M+Cl]- 230.025	14															
M264.9922T15.4	M265T15	264.9922152	264.9906178	264.9934113	924.0020194	911.9312743	939.0280563	42	26	3	12			1611															
M264.9922T11.67	M265T12	264.9922259	264.990576	264.993403	700.0520477	688.0330769	716.4568111	43	24	1	16			2320															
M264.9922T5.06	M265T5	264.9922298	264.9906232	264.9935977	303.5489608	280.5433752	319.5358014	54	31	3	14			12															
M264.9922T17.08	M265T17.1	264.9922337	264.9906137	264.9934631	1024.587345	1012.211419	1047.047493	67	41	3	21			28															
M264.9922T24.48	M265T24	264.9922498	264.9909782	264.9935955	1468.61299	1444.591726	1496.110866	61	35	3	16			2239															
M264.9923T19.15	M265T19	264.9922871	264.9908855	264.9937436	1148.972381	1135.114735	1167.340168	59	33	3	15			2418															
M264.9923T7.04	M265T7	264.9922932	264.9906189	264.9933864	422.3883102	420.4380888	423.6340251	45	30	0	15			268															
M264.9923T11.19	M265T11	264.9923215	264.9905771	264.9934729	671.3881149	649.5823171	684.2464085	44	25	3	14			2038															
M264.9923T14.48	M265T14	264.9923259	264.9905876	264.9933886	868.891594	856.6543193	884.0535231	48	27	3	13			1612															
M264.9923T22.16	M265T22	264.9923267	264.9909644	264.9937128	1329.300996	1313.200189	1343.501554	48	26	1	18			2551															
M264.9924T20.14	M265T20	264.9923581	264.9907489	264.9935472	1208.143307	1206.259216	1210.567975	63	40	3	20		[M+Cl+HCOOH]- 184.022 [M-H+HCOOH]- 219.999	30															
M264.9925T13.95	M265T14.1	264.9924577	264.9906355	264.9934346	837.297329	818.3454906	855.4702062	55	28	3	14			2376															
M264.9925T5.81	M265T6.1	264.9924893	264.9906107	264.9936078	348.3371601	333.2118131	360.335597	48	31	3	13			323															
M264.9925T21.2	M265T21	264.9925444	264.9909284	264.9937511	1271.882316	1247.518194	1292.059467	72	36	2	19			2593															
M264.9926T3.51	M265T4.1	264.9925933	264.9910886	264.9935164	210.8872069	209.5123714	214.1890349	4	1	3	0			706															
M264.9926T15.84	M265T16	264.9926212	264.9907599	264.9934547	950.2072619	940.9089094	966.1528189	20	10	3	7			2374															
M264.9928T18.67	M265T19.1	264.9928411	264.9909397	264.9936864	1120.349434	1106.052707	1134.162585	47	25	2	18			2519															
M265.0156T6.37	M265T6.2	265.0156149	265.0153071	265.0166516	382.2560804	379.3799207	388.503402	34	18	0	16		[M+Cl+NH3]- 213.028	7															
M265.0209T7.42	M265T7.1	265.0208691	265.0208431	265.0217984	445.2137134	445.1699495	446.8047055	3	0	3	0	[364][M+1]-		269															
M265.0681T3.42	M265T3.1	265.0680761	265.0678105	265.0691555	205.0811913	200.4834377	212.9529315	57	36	0	21			707															
M265.074T6.46	M265T6.3	265.0739619	265.0735632	265.074878	387.8392288	383.2630175	391.7257276	63	42	0	21	[366][M]-	[M-H-C6H8O6]- 442.102	7															
M265.0774T4.54	M265T5.1	265.0773931	265.0770205	265.0783456	272.5345484	268.4807231	276.1533872	63	42	0	21	[365][M+1]-		13															
M265.0833T8.27	M265T8.2	265.083252	265.0829089	265.0842442	496.0984518	495.1443377	497.1630678	63	42	0	21		[M-H-NH3]- 283.125	15															
M265.1044T1.71	M265T2.1	265.1044152	265.1041083	265.1052357	102.5310005	98.35599425	114.5112358	55	34	0	19			2270															
M265.1197T1.63	M265T2.3	265.1197489	265.1194194	265.1208909	98.04792717	95.04686449	101.2644573	44	27	0	17			2253															
M265.1198T2.19	M265T2.2	265.1197628	265.1194452	265.1207277	131.3746386	128.42094	133.4616668	59	38	0	21		[M-H+NH3]- 249.092	18															
M265.1483T1.27	M265T1.1	265.1483205	265.1442425	265.1493293	76.14161226	75.40390466	90.13363729	67	42	3	21	[368][M]-		5															
M265.1483T20.13	M265T20.1	265.1483248	265.1479192	265.1491578	1208.092565	1206.81287	1208.73939	66	42	3	21	[367][M]-	[M+Cl]- 230.177	30															
M265.1483T22.92	M265T23	265.1483295	265.1480463	265.149054	1375.009619	1364.854222	1383.139824	10	3	3	4			2611															
M265.1483T24.11	M265T24.1	265.1483349	265.1479929	265.1492399	1446.448551	1416.429564	1466.20651	30	9	3	7			2173															
M265.997T7.35	M266T7	265.9969897	265.9968692	265.9977308	441.242578	440.5158404	443.4865581	3	0	3	0			270															
M266.015T7.41	M266T7.1	266.0149567	266.01476	266.015753	444.5512378	444.5052519	446.1423419	3	0	3	0			271															
M266.0651T8.75	M266T9	266.0650531	266.0646061	266.0661225	524.8270721	524.0480388	526.9174809	21	7	3	11			1355															
M266.0774T6.46	M266T6	266.0773647	266.0769916	266.0783662	387.6736947	383.2630175	392.2280256	63	42	0	21	[366][M+1]-		568															
M266.0782T4.8	M266T5	266.078239	266.0777258	266.0790077	288.0771924	284.9270478	290.4960832	30	15	0	15			947															
M266.0885T8.33	M266T8	266.0884933	266.0880786	266.0893999	499.7596457	499.0266437	500.7418072	63	42	0	21		[M-H-CH4]- 283.125	15															
M266.0899T2.88	M266T3	266.0898977	266.089592	266.0908437	172.5454595	170.2331989	174.4389737	63	42	0	21		[M-H+CF3COOH]- 133.098	22															
M266.1251T4.96	M266T5.1	266.1251288	266.1247072	266.1259311	297.8637678	294.1543356	315.6271558	64	42	0	21		[M-H]- 267.134	12															
M266.1513T1.27	M266T1	266.1513228	266.1508163	266.152419	76.10520819	74.71805406	77.46708189	64	40	3	21	[368][M+1]-		5															
M266.1517T20.14	M266T20	266.1516551	266.1512584	266.1524912	1208.131056	1206.809253	1208.766449	66	42	3	21	[367][M+1]-		30															
M266.7409T5.81	M267T6	266.7408515	266.7405284	266.7416325	348.8942963	345.9780572	351.2060584	9	1	3	5		[3M-2H+Na]- 81.9236	4															
M266.787T9.83	M267T10	266.7870129	266.7866548	266.7879908	589.9556756	589.0157883	593.9310086	60	41	0	19			2154															
M266.914T17.84	M267T18	266.9139631	266.9136692	266.9148102	1070.281547	1053.6265	1083.433337	35	20	0	15			2598															
M266.914T14.72	M267T15	266.9139821	266.9137131	266.9149762	883.1392589	848.3702644	892.2944255	49	32	1	13			1585															
M266.9141T16.88	M267T17	266.9140593	266.9136765	266.9149781	1012.609072	997.5914611	1020.109662	64	42	0	21		[M-2H+Na]- 245.942	1910															
M266.9141T0.3	M267T0	266.9140666	266.9137126	266.9148603	18.08250144	9.136205762	29.7263155	10	3	3	4			2583															
M266.9141T20.28	M267T20	266.9141299	266.9137245	266.9149573	1216.956143	1208.273728	1227.607752	66	42	3	21			30															
M266.9141T0.98	M267T1	266.9141343	266.9137222	266.9148337	58.75169944	43.73516302	61.48560467	9	3	3	3			2484															
M266.9295T16.67	M267T17.1	266.9294847	266.9290397	266.9304689	999.9973595	996.5870099	1002.741323	63	42	0	21		[M+Cl+NaCOOH]- 163.967	31															
M266.9679T9.06	M267T9	266.9679345	266.9674888	266.9688956	543.3772004	541.7518877	545.3413567	32	12	0	20			748															
M267.0361T9.21	M267T9.1	267.036064	267.0356804	267.0370598	552.8965095	551.483873	555.4077161	63	42	0	21		[2M-H]- 134.023	6															
M267.039T9.83	M267T10.1	267.0389714	267.038559	267.039929	589.6549889	588.7812309	593.1776688	63	42	0	21	[369][M]2-	[M-2H]2- 536.092	35															
M267.0622T8.76	M267T9.2	267.0622248	267.0621943	267.0631774	525.5254633	524.7112985	526.1717173	4	0	3	1	[370][M]-		1356															
M267.0725T8.29	M267T8	267.0724934	267.0720813	267.0734808	497.475027	496.0752466	498.9126069	63	42	0	21		[M+Cl+NH3]- 215.076 [M+Cl]- 232.1	15															
M267.0739T5.07	M267T5	267.0738872	267.073593	267.0748506	304.2458212	301.1427675	309.4161201	63	42	0	21	[371][M]-		12															
M267.0917T8.33	M267T8.1	267.0917444	267.0913666	267.0928235	499.7106668	498.0171572	501.0230544	63	42	0	21		[M-H-CH3]- 283.125	15															
M267.1089T6.81	M267T7	267.1088917	267.1084801	267.1097177	408.3221747	407.0093439	411.2413124	61	40	0	21	[372][M]-	[M-H]- 268.119	20															
M267.12T7.39	M267T7.1	267.1200435	267.1197545	267.1210468	443.4246077	441.3510002	444.767389	63	42	0	21		[M-H]- 268.127	3															
M267.1444T20.13	M267T20.1	267.1443585	267.1439649	267.1451915	1207.961159	1206.81287	1208.95224	66	42	3	21	[367][M+2]-		30															
M267.1447T1.26	M267T1.1	267.1447149	267.1442142	267.1458605	75.68437753	72.84359032	77.46708189	25	8	3	14	[368][M+2]-		397															
M267.1466T2.88	M267T3	267.1466334	267.1463087	267.1476405	172.865277	168.6533281	176.5812058	60	39	0	21		[M-H]- 268.148	22															
M267.1468T2.41	M267T2	267.1467507	267.146395	267.147553	144.8170742	140.5818192	150.41734	28	12	0	16			1838															
M267.1608T1.5	M267T1.2	267.1608049	267.1600297	267.1618607	89.79486225	82.01745116	92.059147	61	37	3	21			11															
M267.2332T1.31	M267T1.3	267.2332417	267.2329021	267.2342152	78.34214054	77.61990898	79.88682797	63	42	0	21	[373][M]-		5															
M267.2333T20.13	M267T20.2	267.2333498	267.2329295	267.2341736	1207.500046	1206.262704	1208.695614	65	41	3	21			30															
M267.2898T9.83	M267T10.2	267.2898369	267.2894344	267.2908859	589.7286947	588.7812309	594.5193562	62	41	0	21		[M-H+Cl]2- 500.617 [M-2H]2- 536.594	35															
M267.5398T9.84	M268T10	267.5398351	267.5372524	267.5416506	590.14632	587.6353584	595.0867696	51	34	0	17	[369][M+1]2-		2155															
M267.9095T3.69	M268T4	267.9094502	267.9094357	267.9098859	221.3108062	219.5385703	222.5622614	3	0	3	0			708															
M268.0121T7.41	M268T7	268.0121126	268.0119193	268.0129819	444.5512378	443.8412763	445.479533	3	0	3	0			272															
M268.0359T2.64	M268T3	268.0358554	268.035462	268.0366593	158.1515454	156.2857411	160.966725	38	22	0	16		[M+Cl+NaCOOH]- 165.078	22															
M268.05T10.1	M268T10.1	268.049996	268.0495028	268.051002	605.9214725	604.938655	607.0277501	63	42	0	21		[M+Cl]- 233.076	23															
M268.0656T8.77	M268T9	268.0656118	268.0655159	268.0665573	526.1717173	526.1182989	526.2567956	3	0	3	0	[370][M+1]-		1357															
M268.0771T5.07	M268T5	268.0771302	268.0768351	268.0781565	304.4136414	290.7040172	309.4161201	65	42	0	21	[371][M+1]-		12															
M268.1041T7.53	M268T8	268.1041461	268.1037866	268.1050684	451.6089873	446.0121033	453.8479408	63	42	0	21	[374][M]-	[M-H]- 269.107	3															
M268.1122T6.8	M268T7.1	268.1122498	268.1119241	268.1132033	408.1812316	406.7075558	411.5587569	44	24	0	20	[372][M+1]-		1541															
M268.1238T7.39	M268T7.2	268.1237655	268.1231647	268.1245897	443.1065029	439.7150846	445.0778655	63	42	0	21			3															
M268.1556T1.5	M268T2	268.1556126	268.1552209	268.1564122	90.26040253	87.08852953	91.55499298	57	36	0	21			11															
M268.2362T1.3	M268T1	268.2361855	268.2352289	268.2374313	78.23605921	77.49165677	79.99272198	63	42	0	21	[373][M+1]-		5															
M268.7402T5.81	M269T6	268.7401953	268.7395342	268.7410132	348.4971588	344.841465	351.2060584	10	1	3	6			4															
M268.7795T20.42	M269T20	268.7794749	268.778964	268.7803168	1225.304638	1219.893339	1243.57869	60	37	3	18			30															
M268.9047T3.71	M269T4	268.9047377	268.9046755	268.9054273	222.4028968	221.3108062	222.5622614	3	0	3	0			709															
M268.9122T16.88	M269T17	268.9122368	268.9118316	268.9130701	1012.909599	1011.811851	1014.852606	51	39	0	12			1910															
M268.9248T16.67	M269T17.1	268.924777	268.9243821	268.9257136	1000.407284	998.7224203	1001.919723	63	42	0	21			31															
M268.9466T3.95	M269T4.1	268.9466333	268.9465041	268.9473214	236.7221218	236.2427937	238.4937352	3	0	3	0			710															
M268.9836T9.09	M269T9	268.9835793	268.9831594	268.984488	545.1564376	542.4608677	546.5534771	47	27	0	20			10															
M269.0341T10.72	M269T11	269.0340924	269.033728	269.0351352	643.2733757	639.2073024	644.4782877	63	42	0	21			2080															
M269T2_Genistein.Apigenin	M269T2	269.0458313	269.0450135	269.0469926	108.6182638	107.2819303	109.9421311	63	42	0	21			2347	Genistein|Apigenin	C15H10O5	270.0528	CHEBI:28088|CHEBI:18388	HMDB03217|HMDB02124	C06563|C01477	CID5280961|CID5280443	TZBJGXHYKVUXJN-UHFFFAOYSA-N|KZNIFHPLKGYRTM-UHFFFAOYSA-N	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H|InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-7,16-18H				2	a,b	
M269.0518T9.82	M269T10	269.0518034	269.0514211	269.0528401	589.4075318	588.605435	590.1757431	63	42	0	21			35															
M269.0549T6.22	M269T6.1	269.0548596	269.0543207	269.0557706	372.9458766	370.7146795	375.9387578	40	21	0	19			324															
M269.0665T8.77	M269T9.1	269.0664677	269.0664184	269.0673265	526.2567956	525.4510458	526.7992055	3	0	3	0	[370][M+2]-		1358															
M269.0671T3.52	M269T4.2	269.0671237	269.066763	269.0680482	211.0885779	207.7598435	214.0952415	43	24	0	19			8															
M269.0775T5.07	M269T5	269.0775311	269.0772059	269.0785489	304.2884151	287.1755219	310.9332503	64	42	0	21	[371][M+2]-		12															
M269.0878T6.93	M269T7	269.0878147	269.0815646	269.0886184	415.7990068	413.247749	419.4594807	46	32	0	14			1530															
M269.0879T4.23	M269T4.3	269.0879205	269.0873732	269.0890353	253.6687977	223.7593216	263.1217382	58	40	0	11		[M-H-C2H4]- 298.128	1															
M269.0881T8.96	M269T9.2	269.0881211	269.0877839	269.0888669	537.3746894	521.5438662	548.7032823	42	30	0	11			10															
M269.0882T7.87	M269T8	269.088155	269.0877652	269.0890851	472.3178509	464.0275022	478.0785199	65	42	0	21	[375][M]-		2															
M269.0883T9.37	M269T9.3	269.0882651	269.0877488	269.0926959	562.1410421	549.9778204	578.354281	46	26	0	17			1472															
M269.1075T7.53	M269T8.1	269.1074782	269.1070929	269.1084085	451.7754712	446.2604893	453.3874764	63	42	0	21	[374][M+1]-		3															
M269.1314T1.32	M269T1	269.131409	269.1311014	269.1324051	79.121135	77.63248816	79.9144296	6	0	3	3	[376][M]-		398															
M269.1511T2.93	M269T3	269.1511482	269.1508985	269.1520313	175.704287	173.3001268	179.7793265	44	30	0	14			22															
M269.1769T1.48	M269T1.1	269.1768821	269.1761853	269.1778821	89.03661748	84.07149077	91.58011104	56	36	0	20			11															
M269.2121T1.33	M269T1.2	269.2120843	269.2115943	269.2133901	80.05360677	79.12506061	81.49297008	66	42	3	21	[377][M]-		5															
M269.2126T20.13	M269T20.1	269.2125587	269.212127	269.2134158	1207.849724	1206.666013	1208.695614	66	42	3	21			30															
M269.2491T20.13	M269T20.2	269.2490923	269.2486761	269.2499256	1207.829933	1206.666013	1208.598779	66	42	3	21	[378][M]-	[M-H-HCOOH]- 316.263	30															
M269.2491T1.3	M269T1.3	269.2491409	269.2488081	269.250078	78.13695855	77.29432006	79.88682797	66	42	3	21	[373][M+2]-		5															
M270.0657T8.25	M270T8	270.0656647	270.0653091	270.0666215	494.7428942	492.1074477	495.7114333	63	42	0	21		[M+Cl+NaCOOH]- 167.112	15															
M270.0769T7.56	M270T8.1	270.076931	270.0765117	270.0778692	453.4887647	448.2817696	466.6769832	66	39	0	20			3															
M270.0915T7.88	M270T8.2	270.0915373	270.0911199	270.0924938	472.56758	462.9471638	478.4524781	64	42	1	16	[375][M+1]-		2															
M270.0986T5.42	M270T5	270.0986269	270.0983118	270.0996304	325.0636901	321.16186	327.6262883	50	36	0	14	[371][M+3]-		940															
M270.1078T7.55	M270T8.3	270.1078427	270.1069491	270.1118919	452.815837	449.9164154	454.748474	19	11	3	5	[374][M+2]-		3															
M270.1198T7.41	M270T7	270.1197945	270.1194157	270.1207392	444.5525089	443.2175698	445.7460933	63	42	0	21			3															
M270.1249T1.53	M270T2	270.1248923	270.1188576	270.1260719	91.92607851	85.91872802	96.93132328	46	25	3	17	[379][M]-		11															
M270.1355T1.33	M270T1	270.135527	270.1351185	270.1365461	79.88160434	78.82807019	92.12239588	4	1	3	0	[376][M+1]-		399															
M270.2166T1.32	M270T1.1	270.2166111	270.2161871	270.2170063	79.4386583	78.82807019	81.45328703	4	1	3	0	[377][M+1]-		400															
M270.2522T20.13	M270T20	270.2521519	270.251683	270.2530067	1207.702547	1205.958462	1208.274842	65	41	3	21	[378][M+1]-		30															
M270.8936T15.23	M271T15	270.8935596	270.8931434	270.8943767	913.7710318	907.1117342	928.7107194	30	18	3	9			1613															
M270.9259T10.08	M271T10	270.9259409	270.9258215	270.9267849	604.670779	604.080974	605.6940956	3	0	3	0			1757															
M271.0042T7.56	M271T8	271.0042097	271.0036776	271.0051486	453.8893343	448.246885	463.098217	63	41	0	20			201															
M271.0233T8.46	M271T8.1	271.0232883	271.0228584	271.0243072	507.5467076	506.3245591	508.4143941	49	28	0	21		[M+Cl]- 236.056	15															
M271.0575T9.72	M271T10.1	271.0575327	271.0571205	271.0585801	583.1830962	582.4692835	584.3127805	63	42	0	21		[M-H-COCH2]- 314.081	17															
M271T2_Naringenin..S..naringenin	M271T2	271.0615826	271.061248	271.0626433	106.0038733	104.0133034	108.6182638	49	29	0	20		[M+Cl]- 236.093	37	"Naringenin;(S)-naringenin"	C15H12O5	272.06847	CHEBI:17846	HMDB02670	C00509	CID439246	FTVWIRXFELQLPI-ZDUSSCGKSA-N	InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2/t13-/m0/s1	Biosynthesis of other secondary metabolites	Others	Others	2	a,b	
M271.0675T7.05	M271T7	271.0674574	271.0671362	271.0684204	422.7749002	421.7653943	423.583026	63	42	0	21	[380][M]-		3															
M271.07T4.41	M271T4	271.0699934	271.0695334	271.0709851	264.3728983	261.0844768	268.7292834	63	42	0	21	[381][M]-	[2M-H]- 136.039 [M-H+NaCOOH]- 204.084	1															
M271.1143T7.59	M271T8.2	271.1143087	271.1141915	271.1151268	455.1210149	453.8288885	455.4108001	3	0	3	0	[374][M+3]-		273															
M271.123T7.41	M271T7.1	271.123045	271.1225389	271.1239926	444.6140318	442.2869774	445.8692527	62	41	0	21			202															
M271.1286T1.54	M271T2.1	271.1286033	271.1284589	271.1293905	92.15755307	91.55993787	93.69412926	5	0	3	2	[379][M+1]-		11															
M271.1551T1.52	M271T2.2	271.1551075	271.1545187	271.155927	90.97569947	88.49626642	97.92573197	59	40	0	19		[M-H-C3H2O3]- 358.173	11															
M271.1923T1.49	M271T1	271.1922835	271.19186	271.1930641	89.64235102	79.9144296	91.58011104	63	39	3	21			11															
M271T1.1_2.Hydroxyhexadecanoic.ac.	M271T1.1	271.2280621	271.2275534	271.2291739	80.57804789	78.9775928	81.52570925	66	42	3	21	[382][M]-	[M-H-C2H4]- 300.261	5	"2-Hydroxyhexadecanoic acid;2-Hydroxypalmitic acid"	C16H32O3	272.23514	CHEBI:65101	HMDB31057		CID92836	JGHSBPIZNUXPLA-UHFFFAOYSA-N	InChI=1S/C16H32O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(17)16(18)19/h15,17H,2-14H2,1H3,(H,18,19)	Lipid metabolism	Fatty acids	Hydroxy	2	a,b	
M271.2282T20.14	M271T20	271.2282439	271.2278063	271.2290912	1208.117875	1206.81287	1208.695614	66	42	3	21			30															
M271.938T16.67	M272T17	271.9380124	271.9375422	271.9389513	1000.28934	998.8909872	1000.789215	54	41	0	13		[M+Cl]- 236.964	31															
M272.0004T9.48	M272T9	272.0003606	271.9999698	272.0013902	569.0273584	567.9555597	569.8155802	61	40	0	21			1409															
