dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X517f	X518f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L854f	L859m	L862f
Q9ET66_Peptidase inhibitor 16	23.1444570710918	22.0909670281901	22.1180108094703	21.5156763807875	22.9701834086378	22.655686189654	22.6169592232078	22.8393212542244	22.4258551378726	22.5042413322443	22.8228460073356	22.8169649773174	23.2396021708954	23.2280665037426	23.0625872168977	23.2988586908	23.2241496522155	22.4618622176875	22.4743964020605	22.997205587062	20.1467892821929	22.2490889967713	23.3102417931156	23.3195565009098	22.2829902593981	22.8783831632253	23.0105801782589	22.3224374863529	22.3228296901291	22.3889129352317	22.3531749651617	23.3181159171253	23.0149742840891	23.2214136555304	22.2966657390261	23.1914678709907
Q9WVA4_Transgelin-2	21.4079646448834	20.5670188367545	21.5968210209888	21.3131302083715	19.7466342433285	22.332497175913	22.013138457346	21.9741567035617	20.7801514517212	20.0393936722428	20.307382740252	19.9643825554266	17.9358657226087	20.0743038409732	20.3651965375351	18.5193471151682	20.8698897458581	18.9632954626268	19.4672496839248	20.8273399903699	20.562725369957	19.7006255532702	20.7636010134596	21.6943911532854	17.1724318060951	22.3713342407695	22.1417469994187	20.4367678353234	21.2335905685452	20.8195975256417	21.1780582904292	18.5512034162598	21.9124035811653	21.3403569101821	18.9307003539396	20.9165223332403
P23492_Purine nucleoside phosph.	22.2560769238313	21.3110728136278	21.525662263841	22.7487795254923	20.2232650980395	21.9475674730528	21.9337484568467	22.2845267644533	21.2656887219149	21.3130896484805	20.4092802103484	21.7358337452261	21.5332521323895	22.0231920782205	20.6936315818436	21.7287839254348	22.1401156378604	17.9136912803412	17.5998126192736	20.7523387878609	20.991936631573	18.8296878067785	22.0127298942871	22.1631324610218	20.3733944942902	21.9683322855797	22.5608716775408	20.9794201361876	20.9147174221099	20.8591549297305	21.6341373543222	19.6784660355072	22.4277659019369	21.8950164286118	17.9258285699268	22.0099609928969
P63242_Eukaryotic translation i.	20.0401074111638	19.6250066923729	19.8740681512549	20.4357640985729	19.1134457109147	19.9942366330606	19.4045160999209	19.8701831490429	19.315767480067	19.5154861805401	19.091726224608	19.3272948340382	17.1608944330108	19.54727629545	18.0882960681726	17.9789555753509	19.6862303522067	16.838756444896	17.0145919761785	19.2396359591075	20.436005403651	17.3419981652045	19.2277224222834	19.0317770858749	18.9550513845809	19.7692733896909	18.7407853281576	19.3224772341573	19.0666731011277	19.3039415122589	19.5295964075667	18.0763240222609	19.9241447826106	19.854807994824	18.8641295464009	19.7738762742146
P34928_Apolipoprotein C-I	26.2673259203932	26.7476876729049	27.0290165479539	26.8158832957694	25.9012543458142	25.9788009549366	26.2216807781903	26.3987692603086	26.2560534497318	26.1439984564779	26.6031675478901	26.2460314899669	25.9626826455998	25.9728403806332	25.554062884095	25.8207920035669	25.9040994853919	26.1180922631491	26.3576145546106	26.1959165819557	26.1421065897532	26.0977384824685	25.911626325265	26.0093300931617	26.4750654425918	25.9167022680321	25.9830834542425	26.842799182028	26.5396623180249	26.3702336254719	26.4794627867024	25.8249123336674	26.0869101247801	26.0272499886415	26.180996009351	25.9583018914151
P11352_Glutathione peroxidase 1	22.6284670114084	21.5712678539317	22.0712626698465	22.7121322202139	21.4062210979371	22.3361830418634	22.2978941411109	22.4324056697592	21.7997846635548	21.9804377136645	21.6597317028902	22.1513947313516	22.0878472218479	22.4524917452317	21.424702466624	22.1162627261215	22.5602953957232	19.5134196713293	21.1430767402891	21.560037498612	22.0934992901179	21.4760469077527	22.5041952553282	22.404092602666	21.6781090098924	22.639239124251	23.4864523145621	21.4522241446893	21.924350049537	21.7276946918232	22.2225897456487	21.4740451739304	22.6181759920476	22.3248747923714	21.1545105012811	22.6807711399013
O88200_C-type lectin domain fam.	21.6766801308337	21.4687704418809	21.7772414671412	21.2940468743554	21.6845045490816	21.6707658006508	21.4415809081372	21.6317187206103	21.8363085242046	22.4559493673868	21.658751700002	20.5380104373742	21.3466004330645	21.5255290530377	21.8458143827377	21.7542469220576	21.5159121413535	21.6632741500954	21.9046560266657	21.7673518021881	21.4270166108893	21.0985071488617	21.2945992958134	21.4790833010102	21.6200871213497	21.1898459693832	21.517668667355	21.4131319204468	21.3378167805268	21.5986303668425	21.6246521291391	22.1518610631809	21.5879378260947	20.9272721441339	22.4092433067704	21.7148584187981
O88342_WD repeat-containing pro.	20.8228603967413	19.9693147614443	20.8142108362071	20.8182243582463	19.1629684123121	21.3414196008881	20.3304513688294	20.9323142499185	20.4031921494276	18.6666007883159	19.7880558548075	19.6988392417731	20.4160680432872	18.9434128459596	19.7877128897485	20.3373845283318	20.3448699130754	16.1252742152766	19.8372852955278	19.1474614577834	20.4823455212607	18.6883090198887	20.3650236228388	20.6354458997344	20.3139100322161	20.8122463531785	21.074280155148	19.2893965541064	20.8794025514399	20.0810045208168	20.3295380967281	19.1892172367538	21.406314664588	19.9925082796662	17.2580908231595	20.5292578938246
Q91X79_Chymotrypsin-like elasta.	20.5363859625342	20.6853303302596	20.6642020331858	20.8137277701235	20.8263122319721	20.2716344316835	20.5183710155777	19.2422979556536	20.4247136186471	20.5925116760305	20.172045326289	20.4904207560872	20.0586951727454	20.7809489019334	20.5861956624229	20.8791113016928	20.2764595438879	20.2569224567738	20.5472915950159	20.7430100058061	20.9059648026545	20.6397681680956	20.5654054442923	20.4332916344058	18.401217278275	20.575218612104	20.6233288310574	20.1611348114869	20.5814194386179	21.0065791345279	20.7819164506396	20.8781464470282	20.3376744346918	20.6309045365774	21.0607833245689	20.8675042336928
O09164_Extracellular superoxide.	21.543068174993	21.2804874653229	21.6220448912452	21.5726492310927	21.4178444045234	21.6673032360519	21.4777751857711	21.9609263030108	21.7299350733367	21.8330480605809	21.6571646857028	21.1206232746755	21.671944735657	19.8508268439657	21.4222676894234	21.5478368597483	21.3058660908695	21.1794345770892	21.6110136496216	21.5312329491074	21.3093193865354	21.1948965938303	21.6404394609166	21.650034756237	21.7024961168861	21.3422491395456	21.7590711823198	21.8130204880048	21.4648720096849	21.8646663997057	21.6395579869239	22.1878591694621	21.5846370728452	21.5939821393712	21.3330144552433	22.2358918149218
Q9CPY7_Cytosol aminopeptidase	21.4612162571361	21.036522436368	21.2306722335761	21.1540502804155	19.8183981529778	20.9890837361973	20.6529441863775	20.8364824733306	21.3399868351348	22.1778048607368	18.8151874463762	20.8115177698554	17.3372875641118	18.7518092052511	20.9871787270863	21.2443767565885	20.7127901972099	19.5653955609149	20.1970582752069	20.2703663392156	20.9864780722446	20.5603766861607	21.7172549100437	21.1015051122806	20.942791530207	21.2608062847397	20.8381417371054	21.1196238134241	19.9046066936403	20.9324670019672	21.0345635701158	21.2411803232338	20.6897948802777	20.3907507113045	21.8384101124674	22.025463690385
O70435_Proteasome subunit alpha.	21.3332182844558	20.5892020629555	20.7485122700003	21.5861933712783	20.6767219838656	20.9930938716588	20.8503051300283	20.3114846049718	20.7617768306813	20.7203076273503	20.1750496855891	18.7768021861611	20.1875253093543	21.3166444803592	20.2845178744975	20.6260588988214	21.1223229517815	19.8798269267108	20.094304854822	20.5284232237753	19.2035000442723	20.5560736708324	21.0426401229925	20.8337054521254	20.4273118209815	20.9380797982806	21.2050068766485	20.1690091577269	20.5767222593715	20.3329606602797	20.8949853542798	21.1209693484122	21.2699971203506	20.3898135424436	20.4830757277316	21.37285669286
P00688_Pancreatic alpha-amylase	17.3769484757472	19.2299110525865	18.8847866876034	19.34800354338	18.6907549870827	17.4495573446251	16.9440126400815	17.6596039993785	17.605028750134	18.0489816938069	18.6517600236306	17.4609950303493	16.8565191470805	18.8989593716793	18.8551790037079	19.2496204221828	18.9086368747039	16.7177618235446	18.6873059297098	17.3697191673534	18.0856285234711	17.366652111044	18.9659553691325	18.6830552226029	17.5657665084011	19.3318822954218	18.1907177730086	19.0991642973261	17.068049988236	17.622683032072	17.3231041198553	19.5464067687236	19.1795884122959	17.4433672317605	19.7406827041647	19.5315676684128
Q99PT1_Rho GDP-dissociation inh.	20.3886795180938	18.2158228519236	20.6681777737993	21.2989281716526	17.7569109588374	20.6755541622114	19.9830010645805	20.1876758622001	18.2657147520472	20.189997184831	17.9769013766069	20.2458175726228	17.9572849861722	20.1293191819863	18.5497768105199	18.4310112591075	20.7157272273112	19.2135837762362	18.4198758357199	19.6169887068134	18.6327012893531	19.1491326119746	18.0036491730272	17.952251026557	19.7463952091181	20.3538722172689	21.4281150289246	18.2238978655547	20.7173884938427	18.2645456854614	21.4697488704059	18.1049208793625	21.2829397965343	20.8090935522222	17.3214072843283	19.9837547269539
P08121_Collagen alpha-1(III) ch.	20.8176060210876	20.5232563628657	20.8565844332385	17.1768356220149	20.454712339138	20.7187809768102	20.4310982671785	19.0889457557899	18.8829658621071	20.7990638846144	20.8278182339814	18.7907805952162	16.4218532951676	18.596759494484	20.2450273320938	20.5388518921774	18.2394193372467	21.7561473427035	17.8126052663022	20.3634419345621	18.0513845872821	16.6825827611843	16.4968392692443	20.1936598056026	20.2291912681572	20.6728728860598	20.8192419075669	19.7157280734478	20.5060375483896	20.2111354035785	16.8867820845529	19.4480595859576	19.2118225056275	20.8117914334157	20.5161548430703	21.0036997582692
P14152_Malate dehydrogenase, cy.	21.3970016278514	19.809733593031	22.1727882300918	21.8951114046381	21.4922122431218	20.6163950431125	19.7391305980595	21.0267132170976	18.4748158621547	20.7704206285898	18.7813319839013	20.7597579735856	20.5687382661166	19.9286162346522	20.6573775516196	20.7200891226152	21.8286779844949	20.067168946591	19.3515145939484	21.6377140571105	20.9408702311115	20.6311834960387	21.4663507165898	21.5151267647483	20.5518367354146	21.6559189213842	22.5342699875854	20.0967537534756	16.0023858607421	20.2564443891494	20.3110671244357	19.6018996309762	21.3918466704165	20.5155873543133	18.6552084873288	21.3754887872513
P01675_Ig kappa chain V-VI regi.	23.0046312745441	22.397983478179	23.2763908184162	22.6869510981144	22.8433896524273	24.0911296226831	23.1152446781362	22.6399886929383	22.7250049422208	24.5737114362532	23.0316100111818	23.547973437819	22.6542993914689	22.5259067901356	23.0120553501582	22.854699395023	23.6582969198406	22.0023470288937	24.1158179145081	24.0760577979241	24.1222144005296	22.8523589133637	22.2439071538719	22.486566842728	23.444078277265	23.1887768654619	23.8419294783291	23.5033736266358	23.004555328415	24.0061173338412	22.3507664321458	23.6134537258115	22.9414722328688	23.5826872114836	22.5567006281575	23.465744496812
P27656_Hepatic triacylglycerol .	20.8203081171266	20.7300301573076	21.1008358725332	21.0518634378276	21.1545230169907	21.0330050152739	21.2410497980793	21.1943607022743	20.5487518388668	20.5106706128104	21.1650575636284	21.2025011108528	21.4315779419544	21.3009847985714	21.2954294234342	21.3592431210126	21.2556452561672	20.4974549862856	20.9476148236871	21.1324153197595	21.410413049284	20.8190814562303	21.2592851032345	21.0519472198724	21.052577005534	21.1863556339757	20.9840444585862	20.8191996988045	21.133317214272	21.2401448190988	20.9172270170863	20.6200514301283	21.3284330636072	21.4270184017739	20.877698364716	19.0948495928046
Q7TPR4_Alpha-actinin-1	19.2969726282473	17.1218852649254	19.913685543959	19.3699294335874	17.0483513808215	20.6784441135423	19.6468747467157	19.161119110706	18.6282364800284	17.672268215461	18.2965464455997	17.0557587284342	16.9453919382946	17.005808404786	18.7019002532643	17.6092441116662	17.2778093526317	18.9758752788969	18.6813924196388	18.3526596234111	18.1762634821977	17.7433464214732	17.0849541984125	19.5218403897303	19.1183727202097	19.0199914032388	19.8650219499374	17.3164409089204	19.328211302219	18.9767023899804	18.8998860933625	17.3047092413333	20.124357368601	18.42640694647	16.8328365003782	19.5975503236301
P01787_Ig heavy chain V regions.	19.7365282792011	18.0561388979341	18.1164916451153	18.0117645509621	20.4106234401466	21.19080730519	20.4763457293017	20.444956346775	21.6096019269137	21.7024934747655	19.5746186929819	21.4291601150232	20.4135112060826	18.0385193579055	21.6298210582943	20.2157955800548	20.4635935983983	19.6297267954331	20.2540042650591	20.9854640459608	20.772929833321	20.2351758856371	20.8318517102379	20.6803144488922	20.3050835761067	20.9515345350554	20.221052201581	20.3362778517153	20.5783987218081	19.9729617298353	20.7715958571154	20.3154544744417	20.3383186838308	21.4514197873678	20.8467039350411	20.9819872933127
Q9Z121_C-C motif chemokine 8	21.2443917105025	20.5696223639131	21.032775045981	17.2205256091525	21.1521560810993	20.287505112502	20.7550501503641	18.724893901402	17.2255081553887	20.5380031030617	18.7006617354219	17.1219693195986	20.9866209328113	18.7785582514627	17.6153439172446	18.8893888419546	18.6411169435376	21.5147339160583	16.5351321268559	18.8994193549555	18.2822146343525	18.6194961912684	17.0460422098316	21.4561290265413	18.951011846463	17.3497066926819	21.0749417418154	17.100959995542	16.3562882684194	17.6510200085122	17.1515168592137	17.648685985279	21.3311998846602	21.0164781282167	17.5397017344301	21.6773061856666
P97321_Prolyl endopeptidase FAP	21.1065448900313	20.181226885629	20.0695553149777	20.4187050072596	20.7641524931384	19.0223396893046	20.912442326979	20.6481008003125	20.971035046025	21.0282996605642	20.9866798671793	20.829820176878	20.5556178676683	20.7594244776959	21.4675942322199	21.0647542751772	20.8480408187902	20.5097860009076	21.1091584100272	21.1193037002005	19.4292093006411	19.7440651517301	20.7056108743341	21.1862167275227	20.4271181761168	21.1628266211047	20.5659885181	18.8358169920514	20.8930782702532	20.8714229646062	20.4966451112801	21.4699656846164	21.2273074604841	20.8503358463026	21.0600597828647	21.000836624951
P40124_Adenylyl cyclase-associa.	21.4549148577163	18.653480562481	21.9211241537889	21.8342613613347	20.3303844894456	22.6147819486721	21.3986131035506	21.1971841408511	20.8963811004323	20.3713831670666	19.7077789043226	17.5290697285051	19.6116044663572	19.9422298229792	20.1600337431454	19.0390592813923	20.7958313914918	18.377655096028	18.2863308788185	20.1133523820853	20.3507002128009	17.9984274695122	20.8560308889408	21.3461154688824	21.0169957751064	21.2010138127412	21.7149675985486	20.4737339864271	21.0239607309353	20.8703601136161	21.2414611232773	17.8079260979972	22.0694514064239	20.9849973471992	18.1627745527354	21.025493598433
Q8R242_Di-N-acetylchitobiase	16.9006649523729	19.8511139289469	20.1573190288687	19.502990063991	20.0289740706717	19.8865259602444	19.9449148800289	19.8781453241888	19.7169761961565	19.8310896471615	19.9867898280518	19.870629236988	19.8187599384016	16.6765294283442	19.5945970592319	19.5395609302404	19.8447790182808	19.4621056942322	19.8372600680213	19.6928489400678	20.0456971733858	19.943476433721	19.5914866264532	19.757307085617	19.6746746045262	20.084044872803	20.1244837377753	20.0100846531206	19.5843092774074	19.9029824399693	19.7907581360298	19.8964669288558	19.7673152256326	19.5994503606892	19.63210771902	19.8544645588518
P18525_Ig heavy chain V region .	20.2815887995482	20.9766191841253	22.8030897433962	20.9756982577956	21.0582745287361	20.6181802497772	22.3256153648325	20.8848679930075	22.9491690411205	23.7450060375797	20.6490363015003	22.1342635187459	21.5694639416227	21.9622015439135	21.0431007305431	20.3501897767865	21.1155253717585	19.576408687764	20.114437055541	21.8902555549916	21.6060173565672	20.8488795419272	20.8262246408596	20.1457965983017	21.767861150538	22.1904998921022	21.0305174516193	20.5496351063037	21.0034959517758	21.1809486766673	19.9494008778338	23.64003581775	21.0903437679541	23.7629884117927	22.0215107144542	22.5770952403758
P13597_Intercellular adhesion m.	21.087538592561	20.8574857898871	20.9784565727306	20.8971806473222	17.1486473757211	21.0447908131553	21.237420927433	20.8861206733091	21.0859795480778	21.2423484122123	20.533672643059	20.9254699624366	21.2167902550503	21.3519697190173	21.3995208462012	21.3632348493503	21.183103772859	21.1723470817126	21.0922950194589	21.3431253838905	21.2548175679874	21.0680057441783	21.3378536575108	21.1131331220704	21.0547324827627	21.0875248346057	21.2897009132368	20.9814672910249	21.0241711380643	21.2654951549258	20.9179923349477	21.2819556299029	21.1553983836991	21.367840499237	21.2562063845486	21.4414424888731
P05208_Chymotrypsin-like elasta.	19.2099687911337	20.9073940729473	21.5565838170555	20.0223623942418	21.1041432903616	19.8577457473303	21.0050318542136	17.5334387121425	21.0514710076485	20.1185905581103	17.5112400385007	17.0961646720262	17.1624306687267	20.9077245886855	18.2485836992304	21.6458728927896	19.9882049770435	19.1733555338458	21.4437690293679	20.8119456441683	21.5300051214907	21.2917302643376	19.9734809525439	17.1247187762025	21.1727757192672	19.6590900227075	20.980722193055	21.3665039165449	21.7424717609039	21.2752117520274	21.2016050152502	18.2658052959406	20.2185864355525	19.6689800720051	20.6096783446846	21.4103712521202
P01750_Ig heavy chain V region .	18.8046239195562	18.268906904239	20.7369888845567	22.6538787305937	20.9304855068201	18.9742515928519	24.1604080344791	19.17126523802	22.6257371541788	23.0151449914188	19.0799114999412	18.5964603671421	18.3752010617825	23.2411203733471	23.4213588689663	18.9082492038379	18.7072271360565	17.6825723372447	17.9927717494253	20.0211099461303	19.0525261021294	20.8588854626975	18.3101914311746	18.3179048434602	18.4362311818663	22.1297824860246	18.2003745063444	18.4779932717209	17.6272274958313	18.1159864417244	18.5555421548313	23.6944848893139	23.5434258898039	18.6620835319009	22.4585505483232	23.3024206867618
Q60963_Platelet-activating fact.	22.4068848876613	21.8267304046755	22.0567893438443	22.3427048909964	21.6707889199309	21.7447526561972	22.1700012832858	22.1734944580189	22.2483387649099	22.3333160248871	22.231840510379	22.1606425365483	22.2189016710502	21.8000285624561	21.1911024505282	21.9405751845104	21.7898727914259	21.2728860261012	21.2486783933958	21.6869365692106	21.2422637935377	21.5981716821005	21.7057579790739	21.9259788529053	21.2317954026257	21.6149100882204	21.7041094430223	21.9888791576046	21.7954826443376	21.875137475276	21.8570214636291	22.2805738360018	22.0532927066648	21.6157278467898	22.2999863274598	22.6092584478066
O55042_Alpha-synuclein	21.222679505522	17.392707328462	20.9107107065038	21.6890400274032	18.6164266876515	21.3548619379097	20.9163138499155	21.4694630878139	17.5283962662762	19.3411718545434	20.0716895203279	21.3879058321754	20.6180466855366	21.6159868641695	18.073899344776	19.4655951799882	21.7231144930382	20.5583359671113	18.8857885200678	19.838044763406	18.0798758322664	20.1869691351712	21.5767385136383	21.3090281676462	20.6808846463898	21.3742952798106	22.3456656660188	17.6760599568753	20.8181831887518	20.4719231166153	20.7390213852239	17.9260037633745	21.5816498689474	20.7904690143629	17.6739104736499	21.2464992420581
P06801_NADP-dependent malic enz.	19.9939112011776	19.9458998505137	19.4163963063621	20.5408123336047	19.2606775117792	19.7706658122852	19.8002032829136	20.7112327760263	19.7609238514513	19.8135786424024	19.0158463371799	19.3203937553794	17.9056112333997	18.6244762048462	18.7877786234633	18.7810362748408	19.8789148331054	18.9083843815035	18.7268261957539	19.1739021739082	18.1028500152026	20.3173171025452	18.9346630607036	19.2991923640593	19.3767504624038	19.7412615482386	19.9703967960908	19.0547232234857	19.1538051134678	19.0509863443087	20.1912942099049	20.084918655192	20.5476640352545	19.2004486023918	19.8316264725585	19.9574760129568
P57780_Alpha-actinin-4	17.3034646960058	16.8467407183053	17.5560865098546	17.3952514528044	16.5521284057924	17.7986373451122	16.891173157435	17.3332468264383	16.5623885230919	16.8875929763984	16.4141434628794	16.696663100786	17.0550824239695	16.8152080630278	16.8198754598307	16.7980508029259	16.5482105235845	15.5578498723916	16.0514680793239	16.0100675745537	16.2477337236502	15.6150999653854	17.318420296871	17.2931901593357	15.9336032971377	17.1003577420055	17.5022467713062	16.6025395393145	17.2909692814941	16.5893696718183	17.3281606266502	16.3190890479444	17.1386451868043	17.0609931763332	16.0809182124382	17.4222142724209
P35700_Peroxiredoxin-1	22.1137575835595	16.9336974544479	19.7401141548938	22.4366757097398	17.5313144418759	19.9586220958852	20.0756781027944	21.6656415835402	17.6424059329718	21.0392432166629	19.1523485996118	18.961379743201	20.0097905182941	20.9106505030853	18.0541874353623	19.0905127450803	20.4451648021298	17.1671793757265	16.7793191066509	18.9646764782893	20.6652878721252	18.6492470890601	18.934181461628	20.5828183437189	17.8082600333707	20.9849730177328	23.3332846285431	17.2116290179772	20.1978605308489	18.6262018674687	21.3443840958071	18.87572637724	20.1414819643438	21.3824118871907	17.3926287089886	20.0224445137701
Q9CQF9_Prenylcysteine oxidase	21.2485266851803	21.2762566239156	21.4250500299433	21.2122697173016	21.7845811329328	21.3321722110775	21.6099580578092	21.3240861693266	21.4853494083312	21.2999797617966	21.4550937675523	21.5194414147412	21.6034544122183	21.6586233649698	21.6471785333536	21.504037976454	21.632251527538	21.5818276371731	21.3319092078012	21.5522047108455	21.281349099872	21.5064310769758	21.4853427743434	21.8461303184019	21.592730871818	21.11343966342	21.8057981799839	21.3613185540048	21.5676628766106	21.4930269314876	21.5011351237315	21.3599891790059	21.6437293848333	21.7903892670376	21.0826434949461	21.213251687735
P11499_Heat shock protein HSP 9.	19.0901652582298	18.3212193412925	18.8185173331324	19.6558748231326	18.5087643526228	19.2494440679435	18.4146319347053	19.2339124698047	16.9436352191824	17.3855923923322	16.9832517166724	18.4735691423498	16.7639790876472	18.619078806662	17.0350155568695	17.3918162601939	18.7417127297715	16.1045545285835	15.6817352959833	16.9696674552491	17.6728600285759	17.5203371452539	16.7781547924595	19.0405947458225	16.9254466509508	17.2989110939327	18.8115765799182	17.0243404157235	18.3484041182296	16.9693566147916	18.6519451082161	17.3026432073175	19.3075081061449	18.3517765867037	16.8984177561208	17.4853401846229
Q9CPU0_Lactoylglutathione lyase	21.7446805026087	20.8954344760705	21.2803962749292	21.8861032683564	16.7885122660135	21.8453304900771	21.379973475752	21.2608229353289	20.7598550733053	20.2364646133123	20.3943656082872	21.1644636682859	20.7745523233584	21.8662561272248	18.7265455084144	18.6200325233598	21.6953059351129	17.6148826509251	17.8613907276444	20.0510185367547	20.6167099139572	18.0242804023554	21.4805031461325	22.0930812634558	18.470166326699	22.0056379115817	22.7785847110808	20.473955284414	20.0246894070285	18.476714802834	21.6044584408808	18.2347866107663	21.2752154469933	21.6948324671562	17.9662524524611	21.3848160212414
P0CG49_Polyubiquitin-B	24.1598225361765	23.1474524519551	23.4071906004805	24.2001001274452	22.8601727368623	24.0318288948852	23.6173367499306	23.6573326255677	22.9498549344185	23.1502968941417	23.0172250443728	23.6051197923667	23.5617517479923	24.0906225644316	22.5663818261825	23.4317605341738	23.8986075683156	21.438348209892	22.2910339368476	22.6113126930491	23.6142262461337	22.863691458416	23.7910776136978	23.9006322822997	23.3274238106088	24.0463711691083	24.9132196877814	22.9973722932507	23.4948350808671	23.1109675117843	23.503431861967	22.7001924652795	23.8793484168555	23.635136208274	21.8794874327419	23.7078592532225
Q9Z2U0_Proteasome subunit alpha.	21.3760130135837	19.1519839688475	20.2393693842084	20.7129624874312	20.2062083386126	19.5316448973738	20.310209052783	20.4317514867124	19.4491638829874	20.7346797555896	17.1118068857719	20.3225880821098	19.558132011751	18.4700065304548	20.2607201636765	17.8110400981884	20.3875701063336	16.7527662284519	18.8373457596604	20.4692976235017	18.0917616005097	20.8119990294128	21.0025673071416	20.2410199720788	19.3369283128145	20.7664061721355	21.1708141452266	20.34364388179	19.2792853794532	17.8229562731878	20.7354172940221	20.3616054311212	20.8578216672955	20.7285212474749	17.8936764136169	21.44438695333
Q9R1P4_Proteasome subunit alpha.	24.0261672945515	23.2145883012308	23.5718014721903	23.8623889658892	23.3238185273574	23.6452600956622	23.4149091945161	23.4954096822116	23.5107607881425	23.5500756493091	23.5922036854702	23.5857724262741	23.7642031279202	23.5107893952772	23.4158329147049	23.2530030337978	23.6995079592824	22.994597984903	23.2858287433374	23.1826380378636	23.4190511884471	23.2893675703387	23.919970687394	23.9352543611716	23.2970255366739	23.4862064104102	24.2744256460604	22.8818354026851	23.4281781721291	23.5163212628864	23.6546249942837	23.5731868469552	23.6836697291596	23.3332105031593	23.5231460271018	24.0651676030751
P62827_GTP-binding nuclear prot.	22.0542803778633	21.2123446834471	22.022128520337	22.5446453008385	20.3050535081714	22.1088386772326	21.571752874923	22.3848939958931	21.1371063767853	21.3665842211351	21.0888978789391	21.6099738337268	21.6498465633089	21.8199065892411	20.5005431053807	21.6674024303918	21.8735943053236	17.9488044890942	19.1244734893095	21.1074054677117	21.540197818653	17.9352078766745	22.0275135749998	21.9178437847348	21.363647129445	22.2180682985409	22.6388750179142	21.3140879486235	21.8857785619798	21.1982441868635	21.8930233572806	20.3120587898489	21.6266900452242	21.7864032498375	20.0083632226636	22.2176700668374
P01642_Ig kappa chain V-V regio.	22.917821482131	21.4484789435402	22.8621463028764	24.2338250265708	22.338832933989	22.4911215642277	23.0174617534276	23.7835777970006	23.8800799931165	23.4904005566037	22.2493542275512	23.5164241864285	23.7163544679401	23.2732916481607	23.0084956449913	22.4997858040256	22.4811290718227	23.4623915597894	21.6157282957336	23.2594784994609	22.7461960985201	23.2834122690318	22.8216585813674	22.5521594368758	20.1732001112895	23.5802013966828	22.9696709047527	21.8834711267526	22.5468636167228	22.858533890487	22.798824967168	24.1464613120882	22.3175718770824	24.3654467341642	22.7979262605446	22.881461283695
P10639_Thioredoxin	21.6505459427458	20.7029966543774	22.1660252839847	22.3270527333347	20.1341315780985	20.9187937375535	21.6146706455777	22.1078892672911	20.3152741002693	20.6458628904771	20.2009834466791	20.9060534622693	20.4661521575529	21.1956425432006	19.2369090566413	19.4868866829128	19.2920049029628	17.0927041515574	17.2205408182476	19.6989859749125	20.643137815804	20.2020130465391	21.410163930641	21.3380249666366	19.2641002127598	21.0546649244411	22.1842421754464	20.5718213734559	21.2493927130731	20.5047068739013	19.5286211446928	19.1468037229713	21.5799848862533	21.169798416658	17.9630227144393	21.0589327629827
Q60605_Myosin light polypeptide.	20.3891820339529	20.0301991661064	21.0459859044731	21.3380797975875	19.1049315747115	21.7801415371865	20.8805747945414	21.0899337132577	20.2186378701171	19.1720303788259	18.8189387381126	19.7099668287225	19.2701381619869	19.7629381519148	19.6617691922196	18.9502840903709	20.090227607316	17.5473531399995	18.9902897525207	20.5065510564125	20.7798110177086	18.3613332861259	20.2614266764382	20.8577809595069	20.7824260830538	21.3073047757619	20.8100659646346	19.8491403901407	20.8728186767379	19.405628546488	20.5201438600671	18.5581600278856	21.3384039787132	19.9538910108777	18.2753299862435	20.2841621409445
P01746_Ig heavy chain V region .	18.8710760295489	18.7635109410532	18.3025385249111	18.9091444247173	18.923203335965	21.666991964119	21.0109014488334	21.2006365854767	21.6012818126619	22.2274232227631	21.6567786770699	21.0299234428805	18.2783083816369	18.4820122261011	18.6261760168484	20.1983216780783	18.8665712894799	16.9639490458074	16.1094203499366	19.3248140440865	18.9541008952515	18.4211366594301	21.0400941969848	18.8490043272088	18.7018355579238	21.8566755189053	21.9473047424313	18.6412251355134	18.4367556173068	20.4981998745317	21.2691216841179	20.266298587093	20.3171717808848	21.2679150915703	22.2836079683722	21.7438087293975
O09172_Glutamate--cysteine liga.	20.4684369885491	19.9653166291571	20.8998502275327	20.8627877338637	19.5543130629211	20.8025753302769	20.0770388092885	20.6895860961184	19.6227512812989	19.5970979987755	18.2797800449673	20.4861665068824	20.2257386182599	20.4239873476723	19.3770314959441	20.2837979903421	20.5761653063437	17.4896391408036	17.6620954613376	18.30951561104	19.9740800045866	19.9095657232443	20.4502185150713	20.4818154415982	17.6310862305986	20.2809126140055	21.5650731332195	19.9519134231306	19.7237606041552	19.6057775589325	20.4492786436399	18.6896414427299	20.911953675622	20.0958484897721	17.449766808493	20.2932549678643
