variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M182.9886T10.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M183T10.1	182.988576913502	615.030156851682			128	NA		0.0343570880288215	0.889388904771349	0	-0.00215863072636324	0.997647393252023	0	0.529732696912217		0
M333.2799T19.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M333T20	333.27990038915	1174.54474735708			824	NA		0.0977366836377964	0.889501669248205	0	0.303383211582105	0.23508361593167	0	0.379575633784673		0
M895.8442T0.8_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M896T1	895.844171321062	48.2165372119505		[M+Cl]- 860.872 [M-H]- 896.854 [M-H-CH4]- 912.882	18	NA		0.0382524237108477	0.8947068511745	0	-0.0172488005094493	0.898551802770123	0	0.491451341992506		0
M506.3253T16.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M506T17	506.325341495253	1012.6699472389	[302][M]-		1822	NA		-0.00310199087270036	0.8947068511745	0	-0.899408185023157	4.08737413711872e-07	1	0.49576993774381		0
M470.8964T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M471T1	470.896426496778	48.2805110017193	[275][M+2]-		18	NA		-0.0333766765972729	0.896174345313585	0	-0.147392058465064	0.117071069353066	0	0.652924317485965		0
M682.3342T15.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M682T15.1	682.334165264912	922.25394074523		[M+Cl+NaCOOH]- 579.377 [M-H+NaCOOH]- 615.354	62	NA		0.126365553523792	0.899638312893563	0	0.00541315442872659	0.976755650863725	0	0.22649182155713		0
M511.3495T16.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M511T17	511.349540973067	1009.30147935524	[305][M+3]-		19	NA		-0.0854360019350011	0.899638312893563	0	0.0807554956574208	0.721567138110145	0	0.660505954849636		0
M526.2939T14.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M526T15.2	526.293947764146	895.352620479138	[318][M]-		248	93	@M527.2973T14.9|-13C	0.010576630333496	0.901699359991308	0	-1.5923402673202	5.83036968631545e-08	1	0.324331867374947		0
M103.9201T9.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M104T9.1	103.920071673828	549.222009381992			1741	NA		0.0359007946854657	0.902050043992826	0	0.00638244608209426	0.948417125287132	0	0.599421921231108		0
M506.3252T15.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M506T15.2	506.325195612174	921.883324397574	[304][M]-		62	NA		0.101605970051843	0.90289038555288	0	-0.271799797043222	0.144975485593045	0	0.550291176767929		0
M143.035T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M143T1.1	143.034972702516	54.7204515174709			105	NA		-0.0789651612822411	0.904221422304894	0	-0.0545355345037155	0.803257489741779	0	0.629176218858076		0
M283.2643T20.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M283T20	283.26426046975	1213.52887906467	[139][M]-	[M+Cl]- 248.295 [M-H]- 284.272	114	52	@M284.2676T20.2|-13C	-0.10622181269922	0.904775312711166	0	0.456322873445844	0.00545297689636143	1	0.258436060228572		0
M971.8777T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M972T1.1	971.877739512742	47.4123834930823	[634][M]2-		18	NA		-0.0579672093188446	0.904775312711166	0	-0.0717297472237011	0.636796766653245	0	0.59691266938804		0
M502.2938T14.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M502T15.2	502.293772139333	894.533677214484			2227	NA		-0.0094196368153181	0.905054679989687	0	-0.923229736499247	1.66985752394811e-06	1	0.455355513725721		0
M343.2278T15.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M343T16	343.227821663885	943.085927485344	[218][M]-	[M-H]- 344.236	135	35	@M281.2275T15.7|+(H2O)+(CO2)|@M325.2174T15.7|+(H2O)|@M344.2313T15.7|-13C|@M345.2343T15.7|-18O|-13C2|@M411.2153T15.7|-(HCOONa)	0.312889660726754	0.906895845271742	0	-0.108410862454043	0.939151517879405	0	0.615021575367526		0
M307.2643T19.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M307T19.1	307.264338609874	1164.96277726977			780	NA		0.111444480949528	0.906895845271742	0	-0.0551160062891132	0.887061580763699	0	0.311301792531432		0
M244.1819T11.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M244T12	244.18188881862	691.804255663614	[110][M+1]-		10	NA		0.0875192848606012	0.906895845271742	0	0.115223139607043	0.627302390977834	0	0.896945027633149		0
M103.9896T0.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M104T1.2	103.989585536943	43.1888619500769			90	NA		0.0596371900890293	0.906895845271742	0	0.0690728587206557	0.663004648727615	0	0.587554412158778		0
M978.8035T0.8_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M979T1	978.803485403977	48.2236227640905		[M-H+NaCOOH]- 911.823	18	NA		0.0721946592604166	0.907922464985153	0	-0.348152544247823	0.00138163335069191	1	0.598733869052443		0
M185.0221T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M185T1.1	185.022064651881	58.6587992741666			105	NA		0.163910938158388	0.911108980229187	0	-0.226900453027479	0.58542072934566	0	0.643888466879895		0
M377.1424T17.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M377T17	377.142362351194	1048.65353720233			38	NA		0.152122709083383	0.911108980229187	0	0.395643748282552	0.346443072750838	0	0.550808381610167		0
M163.9912T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M164T1.1	163.991227652662	51.2573358530829		[M-H-CO2]- 208.991	33	NA		-0.112871126022224	0.911108980229187	0	0.285237867859593	0.193235454508185	0	0.166006024768757		0
M132T1.1_L.Aspartic.acid	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	L-Aspartic acid	CHEBI:17053	2	a,b	M132T1.1	132.030136774395	52.6476572738028		[M+Cl]- 97.0659	33	NA		-0.106564362612856	0.911108980229187	0	0.0420081079174697	0.922909561437841	0	0.0871479080674163		0
M494.3251T15.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M494T16.1	494.325128505841	945.87668333028			2214	NA		-0.0996017125820075	0.911108980229187	0	-0.0934989157967898	0.730776828038022	0	0.552104676171792		0
M161.0455T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M161T1.6	161.045548876151	72.3149528029524			8	NA		-0.0913039896059775	0.911108980229187	0	0.170096779247272	0.400236955777947	0	0.212283231173862		0
M633.36T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M633T15.1	633.360023000259	884.070945229812	[425][M+1]-		172	NA		0.0348585372962624	0.911108980229187	0	0.421348822934929	0.00418829780997907	1	0.314258930154781		0
M328.7566T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M329T1	328.75657275294	51.7483215346906		[2M-2H+Na]- 153.889	33	NA		-0.0321683944546791	0.911108980229187	0	0.00908333977195674	0.953672564280404	0	0.824605073761955		0
M690.2584T15.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M690T15	690.258366933459	915.743076682836	[473][M+2]-		218	NA		-0.0303997754832839	0.911108980229187	0	0.0227864264806712	0.810893146175547	0	1.04852274598304		0
M997.8257T0.8_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M998T1	997.825734574301	48.2236227640905		[M-H+CF3COOH]- 864.845 [M+Cl+HCOOH]- 916.855	18	NA		0.0287904777419374	0.911390288759504	0	-0.00466571798581406	0.986227849068529	0	0.0598206580016254		0
M605.4058T20.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M605T21	605.405753922163	1246.0830032814			1292	NA		-0.100006032632068	0.912156598186478	0	0.157320355920511	0.515363385675835	0	0.20657689998107		0
M297.2433T16.1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M297T16.2	297.243347631115	963.86267996523	[156][M]-		2161	NA		0.145250102652739	0.912905386669931	0	0.000666183922191976	0.988274365866143	0	0.364411035775082		0
M554.2042T15.1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M554T15	554.204169895575	906.471646989066	[346][M+2]-		1194	NA		-0.0338483055290197	0.912905386669931	0	-0.3538074566974	0.00809277719182603	1	0.378527629553929		0
M186.1136T8.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M186T9	186.113557194877	527.38167500117			221	NA		0.127484698420856	0.913431382771301	0	0.196268130389072	0.594320021029497	0	0.733418827992542		0
M610.3154T14.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M610T14.1	610.315377490768	851.490772714548			1892	NA		0.121600275977249	0.913431382771301	0	-0.344666088666729	0.140225252971915	0	0.169497883473304		0
M271.2279T17.1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M271T17	271.22785946191	1024.67260030336			857	NA		0.0892955136385858	0.913431382771301	0	0.0383627367584793	0.879588986096957	0	0.413644743822013		0
M171.1025T10.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M171T10	171.102529700018	614.043040976076			1710	NA		-0.0710855851053243	0.913431382771301	0	0.00861220028536636	0.990697007795184	0	0.634167596583912		0
M331.9541T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M332T1	331.954051834589	53.4029676128942	[206][M+1]-		33	NA		0.0686375714367937	0.913431382771301	0	-0.0478665584015712	0.832548346293568	0	0.30402366357112		0
M979.8822T0.8_3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M980T1.2	979.882248957526	48.0285073377179	[640][M+2]2-		671	NA		-0.0630596615694738	0.913431382771301	0	0.0700560988895269	0.679473122301051	0	0.628921947730021		0
M129.0557T7.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M129T8.2	129.05570282874	452.174716114442			32	NA		-0.0621361258695572	0.913431382771301	0	0.143691804395779	0.265831998140752	0	0.348140111983238		0
M678.3601T15.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M678T16	678.36011655624	936.360909179574		[M+Cl+NaCOOH]- 575.403 [M-H+NaCOOH]- 611.38	17	NA		-0.0574114482707149	0.913431382771301	0	0.124382356581908	0.310215125248241	0	0.396020920868823		0
M664.2924T16	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M664T16	664.292368514238	958.90563018486		[M+Cl+CF3COOH]- 495.332	184	NA		-0.054979066158527	0.913431382771301	0	-0.304579358462757	0.0863480669044365	0	0.73438510666081		0
M115.9206T9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M116T9.4	115.920616032899	538.265050993291			1830	20	@M116.9284T9|-13C	0.0402296823606214	0.913431382771301	0	-0.0782657817659924	0.379447611771199	0	1.02367944690911		0
M640.9112T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M641T1	640.911207303067	48.2209180615112		[M-H-C5H8O4]- 773.958	18	NA		-0.0371372982614933	0.913431382771301	0	-0.111008334756008	0.299770173159287	0	0.813302794316434		0
M554.3036T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M554T15.1	554.303614923499	882.681545765826	[351][M]-	[M+Cl]- 519.333	11	NA		-0.030295845207128	0.913431382771301	0	-0.103549932488171	0.240307477502371	0	0.742161203394446		0
M305.2487T18.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M305T19	305.248683991498	1122.15089969026	[165][M]-		1110	60	@M306.2522T18.7|-13C	-0.146601836441258	0.913706160513576	0	0.711998665547608	0.00192844374392162	1	0.55149291270092		0
M567.2086T15.6_11	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M567T16.12	567.208609466994	936.293734347876		[M-H]- 568.22	17	NA		0.0486852179128405	0.913706160513576	0	-0.15542883570877	0.0851058788849923	0	0.103724445763521		0
M271.2279T15.1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M271T15.2	271.227887093467	907.323178962306	[129][M]-		1210	NA		-0.0548642077849113	0.914063502586418	0	0.0124450167878702	0.966970147835021	0	0.548290683051831		0
M187T1.1_N.alpha.Acetyl.L.Glutami.	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	N-alpha-Acetyl-L-Glutamine	CHEBI:21553	1	a,b,c'	M187T1.1	187.072415952183	71.0201751173862			441	NA		-0.0410975603089394	0.914771887170936	0	-0.35734743810405	0.0196307109252117	1	0.205697372649072		0
M285.9494T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M286T1	285.949430805823	57.575722839269			1526	NA		-0.133892724409586	0.915415559142722	0	-0.347183266156433	0.378164274056731	0	0.36973335386491		0
M507.3286T15.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M507T15.1	507.328633205091	921.861802271628	[304][M+1]-		62	NA		0.0965058123818654	0.915415559142722	0	-0.393279209653471	0.0158328591053913	1	0.510698649982456		0
M850.8977T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M851T1.1	850.897714767035	47.9812431999805		[M-H-C2H4]- 879.949	18	NA		-0.0740699632795891	0.915415559142722	0	0.329750780925611	0.00636936393593705	1	0.574598654446138		0
M125.0098T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M125T1.2	125.009807777876	52.6269983144405	[24][M+1]-		33	NA		0.0475826159621224	0.915415559142722	0	0.0277864393359142	0.839153540433186	0	0.891748120519216		0
M706.264T15.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M706T15	706.263983702511	921.924267932166		[M+Cl+NaCOOH]- 603.307 [M-H+NaCOOH]- 639.284	62	NA		-0.0423347989958565	0.915415559142722	0	-0.367820418991952	0.0211695680112459	1	0.496312131330968		0
M157.0118T14.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M157T15.2	157.011764972878	870.408597148782			36	NA		0.0332823807287248	0.915415559142722	0	-0.00299722882694198	0.996667121827687	0	0.258175105197182		0
M590.3463T15	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M590T15.5	590.346286047505	899.827852460232	[389][M]-		170	110	@M591.3498T15|-13C	-0.0329756446019296	0.915415559142722	0	-0.423853388115921	0.00470958648283587	1	0.613867349442757		0
M506.3156T14.7_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M506T15.1	506.315573486557	881.877032441532	[300][M+2]-		11	NA		-0.0208836637185961	0.915415559142722	0	-0.0865489105587205	0.180400023013368	0	0.186900764469552		0
M235.9261T7.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M236T8.1	235.926083757591	452.100193895004		[M-2H+K]- 198.978	828	NA		0.0558101751164273	0.915522567892098	0	0.351704148420488	0.0655582473302964	0	0.942649022650042		0
M911.3992T0.8_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M911T1.3	911.399167853712	47.354022119983	[609][M+1]2-		18	NA		-0.0869491115469199	0.915868071600416	0	0.495085640098415	0.0001667574481628	1	0.233172053109779		0
M204.0666T9.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M204T10.1	204.066631170941	593.062311040761			1539	34	@M160.0767T9.9|+(CO2)	0.437301649335449	0.918402882353964	0	-1.09366935344772	0.235841080140206	0	0.39502787324447	svm	0
M126.0196T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M126T1.3	126.019641587841	70.5745608590994	[25][M+2]-		8	NA		-0.105021929783209	0.918402882353964	0	-0.2227661162242	0.489040782895867	0	0.511762890628307		0
M676.1298T14.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M676T15	676.12978404377	876.679796166906			52	NA		0.0961716167995608	0.918402882353964	0	-0.480610008651729	0.0017605382123516	1	0.72885310185563		0
M267.2329T18.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M267T18	267.232939034243	1107.78891560466			515	NA		0.0898805093903565	0.918402882353964	0	0.117548164075645	0.657048311029281	0	0.467053591589407		0
M271T18_2.Hydroxyhexadecanoic.ac.	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	2-Hydroxyhexadecanoic acid (2-Hydroxypalmitic acid)	CHEBI:65101	2	a,b	M271T18	271.227886214901	1054.40360889943	[130][M]-		191	NA		-0.0814062121536221	0.918402882353964	0	0.266746773764636	0.087331179867012	0	0.228679635360097		0
M119.0866T17.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M119T18.2	119.086569419199	1066.69472545052			14	NA		0.0779370724928921	0.918402882353964	0	0.0914981357355735	0.692918246676472	0	0.180280753864248		0
M104T1.3_L.Serine	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	L-Serine	CHEBI:17115	2	a,b	M104T1.3	104.035251686735	51.3389605144963		[M-H+Cl]2- 174.109	33	NA		-0.0719454294976707	0.918402882353964	0	0.271182939917399	0.0321898017520603	1	0.152843674823965		0
M407.1724T7.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M407T8	407.172356262206	452.053190465716		[2M-H]- 204.091	32	71	@M429.1544T7.5|-Na	0.0692835190111989	0.918402882353964	0	1.08815782400073	0.00251849037156239	1	0.661031606291132		0
M181.9765T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M182T1.1	181.976481517237	48.1421584075381	[66][M+1]-		18	NA		0.0497842037246432	0.918402882353964	0	-0.0764087874655708	0.559234153294763	0	0.163660442524734		0
M944.8091T0.8_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M945T1	944.809095909433	48.2449382523184		[M+Cl+CF3COOH]- 775.846	18	70	@M808.834T0.8|+2(HCOONa)|@M876.8217T0.8_1|+(HCOONa)	0.046407244817992	0.918402882353964	0	-0.21534004711163	0.00514624703331178	1	0.671870437765901		0
M738.2573T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M738T15.2	738.257317343201	884.106967975194		[M-2H+K]- 701.312 [M+Cl]- 703.284	172	NA		0.0448736542672297	0.918402882353964	0	0.212774556110734	0.144528151274429	0	0.44766727215767		0
M638.2978T16.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M638T17	638.297779967433	1009.22510096137		[M-H-COCH2]- 681.322	19	NA		0.0403222112105404	0.918402882353964	0	0.00554250748083973	0.95766881774768	0	0.170185760171892		0
M203T8_L.Tryptophan	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	L-Tryptophan	CHEBI:27897	1	a,b,c	M203T8	203.082596203659	452.39203297335	[83][M]-	[M-H]- 204.091	32	21	@M116.0505T7.5_2|+(C3H5NO2)|@M159.0927T7.5|+(CO2)|@M204.0858T7.5|-13C	0.0355013301047009	0.918402882353964	0	0.526373041081957	0.00330469821646658	1	0.813727096695432		0
M253.0096T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M253T1	253.009622546716	54.0397011655916			33	NA		-0.0557109587705433	0.919443270973052	0	-0.243054665345676	0.177543807039303	0	0.372366418379261		0
M204.0858T7.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M204T7	204.085809301244	440.564661890575	[82][M+1]-		195	NA		0.0544612379191953	0.919443270973052	0	1.14353916112587	0.000886189841461563	1	0.521009780024607		0
M688.2615T15.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M688T15	688.261530705161	915.781194948066	[473][M]-	[M-H+HCOOH]- 643.264	218	NA		-0.0216014370425182	0.919776081552809	0	-0.0110602709306349	0.86978364489894	0	0.327867722757021		0
M498.2626T14	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M498T14	498.262598611384	839.588734011396	[292][M]-		287	NA		0.152507043826436	0.921876170343687	0	-1.03597546811616	4.15495736323133e-06	1	0.165305488421851		0
M361.1913T18	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M361T18	361.191313426679	1079.26035134609			534	NA		-0.118567689654602	0.921876170343687	0	0.241354571763969	0.397660651032837	0	0.407338735188677		0
M179.8591T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M180T1.1	179.859069048341	59.1629066866183		[M-H]- 180.868	2171	NA		0.0899539458418452	0.921876170343687	0	-0.194341990126144	0.35901764651333	0	0.505505824070575		0
M332.0199T9.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M332T10	332.019927701237	595.916358103321			107	NA		0.075068232197232	0.921876170343687	0	0.383700951602892	0.13427794571083	0	0.928197813399691		0
M756.821T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M757T1	756.820979469011	48.2800289033953		[M-H-H20]- 775.846	18	NA		0.072709470255603	0.921876170343687	0	-0.267610261699586	0.0460746326305828	1	0.479088177592425		0
M302.0099T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M302T1	302.009942530323	69.965240389137			2105	NA		0.0721307034615446	0.921876170343687	0	0.0126280463826571	0.953100460604971	0	0.596457323919884		0
M742.9694T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M743T1.1	742.969403057844	47.2190836473018	[505][M]-		18	NA		-0.0695065937105337	0.921876170343687	0	-0.0393973196541726	0.856407448828741	0	0.32844513530023		0
M171.9466T7.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M172T8	171.946636968786	452.312451028394			842	NA		-0.0685117496400238	0.921876170343687	0	0.1943241642233	0.173337721190245	0	0.495367448899411		0
M583.9687T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M584T1	583.96867681376	47.8717225232303		[M-H+NaCOOH]- 516.991	18	NA		0.0493179901497118	0.921876170343687	0	0.217362530965577	0.181795037936054	0	0.633772533205433		0
M566.4678T14.7_7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M566T15.8	566.467754146592	882.412811597448			505	NA		0.0454224419636979	0.921876170343687	0	-0.110057486753835	0.274502211667757	0	0.498187735502573		0
M638.2648T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M638T15	638.264838092305	882.047742794454	[429][M+2]-		11	NA		0.0373509379538639	0.921876170343687	0	-0.0829295720373651	0.340895313495884	0	0.676130166656381		0
M639.2793T15.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M639T15.1	639.279310673919	921.918370604814	[435][M+1]-		62	NA		-0.0299713748035106	0.921876170343687	0	-0.300350648429356	0.0181554728063608	1	0.435218103037326		0
M566.9156T15.6_5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M567T16.5	566.915633209001	936.398720629746	[365][M+1]3-		648	NA		-0.0220111094511477	0.921876170343687	0	-0.185693990140701	0.0321898017520603	1	0.671520838765273		0
M567.3399T14.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M567T14	567.33985628338	869.45124819759	[357][M+3]-		36	NA		0.062265981608471	0.927738362346895	0	-0.176961898277499	0.181263727036562	0	0.695261749043008		0
M131T1.4_L.Asparagine	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	L-Asparagine	CHEBI:17196	1	a,b,c'*	M131T1.4	131.046180213407	51.5428715293678			33	NA		0.0420158279938434	0.927738362346895	0	0.418636210985907	0.0203858963322952	1	0.535473692248788		0
M652.3444T15.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M652T15	652.344366660254	917.199110244942			1970	NA		-0.0393256032503864	0.927738362346895	0	-0.1239033126202	0.335063565660439	0	0.405986454802551		0
M635.27T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M635T15	635.270019038857	882.267144938862	[426][M+1]-		11	NA		-0.0367364278580489	0.927738362346895	0	-0.0621011405859146	0.602472233435709	0	0.859122237079454		0
M353.1425T17.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M353T18	353.142514148579	1074.33428907205	[222][M]-		534	67	@M354.1449T17.9|-13C|@M355.1452T17.9|-18O|-41K|-13C2	0.213977270059003	0.927799112545239	0	-0.806738297729513	0.0469390223734936	1	0.311596094079196		0
M431.2414T15.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M431T16	431.241366261677	951.61848733758			41	47	@M387.2152T15.9|+(C2H4O)	0.166084935222518	0.927799112545239	0	0.0227009466664629	0.959891590532018	0	0.636711542180345		0
M464.1502T15.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M464T16	464.150174478901	951.545018599452			41	NA		0.147060129196984	0.927799112545239	0	0.178159368080376	0.702395256558114	0	0.599850494273855		0
M286.9572T0.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M287T1.1	286.957171753285	42.9589521914546		[3M-H]- 95.9937 [3M-H]- 95.9937	90	NA		0.0655001589758388	0.927799112545239	0	-0.0365040404098327	0.888016348873623	0	0.715210953188544		0
M541.4834T15.2_17	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M541T15.20	541.483449730887	913.522065124092			9	NA		0.0487677575353747	0.927799112545239	0	-0.13362941887773	0.206481319714032	0	0.317729005584484		0
M609.3607T14.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M609T14	609.360719597628	869.3394267732	[404][M+1]-		36	NA		-0.0410927542521424	0.927799112545239	0	-0.0522279280177642	0.689058050108058	0	0.0968271896326058		0
M142T8.2_L.Tryptophan.frag.1..M.H.	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	L-Tryptophan frag 1 [M-H-CH3NO2]-	CHEBI:27897	1	a,b,c	M142T8.2	142.066200533118	452.088512400711			32	NA		0.0205313192019734	0.927799112545239	0	0.408429047717986	0.0017605382123516	1	0.688610561657162		0
M1001.5643T14.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M1002T15	1001.56430337406	877.467640263114	[656][M]-		993	128	@M1002.5677T14.6|-13C	0.00842586620688301	0.927799112545239	0	-0.882061476608543	4.08737413711872e-07	1	0.545843036078395		0
M967.8073T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M968T1	967.807310869208	47.1879705535339		[M+Cl+NaCOOH]- 864.845	18	NA		0.0714106193426165	0.928201366450688	0	-0.185862069217428	0.246732536662474	0	0.684185323237506		0
M146.961T9.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M147T10	146.960959727248	595.85071761908			1554	NA		-0.0354517081152874	0.929453841794226	0	0.0102928167842631	0.95766881774768	0	0.362242220447589		0
M144.0455T7.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M144T8	144.045537421356	452.42848473204			32	NA		0.0362781753952728	0.930082771635458	0	0.306119257061273	0.0404937072029638	1	0.555829071766388		0
M568.3422T14.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M568T15.1	568.342181027441	881.993279025792	[358][M+4]-		11	NA		0.0738753100491216	0.931508476491673	0	-0.0726929415302155	0.771595304895857	0	0.0416429500163896		0
M272.9589T0.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M273T1.1	272.958944397469	43.1148443981098		[M+Cl+CF3COOH]- 103.994 [M+Cl+CF3COOH]- 103.994	90	NA		-0.171623355157644	0.932043685537203	0	-0.27803138107617	0.626615232981149	0	0.0855564084060045		0
M327.1267T17.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M327T18	327.126693188558	1060.94205761941			28	NA		0.14169561899452	0.932043685537203	0	-0.140362635854414	0.774224896290449	0	0.305984942190323		0
