variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M158.9613T8.44	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M159T8	158.961308397802	506.404529597919			3585	39	@M128.9508T8.41|+(CH2O)|@M186.9561T8.45|-(CO)	0.0459423711924281	0.810949738481635	0	0.25238972919805	0.0261037197608075	1	0.547955336687218		0
M496.2171T15.22_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M496T15.17	496.217129055971	913.492855989762			731	NA		-0.0399716976634643	0.810949738481635	0	-0.213360858034836	0.0292645595089538	1	0.557493566403933		0
M495.8813T15.23_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M496T15.4	495.88125676161	913.774059438222			725	NA		-0.0332991432523766	0.810949738481635	0	-0.149989663423941	0.05464186820782	0	0.619900845936375		0
M300.1465T15.6_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M300T16.1	300.146540119176	936.180746754444	[700][M+3]2+		11	NA		-0.0294123641533837	0.810949738481635	0	-0.127371599423958	0.0622067992927709	0	0.797555169330033		0
M229T1.5_peptide	metabolomics_plasma_c18acquity_pos	LAT	c18acquity	peptide		3	a,b	M229T1.5	229.118409485634	68.122580292381			300	NA		-0.0435714024034688	0.811248353691589	0	-0.433008896394641	0.00125049040453754	1	0.51547886755396		0
M829.4579T14.73	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M829T15	829.4579	883.6668	[2494][M]2+		206	NA		-0.0894266314107419	0.81136342387287	0	0.191717881106987	0.184001721949917	0	0.709919583736308		0
M821.4029T0.8_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M821T1.4	821.4029	48.258864		[M+Na+HCOOH]+ 752.416 [M+H]+ 820.403	21	NA		-0.109388052200163	0.811861212023046	0	0.519909953011286	0.000136550870301998	1	0.603878836563389		0
M544.7896T9.44_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M545T9.1	544.789622956634	566.64037301408	[1599][M+1]2+		380	NA		0.190099558038964	0.811879517520384	0	-0.28582523361295	0.41185161828897	0	0.695149169933309		0
M874.7836T8.39_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M875T8	874.7836	503.2758	[2628][M]2+	[3M+2Na]2+ 567.878	79	NA		0.145847090650978	0.811937647415612	0	-0.298549238001426	0.212816554051341	0	0.740994649962889		0
M807.143T12.74	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M807T13	807.143	764.2638		[M+K]+ 768.177	36	NA		0.119448695610036	0.811937647415612	0	-0.238824285160961	0.227331267609089	0	0.91428995439853		0
M529.3117T15.28	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M529T15.3	529.311709866388	916.678321942074	[1540][M+1]+		71	NA		0.119058445589658	0.811937647415612	0	-0.306497200266007	0.0909323902422504	0	0.509130432821506		0
M912.9282T0.89	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M913T1.2	912.9282	53.380224			7	NA		-0.110345438002957	0.811937647415612	0	0.129933304293271	0.563369226162437	0	0.407133663148351		0
M180.0866T0.98	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M180T1.3	180.086615539052	58.8168132239609			980	NA		-0.0844525991280474	0.811937647415612	0	0.142896179836436	0.334110590371138	0	0.7829365845196		0
M812.245T9.82_4	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M812T10.3	812.245	589.22484	[2445][M+1]+		68	NA		-0.11085774359344	0.811970965893731	0	-0.166836722921953	0.477649488954583	0	0.601203582850463		0
M558.634T15.61_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M559T16	558.634010336322	936.380534237112	[1663][M]3+		11	NA		-0.0904893109766842	0.811970965893731	0	-0.25737604568687	0.191368828405336	0	0.840803042550664		0
M602.2545T14.76	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M602T15.4	602.2545	885.738	[1810][M]+	[M+H-H20]+ 619.258	60	NA		-0.0403339623806538	0.811970965893731	0	-0.0763500015782359	0.37286800590252	0	0.623493753243813		0
M104.1073T14.71	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M104T15	104.107297719411	882.760274941902			8	NA		-0.0512992772543814	0.812065324519451	0	0.03284685415192	0.80014732303898	0	0.847444230083153		0
M617.9104T9.89_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M618T10.3	617.9104	593.24562	[1857][M]+		2755	NA		0.412685075864305	0.81211303933552	0	-2.76290855470494	1.44068153087205e-08	1	0.511141851687016		0
M427.538T9.56_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M428T10	427.538047748891	573.303267434447	[1181][M]3+		68	136	@M428.541T9.55_1|-13C	0.191552609661489	0.81211303933552	0	0.777424793486265	0.0785739517638297	0	0.358560423770892		0
M417.3373T17.18	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M417T17.1	417.337343110041	1030.52396457563			232	NA		0.12412662076288	0.81211303933552	0	0.310986086425261	0.244684823393771	0	0.358783041094567		0
M886.9483T12.74	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M887T13	886.9483	764.5278	[2657][M]+		36	NA		0.103645552745432	0.81211303933552	0	-0.254924759815438	0.113044316605558	0	0.778741684404039		0
M665.7845T9.8_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M666T10.3	665.7845	587.9523	[2009][M+1]+		68	NA		-0.0717705720770319	0.812607146333223	0	-0.256174932956291	0.11375681121895	0	0.509505749742045		0
M625.7324T8.97	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M626T9	625.7324	538.33218			8400	NA		0.178104768477368	0.812832793633329	0	-0.480614273537892	0.0734804341734761	0	0.695536762831042		0
M656.4188T15.3_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M656T15.2	656.4188	917.739	[1982][M+2]2+		71	NA		-0.228352672391315	0.813022873941699	0	0.0186937945514849	0.998271165063489	0	0.88743375124078		0
M927.8417T14.71_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M928T15.1	927.8417	882.8076	[2751][M+2]3+		8	NA		0.0995890493994409	0.813022873941699	0	0.235005314261956	0.271226460817198	0	0.505908479415826		0
M880.9265T14.73_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M881T15	880.9265	883.98		[3M+2Na+K-H]2+ 559.298	206	NA		0.0687500972424129	0.813022873941699	0	0.0675531776818783	0.653200339101533	0	0.470392598296964		0
M762.6779T9.41_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M763T9	762.6779	564.8214	[2290][M]2+		7573	306	@M763.179T9.42_3|-13Cdb	0.336256235759814	0.813068082063419	0	-1.97472567871022	9.86804039193642e-07	1	0.58612705120917		0
M887.3912T12.79	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M887T13.1	887.3912	767.388			9100	NA		0.168730209080216	0.813068082063419	0	0.0688829098193651	0.841291373668014	0	0.661643883934902		0
M333.1764T16.83_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M333T17.5	333.176362423265	1010.0419758481	[834][M+3]2+		56	NA		0.0624516280440641	0.813068082063419	0	0.175204859898178	0.199363686801174	0	0.573823918989992		0
M827.8414T0.79_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M828T1	827.8414	47.162148	[2490][M]2+		176	NA		0.0767717426672014	0.813359181243619	0	-0.023663741948015	0.919517670824262	0	0.732102279223755		0
M827.7859T10.16_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M828T10.1	827.7859	609.8982	[2489][M]3+		9055	NA		-0.019945166528812	0.813622037567828	0	-1.03260347644946	2.19351773807669e-07	1	0.187114402144827		0
M478.1061T8.58	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M478T9	478.106066202065	515.069838104374		[M+H+NH3]+ 460.072	267	NA		0.103081689157039	0.813963938864275	0	1.05094554833227	0.00122485155851819	1	0.44307905050875		0
M184.1332T9.53	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M184T10.1	184.133243303023	571.726230943411		[M+Na+NH3]+ 144.115	68	NA		-0.0774477514042662	0.813963938864275	0	-0.0908857124579789	0.590542168986088	0	0.232201522898575		0
M339.126T1.05	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M339T1.5	339.125956181543	62.9424563951322		[2M+H]+ 169.065	22	NA		0.0662752061358951	0.813963938864275	0	0.196551660793743	0.178678853244589	0	0.483037690691424		0
M303.1997T6.73	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M303T7.2	303.199704329281	404.018171378218	[719][M+1]+		6527	NA		-0.0655078342137987	0.813963938864275	0	0.0370001582835222	0.82648132890779	0	0.960377629886655		0
M227.022T0.81	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M227T1.6	227.022007307777	48.392292263999		[M+Na]+ 204.038	21	NA		-0.974287738502898	0.814114398087436	0	0.768669487060258	0.740593645235742	0	0.676356103802708		0
M687.0403T9.73_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M687T10	687.0403	584.04246		[M+H-C6H8O6]+ 862.071	68	NA		0.340737266095495	0.814114398087436	0	-2.2162310642773	4.50954469121324e-08	1	0.516567726123353		0
M701.3826T8.83_4	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M701T9.4	701.3826	530.04138			156	NA		0.203021485288421	0.814114398087436	0	-0.0715033205532141	0.90464127332672	0	0.995102874289281		0
M867.3048T8.39_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M867T8.1	867.3048	503.10708	[2605][M+4]2+		79	NA		0.172951587637559	0.814114398087436	0	-0.428158243510451	0.114585504011894	0	0.914876209993304		0
M546.3552T15.55	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M546T16.1	546.355242628676	933.064841822358	[1613][M]+	[M+Na]+ 523.36	181	205	@M547.3588T15.55|-13C|@M548.3616T15.55_2|-18O|-13C2|@M568.338T15.55|-Na	0.14523924004919	0.814114398087436	0	0.0306442114175063	0.908168294803838	0	0.379109681610038		0
M306.1298T1.12	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M306T1.6	306.129808131332	67.4827424953122		[M+H]+ 305.124	2	NA		-0.133236781872323	0.814114398087436	0	0.316367351877414	0.134284978965204	0	0.707847505914514		0
M232T7_Butyryl.L.carnitine	metabolomics_plasma_c18acquity_pos	LAT	c18acquity	Butyryl-L-carnitine	CHEBI:21949	1	a,b,c	M232T7	232.154443959286	425.701052761331	[435][M]+		284	69	@M233.1577T7.1|-13C	-0.133076962760041	0.814114398087436	0	-0.224344154878587	0.43421662210119	0	0.462792019600668		0
M275.0086T1.2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M275T1.3	275.008626936669	71.929291081062		[M+H-C5H8O4]+ 406.037	1	NA		0.104131237877496	0.814114398087436	0	-0.266382316574514	0.099008149129401	0	0.658221355784382		0
M562.9841T0.89	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M563T1.2	562.984051839366	53.3257488704322		[M+H]+ 561.983	7	NA		-0.103439339777436	0.814114398087436	0	0.302202731750286	0.0486553543545678	1	0.632048817384844		0
M901.5053T0.8	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M902T1	901.5053	48.292584			1351	NA		-0.103161271737861	0.814114398087436	0	0.0664771019861483	0.800448429649869	0	0.746936600150784		0
M351.5965T14.55	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M352T15	351.596521740547	872.81165892105			98	NA		0.101197098362043	0.814114398087436	0	0.300266796905722	0.179256992480792	0	0.429724588907696		0
M86.0318T0.91	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M86T1.8	86.0317513696403	54.4487325936626	[50][M+1]+		13	NA		-0.0946475135023146	0.814114398087436	0	0.047918777967249	0.847060089556395	0	0.688903916027857		0
M666.827T0.82	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M667T1	666.827	49.350714			21	NA		-0.0805293240619793	0.814114398087436	0	-0.31402864623035	0.0922734331242937	0	0.911450877319027		0
M377.932T0.89	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M378T1	377.93203355128	53.3831396301846	[1006][M+1]+		7	NA		-0.0755425279943847	0.814114398087436	0	-0.094014832819493	0.56961468178405	0	0.618146435875413		0
M568.3397T14.51	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M568T15.2	568.339713557422	870.438390944052	[1700][M]+		35	224	@M569.343T14.51|-13C|@M570.3458T14.51|-18O|-13C2	-0.0755039222274938	0.814114398087436	0	0.0618666725602495	0.726008936001574	0	0.96410947846782		0
M568.3397T14.66_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M568T15.1	568.339658359745	879.803969124786	[1699][M]+	[M+H]+ 567.331	24	223	@M569.3431T14.66_1|-13C|@M570.3459T14.66_2|-18O|-13C2	-0.061156081317403	0.814114398087436	0	0.021989689689228	0.902412446213415	0	0.953949306299089		0
M861.8358T0.79_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M862T1.1	861.8358	47.411412	[2593][M]2+		176	NA		-0.0531185227112125	0.814114398087436	0	0.0168789198297343	0.917561861299806	0	0.368138453370369		0
M97.0396T8.39	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M97T8	97.0395901355682	503.106497634397		[M+2H-CH2]2+ 206.079	79	NA		0.0515970928467855	0.814114398087436	0	0.202037333993136	0.0898582320590263	0	0.647126176151174		0
M574.2623T15.26_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M574T15.6	574.262258528779	915.658070587368	[1726][M]2+		4383	NA		-0.0470256592252252	0.814114398087436	0	-0.0143354738223582	0.877354485845746	0	0.718746660988335		0
M79.9966T9.61	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M80T10.1	79.9965875156996	576.317839026334		[M+H]+ 78.9926 [M+H]+ 78.9926	68	NA		-0.0444985281632295	0.814114398087436	0	0.0946761417191997	0.197125337594553	0	0.892599986937228		0
M384.1198T0.91	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M384T1.2	384.119755750388	54.4016119221152	[1030][M+1]+		13	2	@M204.0561T0.89_1|+(C6H10O5)+(H2O)|@M383.116T0.9_1|+13C	-0.0984559085080541	0.814236024240383	0	0.137469181297735	0.467641723604159	0	0.592226835216395		0
M670.9369T16.84	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M671T17	670.9369	1010.526			2309	NA		-0.271976788466873	0.814260597397224	0	0.00327019329012579	0.979047890676107	0	0.76770896489		0
M343.0258T0.8	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M343T1	343.0257759158	48.2151730764635			21	NA		-0.113276141709839	0.814260597397224	0	0.367724809225464	0.0238311857602193	1	0.547288843820576		0
M565.9335T7.99_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M566T8.2	565.933475896582	479.244704363816		[M+H]+ 564.926 [2M+3H]3+ 847.389	237	221	@M566.9361T7.99_2|-13C	0.092413543353139	0.814260597397224	0	0.368057674487622	0.0877271062560851	0	0.470073251013157		0
M591.4342T0.8_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M591T1.2	591.4342	48.23931		[M+H-HCOOH]+ 636.435	21	NA		-0.19011398176286	0.814320949370921	0	0.269442412132129	0.45941337873416	0	0.679818704724039		0
M329.6828T16.85_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M330T17.1	329.682808809092	1011.15034163123			4976	NA		-0.0756953797340625	0.814320949370921	0	0.0208170695407421	0.932432037892253	0	0.654251501680318		0
M216.1959T11.02	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M216T11.1	216.195935583958	661.129240281906	[385][M]+	[M+H]+ 215.189	285	63	@M217.1993T11.02|-13C	0.0973643082693698	0.814405298726415	0	-0.07114606849861	0.765184994738476	0	0.708229284430325		0
M741.8356T0.79_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M742T1	741.8356	47.294976	[2243][M]2+		176	NA		-0.0675813788917417	0.814405298726415	0	-0.18353780030268	0.218615068612669	0	0.589447642542363		0
M372.3635T17.02	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M372T17.4	372.363463898429	1021.45341756123			5191	NA		-0.0654394529879241	0.814405298726415	0	-0.0780153780888355	0.588980197777761	0	0.624252144630922		0
M111.0202T9.87_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M111T10.2	111.020220780715	592.416668144771		[M+2K]2+ 144.115	68	NA		0.0636871257891514	0.814405298726415	0	-0.210926844284224	0.0205266260244331	1	0.777594563009243		0
M709.9619T10.16_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M710T10.6	709.9619	609.8748			9069	NA		-0.0201214976387867	0.814405298726415	0	-1.08370708766582	2.31361087195497e-07	1	0.22829245747051		0
M620.4913T9.66_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M620T10.6	620.4913	579.42708			2841	NA		-0.00659897509167706	0.814405298726415	0	-1.02422805404477	1.87095377462143e-08	1	0.197726726514344		0
M564.1868T9.75_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M564T10	564.186785181042	585.110588522549		[M+Na]+ 541.208	68	NA		-0.0115349949678336	0.814576780181818	0	-1.34198854014536	3.19255919116716e-08	1	0.128269536425339		0
M173T1.6_L.arabinose	metabolomics_plasma_c18acquity_pos	LAT	c18acquity	L-arabinose	CHEBI:46994	1	a,b,c*	M173T1.6	173.041987750847	59.4452376092269	[262][M]+	[M+Na]+ 150.054	10	54	@M353.1058T1|-(C6H10O5)-(H2O)	-0.126260442280829	0.8148493263307	0	-0.496334008772623	0.0924568621879483	0	0.429249111808361		0
M112.0178T9.7	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M112T10.1	112.017848482003	582.174102871607		[M+2H-NH3]2+ 239.057	68	NA		0.0484604488302089	0.814884408782158	0	-0.145362624222249	0.0430432072908888	1	0.694301602370074		0
M332.8214T9.66_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M333T10	332.821409157435	579.843123580164	[839][M]3+		68	NA		0.0460583497727676	0.814911840580958	0	0.726114832914277	0.000104558283325941	1	0.126965185917325		0
M821.467T14.71_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M821T15.4	821.467	882.8454	[2470][M+3]+		8	NA		0.0415125548795743	0.814911840580958	0	0.173350980670049	0.0781098807945365	0	0.406634947837047		0
M820.9471T10.12	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M821T10.1	820.9471	607.437			8985	NA		-0.00333136323831162	0.814911840580958	0	-1.17166005133693	8.4004222461524e-09	1	0.160858709914793		0
M963.6481T9.72	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M964T10.1	963.6481	583.27122		[M+Na+NaCOOH]+ 872.676	68	NA		0.206280093961036	0.81511703895576	0	-0.278261733156194	0.492595874716457	0	0.684446349575754		0
M489.0886T17.77	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M489T18	489.088618838397	1066.3354381173	[1369][M+4]+		4738	NA		-0.193897006814884	0.815263527641636	0	0.369426274866971	0.269471266727573	0	0.517074490838167		0
M896.8367T9.04_4	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M897T9.4	896.8367	542.33364			4879	NA		0.139658337026871	0.815515020683747	0	-0.411272558292115	0.0490287251322788	1	0.532099430714777		0
M188.061T1.01	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M188T1.8	188.061009473042	60.3762189856878	[298][M+1]+		164	NA		-0.092178333709164	0.815515020683747	0	0.161749524435665	0.323294068873066	0	0.691355453224731		0
M731.7195T9.74_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M732T10.2	731.7195	584.12862		[3M+H+Na]2+ 479.823	68	NA		-0.0798401858865248	0.815515020683747	0	-0.178447660762135	0.305383358637626	0	0.550693350968151		0
M702.5562T9.63	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M703T10.1	702.5562	577.51938	[2127][M+2]3+		2866	NA		-0.0673595842698909	0.815635513778253	0	-0.837285562099042	0.000453990433459955	1	0.147617541911033		0
M294.939T0.81	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M295T1.1	294.939001905524	48.3216238129172	[683][M]+	[2M+Na]+ 135.975	21	NA		-0.0314523943828107	0.816498068139683	0	0.0213053413046005	0.790675630330717	0	0.904685863784346		0
M235.0487T0.71_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M235T1.4	235.048672459508	42.8122876667769		[M+H+CF3COOH]+ 100.049	14	NA		0.290540094430911	0.816973079803089	0	0.354039706458622	0.584889529846845	0	0.551457022252849		0
M464.4448T7.92_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M464T8.3	464.444776955385	475.459499530559	[1298][M]2+		77	NA		0.128488190512654	0.81705135229833	0	0.159089370336778	0.579423355029623	0	0.488355057603875		0
M232.1544T6.59	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M232T7.1	232.154407692933	395.444104362898			7385	NA		-0.112931510046646	0.81705135229833	0	-0.246688261269579	0.318516700486654	0	0.436118904728513		0
M311.3139T19.62	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M311T20	311.313896499083	1177.42094260785	[756][M+1]+		7280	NA		-0.0732093556121889	0.81705135229833	0	-0.0316814616913987	0.839488972062143	0	0.473138875826288		0
M726.1822T14.77	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M726T15.2	726.1822	886.4634			60	NA		0.066562488388632	0.81705135229833	0	-0.138848743130808	0.216501748211736	0	0.535348749083081		0
M523.8556T15.6_8	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M524T16.10	523.855599546304	936.178627743924	[1520][M]3+		997	NA		0.0543673259544377	0.81705135229833	0	-0.0873954501485148	0.385053171351932	0	0.655214924730462		0
M619.257T14.49	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M619T14	619.257	869.2854	[1862][M]+	[M+Na]+ 596.267	35	NA		0.043070366530122	0.81705135229833	0	-0.0666194257022354	0.410788367733073	0	0.733647307812708		0
M537.81T15.36_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M538T15.1	537.809988057481	921.665441881452	[1567][M+2]+		42	NA		-0.0421971769728913	0.81705135229833	0	-0.404589260496349	0.00213019780107195	1	0.51510131512165		0
M291.1413T15.6_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M291T16.1	291.14127404736	936.276790121874	[659][M+3]2+		11	NA		-0.0361026253158236	0.81705135229833	0	-0.106289186737229	0.191733923636739	0	0.898810255149537		0
M606.0391T9.77_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M606T10.5	606.0391	586.19472			68	NA		-0.161130594379259	0.817859982973815	0	0.186851432297255	0.5862182557055	0	0.60246968545984		0
M692.2633T15.37_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M692T15.1	692.2633	922.452			42	NA		0.0970887891550216	0.817859982973815	0	0.140297583686964	0.514020483647456	0	0.588039125190307		0
M105T8_Hippuric.acid	metabolomics_plasma_c18acquity_pos	LAT	c18acquity	Hippuric acid	CHEBI:18089	1	a,b,c	M105T8	105.033883226132	502.048994469995	[120][M]+	[M+Na+NH3]+ 65.015	79	28	@M180.0655T8.37|-(C2H5NO2)	0.357393701181104	0.818242522448308	0	-0.107842833624922	0.924031438870891	0	0.568243149654091		0
M501.0876T15.72	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M501T16.3	501.087566178669	943.407435793008	[1422][M]+		7891	171	@M502.0892T15.72|-13C|-15N|@M503.0854T15.72|-34S|-41K|-37Cl	0.28043722070116	0.818242522448308	0	0.0330073235026767	0.940085520346128	0	0.786319673493572		0
M963.4507T9.72_5	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M963T10.9	963.4507	583.20126			68	NA		0.242682739424444	0.818242522448308	0	-0.351386667876392	0.456483688841839	0	0.650501282218345		0
M667.9612T1.2_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M668T1.1	667.9612	71.71926	[2021][M]3+		1	NA		0.228213284321436	0.818242522448308	0	-0.663578646795866	0.0566618379007049	0	0.684947171977234		0
M248.1404T18.44	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M248T18	248.140427910686	1106.53315953515			479	NA		0.203114375177746	0.818242522448308	0	0.305460895505533	0.495884680929992	0	0.910671237149785		0
M148.0796T0.87_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M148T1.9	148.079630908026	52.4078265968273	[208][M+1]+		7	NA		-0.184019096754776	0.818242522448308	0	0.339139459356165	0.297308420889924	0	0.495327377103792		0
M988.0186T9.76_6	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M988T10.6	988.0186	585.6438	[2878][M+1]2+		68	NA		0.172407701641347	0.818242522448308	0	0.270294347223112	0.478312927907224	0	0.510577065953782		0
M516.3021T8.47	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M516T8.1	516.302133833177	508.299159803243			5801	NA		0.121536577286577	0.818242522448308	0	-0.209895366469244	0.342717938186658	0	0.824023886335303		0
M791.8426T0.82	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M792T1	791.8426	49.182102	[2393][M]+		1281	NA		-0.109424161974363	0.818242522448308	0	-0.331146829641487	0.185768466957599	0	0.903803488664779		0
M290.6335T13.86	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M291T14	290.633522033398	831.656676643302			245	NA		0.102844182369585	0.818242522448308	0	-0.170233289510787	0.373348460458605	0	0.364615171371666		0
M271.0138T8.31	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M271T8	271.013840622461	498.71766141989		[3M+3K-H]2+ 142.06	327	NA		0.102145051858399	0.818242522448308	0	0.123968214447107	0.588980197777761	0	0.585364919739536		0
M497.5143T15.23_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M498T15	497.514259396539	913.56396225528	[1399][M+2]2+		706	NA		0.101055721100181	0.818242522448308	0	-0.0637105859250138	0.810048322413844	0	0.59878447907506		0
M794.0214T15.6	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M794T16	794.0214	936.1134		[3M+H+Na]2+ 521.346	11	NA		0.094543780471346	0.818242522448308	0	-0.181206523473678	0.273608473686182	0	0.459956097679462		0
M907.9978T10.13_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M908T10.2	907.9978	607.755			9038	NA		0.0857026822380078	0.818242522448308	0	0.0262350776017932	0.879140673407564	0	0.526952515873288		0
M88.1032T1.2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M88T1.10	88.1031998747563	71.8828002260934	[52][M+2]+		638	NA		-0.0732661374664225	0.818242522448308	0	0.223508089784572	0.0423204802250427	1	0.790288643546408		0
M650.2011T14.59	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M650T15	650.2011	875.5914	[1952][M+2]+		76	NA		-0.072073922673523	0.818242522448308	0	-0.178865763917221	0.26836976987134	0	0.662036501807491		0
