variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M335.2302T9.41_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M335T9.2	335.230205324509	564.778618557279	[845][M+1]3+		7569	NA		-0.150343023203591	0.849540509594706	0	-0.6557536381136	0.00130821092928104	1	0.441528567457919		0
M871.8923T15.28_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M872T15	871.8923	916.623	[2618][M+3]2+		71	NA		0.0460136712614148	0.849540509594706	0	-0.0690867939217465	0.398968773558857	0	0.672067773282728		0
M81.0334T0.91	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M81T1.7	81.0333616392235	54.419665210223	[35][M]+	[M+H-C4H8]+ 136.092	13	2	@M85.0283T0.91|-44Ca|@M109.0286T0.91|-(CO)|@M127.039T0.91|-(HCOOH)|-(H2O-CO)	-0.0648147955946641	0.849681102322242	0	0.210152570891644	0.0672691216070053	0	0.628242613480641		0
M579.8144T9.14	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M580T9	579.814364522221	548.231948939173		[M+Na]+ 556.831	78	NA		0.200783830685385	0.85005863910785	0	-0.019585672966139	0.952096145130574	0	1.01781853204839		0
M456.4048T16.11	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M456T16.1	456.404788536152	966.82188387543			8921	NA		0.144920403889124	0.85005863910785	0	-0.0732216146139777	0.786592832570701	0	0.845655214300662		0
M549.3749T16.15	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M549T16.3	549.374947647502	969.016796032992			9217	NA		0.1421125093099	0.85005863910785	0	0.0674728978801991	0.825674046602829	0	0.501491631346624		0
M143.118T1.18_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M143T1.15	143.117986863376	70.7184631016616			1	NA		0.138613268545519	0.85005863910785	0	0.213280326612157	0.353173087766346	0	0.783442070001686		0
M877.2857T9.66_4	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M877T10.3	877.2857	579.80952	[2632][M+2]+		68	NA		0.128823780733789	0.85005863910785	0	-0.00530263593754654	0.973075599495063	0	0.790804798004867		0
M561.3093T15.36	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M561T15.4	561.30928526431	921.842550057444	[1672][M]2+		42	NA		0.125305658007361	0.85005863910785	0	-0.0261894158929827	0.906031868583528	0	0.621863017826156		0
M727.4087T0.8_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M727T1.1	727.4087	48.251286		[M+Na+NaCOOH]+ 636.435	21	NA		0.109571614484715	0.85005863910785	0	0.236117349295702	0.157985605036856	0	0.559991993309195		0
M601.0056T0.8_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M601T1.2	601.0056	47.711376	[1797][M+2]+		5025	NA		0.0850080211060025	0.85005863910785	0	0.1537592391423	0.257150988070911	0	0.824851667042795		0
M140.0682T0.92	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M140T1.11	140.068155153383	55.4768481147474		[3M+Na+2K-H]2+ 60.0694	29	NA		-0.0772695844882829	0.85005863910785	0	-0.0623278731792727	0.669280059992084	0	0.476849297459668		0
M286.6375T15.23	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M287T15.1	286.637465513766	913.603771786788	[641][M+2]2+		3	NA		-0.0755654412382558	0.85005863910785	0	-0.0893151332382711	0.500962102515917	0	0.630217609167735		0
M520.8252T14.69_5	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M521T15.5	520.825181341238	881.697587208534			930	NA		-0.0684854426504806	0.85005863910785	0	-0.260291299591948	0.00603310597625951	1	0.477344660283919		0
M643.2556T14.75	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M643T15	643.2556	884.7402			206	NA		0.0676535194665924	0.85005863910785	0	0.218557616698385	0.0229930380776894	1	0.423209946883767		0
M911.8042T0.79	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M912T1	911.8042	47.470404	[2708][M]2+		176	NA		0.0657961001308038	0.85005863910785	0	-0.404823273324222	0.00189768000945724	1	0.706065478520184		0
M318.97T0.89	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M319T1.4	318.970038480007	53.2216005947448	[788][M]+	[M+Na]+ 295.981	7	NA		-0.0633424821852024	0.85005863910785	0	0.106536903874417	0.342967202548037	0	0.889633516841909		0
M602.2542T14.49	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M602T14	602.2542	869.3442	[1809][M]+		35	NA		-0.0597742833271049	0.85005863910785	0	-0.073014958410873	0.483164573645161	0	0.660312631816996		0
M274.0037T8.59_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M274T9	274.003654253932	515.364486265762	[583][M]+	[M+Na]+ 251.016	267	81	@M353.9605T8.59|-(SO3)	-0.0595532874613713	0.85005863910785	0	1.16932570647982	1.54280663222617e-08	1	0.675790809610656		0
M816.1769T0.81	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M816T1	816.1769	48.321096	[2462][M]3+		21	NA		-0.0590160055490596	0.85005863910785	0	0.223812288132384	0.0356265243165407	1	1.00921600421906		0
M298.6465T14.97_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M299T15.1	298.646516755969	898.026563090916	[694][M+3]2+		28	NA		0.0557605666520917	0.85005863910785	0	0.0197602114837085	0.875425690415124	0	0.659788818584168		0
M519.325T15.22	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M519T15.1	519.325043931144	913.458929436906	[1481][M+1]+		3	NA		0.0383717950789908	0.85005863910785	0	-0.0888257921003479	0.188827899364799	0	1.01059250341343		0
M690.2091T9.89_5	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M690T10.5	690.2091	593.31738	[2087][M+1]2+		68	NA		-0.0926319838199277	0.850195272190926	0	-0.0569869630800532	0.761973562943068	0	0.665571240132313		0
M757.8941T0.79	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M758T1.2	757.8941	47.239812		[M+K+NaCOOH]+ 650.934	176	NA		0.138867393620558	0.850392329675044	0	0.321506825897391	0.125494596427313	0	0.281911003447217		0
M558.3556T15.35	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M558T15.4	558.355647742925	920.814263552322			42	NA		-0.132226166524376	0.850392329675044	0	-0.209856158248041	0.335913182493144	0	0.585216546071622		0
M612.0427T9.9_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M612T10.2	612.0427	593.73966			68	NA		0.144757012945515	0.850407899792042	0	0.14466686928108	0.58449339201523	0	0.81657776044167		0
M763.9242T9.63_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M764T10.1	763.9242	577.82526	[2297][M]+	[M+Na+NH3]+ 723.908	68	NA		0.134974304378236	0.850407899792042	0	-0.136279927408692	0.580690623485967	0	0.561824266468652		0
M799.0083T0.89	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M799T1.1	799.0083	53.469366	[2405][M+4]+		7	NA		-0.117707330455602	0.850407899792042	0	0.201808148132084	0.337265304783492	0	0.809616663910201		0
M621.2659T14.75	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M621T15.1	621.2659	884.8398	[1864][M+1]+		206	NA		0.0453642602060746	0.850407899792042	0	-0.174274960337954	0.0344366668725302	1	1.06269188056059		0
M591.4342T0.8_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M591T1.2	591.4342	48.23931		[M+H-HCOOH]+ 636.435	21	NA		-0.169204072708963	0.850451731909156	0	0.171618323021463	0.579711791564314	0	0.686181126661817		0
M162.1387T1.17	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M162T1.10	162.138696037188	70.0203090543558	[241][M+2]+		40	NA		-0.161217001428202	0.850451731909156	0	0.312661719952484	0.276547236676714	0	0.577834739725483		0
M927.8417T14.71_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M928T15.1	927.8417	882.8076	[2751][M+2]3+		8	NA		0.129107381875706	0.850451731909156	0	0.301025184247708	0.123316518945779	0	0.282061147002709		0
M802.0888T10.47_4	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M802T10.4	802.0888	628.161	[2420][M+2]3+		110	NA		0.0814268968547029	0.850451731909156	0	-0.358126779267394	0.0180092108571509	1	0.900353948836649		0
M363.93T0.81	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M364T1.1	363.930006305131	48.3351003074431	[951][M+1]+		21	NA		-0.0358519491698761	0.850451731909156	0	0.030453148684968	0.643145153990493	0	0.912294839338214		0
M188.0738T8.15	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M188T8.1	188.073840213053	488.713167556462			4242	NA		0.14700302120851	0.850510816803165	0	-3.35410345780243	3.57834596052782e-09	1	0.591724780863034		0
M363.1829T18.48	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M363T18.2	363.182916677013	1108.57429509953			9170	NA		-0.0945359931916485	0.850510816803165	0	0.00449203589215585	0.970880396743736	0	0.855122295974914		0
M649.9174T9.87_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M650T10.2	649.9174	592.1724	[1957][M]+	[M+H+NH3]+ 631.884	68	NA		0.0798421184548666	0.850510816803165	0	-0.079285985934531	0.5876931608022	0	0.942455719607899		0
M582.2901T16.83_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M582T17.1	582.290081777779	1009.91441736193	[1746][M+4]2+		56	NA		0.072120563726406	0.850510816803165	0	0.0360764172213699	0.815956210183396	0	0.736733101635743		0
M496.6338T14.97	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M497T15.3	496.633762730279	898.04375635662			28	NA		0.0681370244131116	0.850510816803165	0	-0.0711985879347115	0.567334804804291	0	0.960806479227644		0
M305.6549T14.25_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M306T14	305.654939916741	855.149772142554	[736][M]2+		47	NA		0.0556581489486589	0.850510816803165	0	-0.68562330697665	2.73871235182023e-06	1	0.621564127612053		0
M601.8856T0.81_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M602T1	601.8856	48.450354		[M+Na]+ 578.894	21	NA		-0.0467445270005395	0.850510816803165	0	0.0497998019256709	0.559378712629301	0	0.865322864487212		0
M830.4626T14.69	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M830T15.1	830.4626	881.6604	[2496][M]+	[M+H]+ 829.456	8	NA		-0.0588029668136478	0.850593764844996	0	0.068013519973368	0.526615631674405	0	0.830302390103461		0
M271.6588T14.7	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M272T15	271.658768538629	882.130640345586		[M+H+Na]2+ 519.329	8	NA		-0.0965824909309205	0.851072002699637	0	-0.0431123970798666	0.839893009684161	0	0.361818799745116		0
M439.1335T18.78	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M439T19	439.133517162841	1126.97935837535			99	NA		0.147433687264266	0.851174184707548	0	-0.276281703586806	0.295300654215412	0	0.41054440984278		0
M279.2514T16.69	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M279T17.8	279.251436655642	1001.66201907656	[598][M+1]+		4429	NA		-0.0953017903203115	0.851174184707548	0	-0.0568603669135008	0.771320239791685	0	0.653252644438965		0
M73.0282T0.91	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M73T1.6	73.0282433315051	54.5856284915057		[M+2H]2+ 144.042	13	NA		-0.0812988978115108	0.85150910505408	0	0.194690385284705	0.179523055202777	0	0.676227640551616		0
M882.6694T9.82_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M883T10.2	882.6694	589.06146		[3M+H+Na]2+ 580.446	68	NA		-0.124984636448774	0.851685433606216	0	-0.503660557074745	0.00372521245950831	1	0.537406602702647		0
M773.4673T15.23_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M773T15.1	773.4673	913.5516	[2314][M+3]+		3	NA		0.0338432883943103	0.851685433606216	0	-0.0737022273560921	0.223913838560966	0	1.13335891336989		0
M633.1815T9.88_4	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M633T10.4	633.1815	592.76316			68	NA		-0.142782101128448	0.85181274515377	0	-0.397007612479907	0.0588600098998235	0	0.340897667202243		0
M648.0882T9.85_5	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M648T10.4	648.0882	591.08088			68	NA		0.11803913370893	0.852183601434783	0	-1.29493470164497	1.01656854386694e-05	1	0.724762676459366		0
M633.7654T9.67_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M634T10.1	633.7654	579.96684	[1901][M+1]+		68	NA		-0.142846848253056	0.852311187140137	0	-0.196358323249976	0.425143729683594	0	0.553081147290864		0
M684.1885T14.77_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M684T15.2	684.1885	886.0494	[2066][M+1]2+		60	NA		-0.115868820659555	0.852311187140137	0	-0.140304792966623	0.494912674084667	0	0.595176269400181		0
M178.9245T1.04	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M179T1	178.924453798089	62.4993566879094		[M+K]+ 139.965	22	NA		0.0814522756366163	0.852311187140137	0	0.0683562863056757	0.659804162943408	0	0.457619260363126		0
M905.365T0.8_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M905T1.3	905.365	48.295206	[2687][M]2+		1352	NA		0.0804333906084498	0.852311187140137	0	-0.0560401254544285	0.708716118620641	0	0.815749578429182		0
M74.0324T0.72_4	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M74T1.6	74.0323875566939	43.1586332057495	[24][M]+		14	5	@M71.0289T0.72_4|+13C+37Cl|+13C+18O|+13C+34S|@M72.0278T0.72_5|+18O|+13C2|@M73.5316T0.72_1|+13Cdb|@M74.5305T0.72_2|-13Cdb	-0.0572157077899149	0.852311187140137	0	0.00633788080383013	0.947403983047957	0	0.713228101704629		0
M259.888T11.67	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M260T12.1	259.888006491635	700.128440631594			4490	NA		-0.0553733821515596	0.852311187140137	0	0.00178921952669597	0.976664479281433	0	0.987711839378916		0
M612.3252T15.55	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M612T16.1	612.3252	933.15			181	NA		-0.0517464928571147	0.852311187140137	0	0.0128874458915842	0.892518911595219	0	0.933557844727039		0
M832.9213T15.27	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M833T15.1	832.9213	916.461	[2501][M+3]2+		71	NA		0.100454193479408	0.852838215789049	0	0.266419148732925	0.0745101614813276	0	0.525207836900108		0
M260.1239T1.07	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M260T1.8	260.123922590425	63.964726553988			22	NA		-0.190494197476919	0.852937906683705	0	-0.456231117371841	0.116501471403736	0	0.570746688115958		0
M885.466T9.65_5	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M885T10.7	885.466	579.28602			2909	NA		-0.157857875507187	0.852937906683705	0	-0.48257374744338	0.0359841841599856	1	0.461842535113483		0
M816.5675T14.03	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M817T14	816.5675	841.7982	[2463][M]+		6061	180	@M772.5416T14.06|+(C2H4O)	0.156567929798014	0.852937906683705	0	-0.282716042867692	0.320030533607337	0	0.801137140325899		0
M378.0811T12.76_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M378T13.1	378.081050185139	765.653595278358	[1010][M+1]2+		36	NA		0.148075381207242	0.852937906683705	0	-0.140000822405106	0.612136073714267	0	0.7162674709266		0
M489.9526T0.84	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M490T1	489.95260335254	50.5070159170666			21	NA		-0.132670411186618	0.852937906683705	0	0.434111236112161	0.0709321112032974	0	0.547614675065407		0
M338.0506T0.87	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M338T1.1	338.050556570235	52.3648152536321			7	111	@M340.048T0.87|-34S|-41K|-37Cl	-0.128939337611595	0.852937906683705	0	-0.133242662125884	0.577527125987916	0	0.676294754808354		0
M861.1232T10.09_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M861T10.10	861.1232	605.3214			8774	NA		-0.127729519631488	0.852937906683705	0	-0.273977104791943	0.170727667950381	0	0.55113030766544		0
M852.2828T9.78_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M852T10.1	852.2828	587.0118			68	NA		0.120147048394152	0.852937906683705	0	-0.34315662369267	0.113506644231168	0	0.694687375860156		0
M761.9169T9.76_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M762T10.5	761.9169	585.33012	[2275][M+2]+		68	NA		0.11826416774004	0.852937906683705	0	-0.511122152782027	0.0220903806732957	1	0.927537669130916		0
M923.1901T0.8_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M923T1.2	923.1901	48.289968		[M+K+NH3]+ 867.207	21	NA		0.117447794686157	0.852937906683705	0	0.422443983182582	0.0112992335429309	1	0.261181123932834		0
M758.588T9.7_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M759T10.2	758.588	581.91006		[M+Na]+ 735.589	68	NA		-0.111337569986503	0.852937906683705	0	-0.565789863859164	0.000222986752013735	1	0.175137079690618		0
M821.4283T14.97	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M821T15.2	821.4283	898.0008	[2473][M+1]+		28	NA		0.104181301563072	0.852937906683705	0	-0.0524669480718867	0.791270751889035	0	0.829133016587146		0
M175.0237T1.56	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M175T2	175.023742576011	93.8967329436882			3673	NA		0.0966899389509948	0.852937906683705	0	-0.122883155915639	0.490420938557049	0	0.694484559334217		0
M912.3061T0.79_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M912T1.2	912.3061	47.520222	[2708][M+1]2+		176	NA		-0.0954008697668041	0.852937906683705	0	-0.238816960878555	0.0974997739802158	0	0.503254098040098		0
M676.7055T9.82_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M677T10.1	676.7055	589.20222	[2041][M+1]+		68	NA		-0.0915719896626612	0.852937906683705	0	-0.416282343842999	0.00102752622666642	1	0.177393067577346		0
M227.1251T0.94	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M227T1.8	227.125118340949	56.5062025401038		[2M+H]+ 113.059	29	NA		0.0913564071735333	0.852937906683705	0	-0.362595441721188	0.0329955810332816	1	0.930440732776316		0
M930.8896T14.75	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M931T15	930.8896	884.8386	[2765][M+1]2+		206	NA		0.0888004103432483	0.852937906683705	0	0.259789192486812	0.0460764668411606	1	0.494076646108968		0
M999.0864T10.06	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M999T10	999.0864	603.513			3360	NA		-0.0737582983173972	0.852937906683705	0	0.0494995564010399	0.719121389839243	0	0.979102281871656		0
M301.9044T0.64	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M302T1	301.904369997053	38.6392279134107			23	NA		0.0702695515990648	0.852937906683705	0	0.0388521357377183	0.794264527324947	0	0.686809989991913		0
M522.666T14.7_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M523T15.2	522.666027726822	881.785672416474			937	NA		-0.0668822859670559	0.852937906683705	0	-0.163625628417247	0.1091981748439	0	0.490631523808607		0
M115.964T9.58	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M116T10.1	115.963972403259	574.744608201817		[2M+Na+3K-H]3+ 104.504	68	NA		-0.0642280556933716	0.852937906683705	0	0.0770962370470905	0.516143953029515	0	1.00639290095987		0
M820.4677T14.71_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M820T15.5	820.4677	882.7986	[2470][M+2]+		8	NA		-0.0616112058535681	0.852937906683705	0	0.0758620135838122	0.504358459343616	0	0.735252677628511		0
M709.8185T10.16_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M710T10.3	709.8185	609.7578			9068	NA		0.051227680139954	0.852937906683705	0	-1.08147278634792	1.04629706026685e-08	1	0.654399375695008		0
M600.2618T15.28	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M600T15.2	600.2618	916.6272	[1786][M+4]+		71	NA		0.0425625543385308	0.852937906683705	0	-0.0241247801432021	0.765460709864719	0	0.777940919622015		0
M396.0423T0.79	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M396T1.1	396.042276482987	47.2722679458232	[1074][M+1]+		176	NA		0.114297312025986	0.853033177919103	0	0.242646712898134	0.178016171921582	0	0.41487502776078		0
M846.5879T9.76_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M847T10.1	846.5879	585.31656	[2546][M]2+		68	NA		0.263216784700628	0.853074539441732	0	-0.074441819167145	0.880396683898352	0	0.76754298469756		0
M157.0114T1.17	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M157T1.4	157.01140115985	70.1983344731748		[2M+2Na+2K-H]3+ 174.066	40	NA		0.163205689688066	0.853074539441732	0	-0.0250887770911881	0.930808148097354	0	0.668603673690084		0
M397.3068T11.61	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M397T12.3	397.30675541825	696.757519158312			3304	NA		-0.111808357645639	0.853074539441732	0	0.119344659846616	0.566909714844338	0	0.598778444609847		0
M999.2997T10	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M999T10.1	999.2997	599.94294			8942	NA		-0.0772469635135913	0.853074539441732	0	0.158844185643881	0.259059352234748	0	0.657709852877724		0
M939.9936T11.57_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M940T12.1	939.9936	694.3506			8648	NA		-0.184012989100092	0.853312477753308	0	-0.777067948055953	0.00258582528982866	1	0.400516084674609		0
M516.3021T8.47	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M516T8.1	516.302133833177	508.299159803243			5801	NA		0.124443349940174	0.853312477753308	0	-0.341257652618514	0.132067023512018	0	0.777019476586158		0
M302.2456T17.4	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M302T17	302.245583004381	1044.14490411851		[M+Na+NH3]+ 262.231 [M+Na]+ 279.255	39	NA		-0.113293929142881	0.853312477753308	0	-0.137215919587666	0.501195635490491	0	0.69667576126337		0
M644.4262T0.79	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M644T1.3	644.4262	47.49096	[1944][M]2+		176	NA		0.076626004729242	0.853312477753308	0	-0.0899297041391218	0.528301174701571	0	0.811807418495546		0
M767.8424T0.79_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M768T1	767.8424	47.212098		[M+Na+NaCOOH]+ 676.865	176	NA		0.0749613401424334	0.853312477753308	0	-0.347621104940934	0.0153492920569235	1	0.637961220144565		0
M560.3004T14.73_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M560T15.3	560.300359139056	883.510713170346		[M+H]+ 559.298	206	215	@M561.3T14.73_2|-13C|-15N|@M562.3002T14.73_2|-18O|-34S|-41K|-37Cl	0.0742319650974075	0.853312477753308	0	0.241039339028376	0.0256820281061015	1	0.501531355417701		0
M575.8776T0.81_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M576T1	575.877647877874	48.3372925238161	[1731][M]2+		21	NA		0.0628699835303532	0.853312477753308	0	-0.125772160818061	0.273993163474582	0	1.04138280285086		0
M648.4082T16.61	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M648T17	648.4082	996.6858			5616	NA		-0.20657232705404	0.85340183088391	0	0.216180889354947	0.577527125987916	0	0.418173470221617		0
M643.3431T9.26_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M643T9.7	643.3431	555.3213	[1938][M+1]3+		166	NA		0.188806609555064	0.85340183088391	0	0.107013344975286	0.790022027083074	0	0.635225849193817		0
M398.0062T0.87	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M398T1.1	398.006216476995	52.3648152536321		[3M+Na]+ 125.014	7	NA		-0.115718598246378	0.85340183088391	0	-0.070024174079883	0.772502839163251	0	0.722632807976356		0
M303.6477T14.66_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M304T15.1	303.647714475256	879.673014407442	[724][M]2+	[M+H+K]2+ 567.331	24	NA		0.0880959457110766	0.85340183088391	0	0.187018565174048	0.179548830366587	0	0.517733919205829		0
M895.4296T14.75	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M895T15.1	895.4296	884.8206	[2668][M+1]2+		206	NA		0.0879448414532007	0.85340183088391	0	0.0933883275372569	0.566909714844338	0	0.401928949712535		0
M316.6657T15.25	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M317T15.1	316.665654356434	915.219914260788			4394	NA		0.0645769758333543	0.85340183088391	0	-0.250234537783612	0.0379153673443742	1	0.638006326530375		0
M638.4587T15.84	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M638T16.2	638.4587	950.4666			200	NA		-0.192874017730812	0.853465948466154	0	-0.0856507049269908	0.844683016220007	0	0.544995886295498		0
M513.8948T1.75	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M514T2	513.894838524583	104.82760587564			9187	NA		0.191321206876069	0.853465948466154	0	-0.39812884527748	0.257150988070911	0	0.504822236597464		0
M742.2402T9.82	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M742T10	742.2402	589.479	[2244][M]2+		2877	NA		-0.185843311048352	0.853465948466154	0	-1.53249514819536	8.73539477654795e-09	1	0.0243886006573555		0
M790.1481T9.76_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M790T10	790.1481	585.80796	[2385][M]3+		68	NA		0.17246660338156	0.853465948466154	0	0.0346460704979137	0.942620746841501	0	0.712431019399726		0
M778.2709T9.71_5	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M778T10.9	778.2709	582.81372	[2340][M+3]+		2760	NA		-0.16981557657572	0.853465948466154	0	-0.778041239039361	0.00105411287230044	1	0.093547081752717		0
M764.1753T9.63_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M764T10.3	764.1753	577.73064	[2294][M+1]+		68	NA		-0.169475109058093	0.853465948466154	0	-0.157327458644966	0.628706504837809	0	0.759742893006688		0
M720.7346T9.65_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M721T10.3	720.7346	579.081		[3M+2H]2+ 479.823	68	229	@M721.2358T9.65_5|-13Cdb|@M721.7366T9.65_2|-13C|-15N	-0.158283173082426	0.853465948466154	0	-1.52454457381111	1.27295498747161e-10	1	0.0268926782430776		0
M247.0671T0.99_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M247T1.3	247.067136127655	59.6769402449908			10	NA		-0.15399200936468	0.853465948466154	0	-0.198466393604445	0.472295927801106	0	0.528732312479066		0
M723.7383T9.65	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M724T10.1	723.7383	579.20448		[M+H+CF3COOH]+ 588.742	68	NA		-0.132746080606699	0.853465948466154	0	-0.919667732279203	7.94351991972816e-07	1	0.0241325262722338		0
