variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M189.0478T2.63	c18hypersil															M189T3	189.047775911972	157.858475503018		[M+K+HCOOH]+ 104.084 [M+H-COCH2]+ 230.06	82	NA	
M189T1.4_N.6..acetyl.L.lysine	c18hypersil	N6-Acetyl-L-lysine	CHEBI:17752	2	a,b	C02727	Amino acid metabolism	Lysine degradation	Others	HMDB00206	CID92832	C8H16N2O3	188.11609	DTERQYGMUDWYAZ-ZETCQYMHSA-N	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	M189T1.4	189.124217121008	53.3828473027957			4	NA	
M189.1244T2.13	c18hypersil															M189T2.1	189.124360442644	127.81934821635		[M+H-HCOOH]+ 234.128	75	NA	
M190.0178T1.5	c18hypersil															M190T2	190.017769770745	90.0279410660148			2531	NA	
M190T7	c18hypersil	Indole-3-propionic acid;3-Indolepropionic acid		2	a,b		Amino acid metabolism	Tryptophan metabolism	Indole	HMDB02302	CID3744	C11H11NO2	189.07898	GOLXRNDWAUTYKT-UHFFFAOYSA-N	InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)	M190T7	190.086363915846	442.346882356573		[M+K]+ 151.117	41	NA	
M190.1078T1.91	c18hypersil															M190T2.1	190.107820364639	114.554990435773			2	NA	
M190.1194T0.82	c18hypersil															M190T1.6	190.119399344445	49.007689049004		[M+H-C4H8]+ 245.176	4	NA	
M190.6318T6.41	c18hypersil															M191T6	190.631832326087	384.64336738354			2891	NA	
M190.9937T3.82	c18hypersil															M191T4	190.993686296663	229.38734985344		[M+Na]+ 168.007	13	NA	
M191.0922T1.52	c18hypersil															M191T2.1	191.092220469428	91.2299685714461			2532	NA	
M191.0923T2.94	c18hypersil															M191T3.1	191.092293195073	176.699153703209		[M+H]+ 190.089	2376	NA	
M191.0925T4.02	c18hypersil															M191T4.1	191.092511564131	241.411818251868			1737	NA	
M191.1114T1.7	c18hypersil															M191T2.2	191.11136240831	102.184419952972		[M+Na]+ 168.123	45	NA	
M191.1223T5.33	c18hypersil															M191T5.4	191.122322771736	319.951408839703		[M+H-CO]+ 218.104	16	NA	
M192.0334T0.92	c18hypersil															M192T1.3	192.033396115666	55.2570527386235		[M+2Na-H]+ 147.057	4	NA	
M192.0627T0.66	c18hypersil															M192T1.5	192.062703900593	39.5248545009211		[M+2Na]2+ 338.142	10	NA	
M192.1239T0.82	c18hypersil															M192T1.6	192.123851627621	49.2489118282576			4	NA	
M192.1508T4.69	c18hypersil															M192T5.4	192.15082082689	281.257462305734		[M+H-C2H4]+ 219.181	71	NA	
M192.582T2.71	c18hypersil															M193T3	192.581956101104	162.893969926318		[2M+3Na+K-H]3+ 235.403	9	NA	
M192.5827T4.51	c18hypersil															M193T5	192.582712682971	270.636686237003		[M+2H-C6H10O4]2+ 529.211 [M+2H-C6H10O5]2+ 545.191	77	NA	
M192.9995T0.75	c18hypersil															M193T1.2	192.999526283483	45.2594265791043			245	NA	
M193.0653T2.87	c18hypersil															M193T3.1	193.06527651292	172.431019170816			2467	NA	
M193T1.6	c18hypersil	(S)-Cotinine N-oxide|Oxoamide;N-Methyl-gamma-oxo-3-pyridinebutanamide|Trans-3'-Hydroxy cotinine;Hydroxycotinine		2	a,b					HMDB01411|HMDB01004|HMDB01390	CID108114|CID436|CID10219774	C10H12N2O2	192.0899	CIPULDKLIIVIER-UHFFFAOYSA-N|WOOSCPWOYYLIHS-UHFFFAOYSA-N|XOKCJXZZNAUIQN-IENPIDJESA-N	InChI=1S/C10H12N2O2/c1-11-9(4-5-10(11)13)8-3-2-6-12(14)7-8/h2-3,6-7,9H,4-5H2,1H3|InChI=1S/C10H12N2O2/c1-11-10(14)5-4-9(13)8-3-2-6-12-7-8/h2-3,6-7H,4-5H2,1H3,(H,11,14)|InChI=1S/C10H12N2O2/c1-12-8(5-9(13)10(12)14)7-3-2-4-11-6-7/h2-4,6,8-9,13H,5H2,1H3/t8-,9?/m0/s1	M193T1.6	193.09823706684	87.1141950688589			38	NA	
M193.1325T1.47	c18hypersil															M193T1.7	193.132495841854	88.3985507040484			38	NA	
M193.1447T5.07	c18hypersil															M193T5.1	193.144746719484	304.277422753431		[M+H]+ 192.137 [M+3H]3+ 576.405	8	NA	
M193.5907T1.25	c18hypersil															M194T1.2	193.590726275468	75.0012270774386		[M+Na+HCOOH]+ 124.589	1	NA	
M193.5909T1.01	c18hypersil															M194T1.1	193.590945135117	60.4088416240334		[M+2H-HCOOH]2+ 431.178	3	NA	
M193.971T0.71	c18hypersil															M194T1.4	193.970992554141	42.7213637013416		[M+K]+ 155.007	1358	NA	
M194.0491T0.87	c18hypersil															M194T1.7	194.049103230873	51.9780679027455		[M+H-C4H8]+ 249.112	4	NA	
M194.0492T2.07	c18hypersil															M194T2.1	194.049150086375	124.18864380107			2809	NA	
M194.0673T0.99	c18hypersil															M194T1.8	194.067264029994	59.2511552777417			3	NA	
M194.6324T1.43	c18hypersil															M195T1	194.632368236944	85.8650706675997		[M+H-C2H4]+ 221.664	38	NA	
M195.0662T6.95	c18hypersil															M195T7	195.066156059723	416.992926066491		[M+2Na+K]3+ 500.266	51	NA	
M195T6_ferulic.acid	c18hypersil	trans-Ferulic acid;Ferulic acid;4-Hydroxy-3-methoxycinnamic acid	CHEBI:17620	2	a,b	C01494				HMDB00954	CID445858	C10H10O4	194.05791	KSEBMYQBYZTDHS-HWKANZROSA-N	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+	M195T6	195.066483829919	361.748072405516			64	NA	
M195T2.1_p.aminohippuric.acid	c18hypersil	p-Aminohippuric acid;4-Aminohippuric acid	CHEBI:104011	2	a,b	D06890	Amino acid metabolism	Others	Other	HMDB01867	CID2148	C9H10N2O3	194.06914	HSMNQINEKMPTIC-UHFFFAOYSA-N	InChI=1S/C9H10N2O3/c10-7-3-1-6(2-4-7)9(14)11-5-8(12)13/h1-4H,5,10H2,(H,11,14)(H,12,13)	M195T2.1	195.076004242962	91.4167466495419			2481	NA	
M195.0772T2.68	c18hypersil															M195T3	195.077161924882	160.931423261887		[2M+Na+K-H]+ 67.0617	9	NA	
M195T5.1_caffeine	c18hypersil	Caffeine	CHEBI:27732	2	a,b	C07481	Biosynthesis of other secondary metabolites	Caffeine metabolism	Caffeine	HMDB01847	CID2519	C8H10N4O2	194.08038	RYYVLZVUVIJVGH-UHFFFAOYSA-N	InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3	M195T5.1	195.088958663154	293.445425868119			74	NA	
M195.1238T2.26	c18hypersil															M195T2.2	195.123825543854	135.80695876434	[182][M]+	[M+H]+ 194.116	75	NA	
M195.6115T1.79	c18hypersil															M196T2	195.611461843297	107.386983721409	[183][M]2+		63	NA	
M196T3	c18hypersil	α-Hydroxyhippuric acid		2	a,b		Amino acid metabolism	Others	Other	HMDB02404	CID450272	C9H9NO4	195.05316	GCWCVCCEIQXUQU-UHFFFAOYSA-N	InChI=1S/C9H9NO4/c11-7(10-8(12)9(13)14)6-4-2-1-3-5-6/h1-5,8,12H,(H,10,11)(H,13,14)	M196T3	196.061506498068	170.128544685533			2469	NA	
M196.0838T1.53	c18hypersil															M196T2.1	196.083829388498	91.6041948461721			2533	NA	
M196.113T1.79	c18hypersil															M196T2.3	196.112997684265	107.233990854087	[183][M+1]2+		63	NA	
M196.8788T0.75	c18hypersil															M197T1.1	196.878811249056	45.1677929255234			247	NA	
M197.0415T0.66	c18hypersil															M197T1.3	197.041487776235	39.5438383879261		[2M+Na]+ 87.0249	10	NA	
M197.1299T4.69	c18hypersil															M197T5	197.129915994569	281.692116547519		[M+Na]+ 174.139	71	NA	
M197.5747T1.89	c18hypersil															M198T2	197.57468563239	113.354175001378			2	NA	
M197.5752T1.01	c18hypersil															M198T1	197.575211342177	60.5566845005846		[M+H+Na]2+ 371.152	3	NA	
M198.0196T1.34	c18hypersil															M198T1.3	198.01955315238	80.4810112799618		[M+2Na-H]+ 153.044	56	NA	
M199.0302T3.82	c18hypersil															M199T4	199.030170471934	229.129959886642		[M+H-CO2]+ 242.006	13	NA	
M199.0853T0.73	c18hypersil															M199T1	199.085322634611	43.985565511417	[184][M+1]+		4	NA	
M199.1332T8.61	c18hypersil															M199T9.1	199.133158239831	516.862148049179			3063	NA	
M199.1333T7.76	c18hypersil															M199T8.3	199.133300694512	465.678695751656			5	NA	
M199.134T6.43	c18hypersil															M199T6.2	199.133979044973	385.587924015358		[M+2H-C6H10O4]2+ 542.318	80	NA	
M199.181T8.14	c18hypersil															M199T8.4	199.180971017806	488.2057320933			14	NA	
M199.6063T1.43	c18hypersil															M200T1	199.606333239756	85.6778499147971			38	NA	
M200.0693T0.76	c18hypersil															M200T1.4	200.069336969342	45.882758292711		[M+Na+K-H]+ 139.12	4	NA	
M200.1404T1.39	c18hypersil															M200T1.7	200.14042485608	83.2166470215177		[M+H-CH3]+ 214.155	67	NA	
M201.0168T0.88	c18hypersil															M201T1.2	201.016792582648	53.0884669071547			4	NA	
M201.0703T2.64	c18hypersil															M201T3	201.070277584234	158.213544175469		[M+H-CO]+ 228.059	82	NA	
M201.0729T0.7	c18hypersil															M201T1.5	201.072885831655	42.0863901222697	[189][M]+	[M+Na]+ 178.085	34	NA	
M201.0875T1.3	c18hypersil															M201T1.6	201.087511185779	77.9546134948731			127	NA	
M201.1481T1.79	c18hypersil															M201T2.1	201.148088621194	107.344088735826			63	NA	
M201.1485T2.37	c18hypersil															M201T2.2	201.148450205219	142.102177235934			42	NA	
M201.6402T1.55	c18hypersil															M202T2	201.640245638296	93.241625815533			2534	NA	
M201.6832T1.89	c18hypersil															M202T2.1	201.683176579918	113.127019139242		[M+Na+K-H]+ 140.741	2	NA	
M201.6834T1.25	c18hypersil															M202T1.3	201.683444094584	75.0061650545195		[3M+H+Na]2+ 126.453	1	NA	
M201.6838T3.82	c18hypersil															M202T4.2	201.683755480892	229.309958780758		[M+H]+ 200.669	13	NA	
M202.0546T5.13	c18hypersil															M202T5.2	202.054574774908	307.960026762245			3055	NA	
M202.0571T0.65	c18hypersil															M202T1.5	202.057075020257	39.0380118456708		[M+Na]+ 179.071	10	NA	
M202.0906T5.52	c18hypersil															M202T6.1	202.090610941655	331.046704037765			79	NA	
M202.1084T5.88	c18hypersil															M202T6.2	202.10836075947	352.769342872417		[M+H]+ 201.101	78	NA	
M202.1084T2.36	c18hypersil															M202T2.3	202.108363466004	141.746723602317		[M+H-H20]+ 219.112	42	NA	
M202T8.2	c18hypersil	Caprylolyglycine		2	a,b		Lipid metabolism	Fatty acids	Acylglycine	HMDB00832	CID84290	C10H19NO3	201.13649	SAVLIIGUQOSOEP-UHFFFAOYSA-N	InChI=1S/C10H19NO3/c1-2-3-4-5-6-7-9(12)11-8-10(13)14/h2-8H2,1H3,(H,11,12)(H,13,14)	M202T8.2	202.14428783114	464.527467992512			372	NA	
M202.1452T3.81	c18hypersil															M202T4.7	202.145179420212	228.871630210896		[M+Na]+ 179.157	13	NA	
M202.2286T0.66	c18hypersil															M202T1.9	202.228644218286	39.3761984906762			10	NA	
M202.636T3.82	c18hypersil															M203T4	202.636033662363	229.073834152585		[M+K]+ 163.674	13	NA	
M202.6669T3.82	c18hypersil															M203T4.1	202.66690078879	229.121968759691		[M+K]+ 163.708	13	NA	
M203.0704T0.7	c18hypersil															M203T1.3	203.070449220747	41.8528119534447	[189][M+2]+		34	NA	
M203.1035T1.15	c18hypersil															M203T1.5	203.10351024492	68.7096413420721		[M+Na]+ 180.108	7	NA	
M203.1116T1.35	c18hypersil															M203T1.6	203.111582249957	81.1910652022793	[190][M+1]+		56	NA	
M203T8_sebacic.acid	c18hypersil	Sebacic acid	CHEBI:41865	2	a,b	C08277	Lipid metabolism	Fatty acids	Dicarboxylic	HMDB00792	CID5192	C10H18O4	202.12051	CXMXRPHRNRROMY-UHFFFAOYSA-N	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	M203T8	203.127836350525	470.054892292038			373	NA	
M203.128T7.14	c18hypersil															M203T7	203.127997469282	428.4919937859			2693	NA	
M203.9329T0.76	c18hypersil															M204T1	203.93294582219	45.692293969247			4	NA	
M204.0699T1.54	c18hypersil															M204T2	204.069947817202	92.4497498272436			2506	NA	
M204.0871T1.88	c18hypersil															M204T2.1	204.087078285161	112.52114086317		[3M+2Na]2+ 120.731	2	NA	
M204.0874T2.72	c18hypersil															M204T3	204.08744620015	163.36526574955			9	NA	
M204.0876T0.84	c18hypersil															M204T1.3	204.08761732877	50.6422767368329			4	NA	
M204.1057T3.82	c18hypersil															M204T4.4	204.105746807916	229.092225308649		[M+Na]+ 181.109 [M+H]+ 203.091	13	NA	
M204.1243T3.81	c18hypersil															M204T4.5	204.124334021935	228.825855082045			13	NA	
M204.1247T2.43	c18hypersil															M204T2.3	204.124741824387	145.996876231592			2453	NA	
M204.1351T1.03	c18hypersil															M204T1.7	204.135086490932	61.756723397063		[M+H-C3H2O3]+ 289.124	3	NA	
M204.1374T2.88	c18hypersil															M204T3.1	204.137399801124	172.850218905733			2381	NA	
M204.1587T3.81	c18hypersil															M204T4.6	204.158721032882	228.868336840255			13	NA	
M204.3109T3.82	c18hypersil															M204T4.7	204.310856161109	229.051185788562			13	NA	
M204.3868T3.82	c18hypersil															M204T4.8	204.386788903754	229.189677818057			13	NA	
M204.591T3.82	c18hypersil															M205T4	204.590950082978	229.207181465833			13	NA	
M205.065T1.1	c18hypersil															M205T1.5	205.064969867865	66.2370386505617		[M+Na+HCOOH]+ 136.075	7	NA	
M205.0691T0.79	c18hypersil															M205T1.6	205.069096352703	47.4541796445844		[M+H-H20]+ 222.073	4	NA	
M205.0828T0.82	c18hypersil															M205T1.7	205.082801536595	49.0639968781822		[2M+2Na+2K-H]3+ 246.182	4	NA	
M205.0985T4.32	c18hypersil															M205T4.4	205.098499226562	258.973860882451	[202][M]+		1742	NA	
M205.8131T3.82	c18hypersil															M206T4	205.813089377661	229.209317335501			13	NA	
M205.9213T1.89	c18hypersil															M206T2	205.921297761788	113.163482696127		[M+Na+K-H]+ 144.97	2	NA	
M205.9215T1.25	c18hypersil															M206T1.2	205.921456311414	74.9939096654593		[3M+Na+2K-H]2+ 103.981	1	NA	
M206T4.3_	c18hypersil	Xanthurenic acid	CHEBI:217069	2	a,b	C02470	Amino acid metabolism	Tryptophan metabolism	Kynurenine	HMDB00881	CID5699	C10H7NO4	205.03751	FBZONXHGGPHHIY-UHFFFAOYSA-N	InChI=1S/C10H7NO4/c12-7-3-1-2-5-8(13)4-6(10(14)15)11-9(5)7/h1-4,12H,(H,11,13)(H,14,15)	M206T4.3	206.046125041024	257.325311078784			49	NA	
M206.049T1.09	c18hypersil															M206T1.3	206.049005777186	65.12190042647	[203][M]+		7	NA	
M206.0562T0.77	c18hypersil															M206T1.4	206.056212882964	46.1427431098374		[M+H-NH3]+ 222.073	4	NA	
M206.0856T5.7	c18hypersil															M206T6.2	206.085563020363	342.270884017296			2321	NA	
M206.1038T4.2	c18hypersil															M206T4.5	206.103784548119	252.117449577383	[202][M+1]+		1744	NA	
M206T2.2_	c18hypersil	D-Panthenol;Pantothenol;Dexpanthenol;Provitamin B	CHEBI:895821	2	a,b	C05944	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	CoA	HMDB04231	CID131204	C9H19NO4	205.13141	SNPLKNRPJHDVJA-ZETCQYMHSA-N	InChI=1S/C9H19NO4/c1-9(2,6-12)7(13)8(14)10-4-3-5-11/h7,11-13H,3-6H2,1-2H3,(H,10,14)/t7-/m0/s1	M206T2.2	206.139967914436	143.301647147642			42	NA	
M206.392T3.82	c18hypersil															M206T4.6	206.392003776092	229.211462931743			13	NA	
M206.5438T3.82	c18hypersil															M207T4	206.543795440619	229.209317335501			13	NA	
M206.5835T3.82	c18hypersil															M207T4.1	206.583480584772	229.045062045096			13	NA	
M207.0095T3.82	c18hypersil															M207T4.9	207.009472239178	229.004950347475		[M+H+HCOOH]+ 159.997 [M+H+HCOOH]+ 159.997	13	NA	
M207.0461T3.81	c18hypersil															M207T4.10	207.046106262206	228.89248317554		[M+K+HCOOH]+ 122.068	13	NA	
M207.0804T1.25	c18hypersil															M207T1.4	207.080393476723	75.0115419189922		[M+Na]+ 184.094	1	NA	
M207.0885T3.82	c18hypersil															M207T4.12	207.088530097151	228.927022680345		[2M+Na]+ 92.0484	13	NA	
M207.3617T3.82	c18hypersil															M207T4.18	207.361702901408	229.051185788562		[M+K]+ 168.407 [M+H]+ 206.363	13	NA	
M208.0549T0.73	c18hypersil															M208T1.1	208.05487212149	43.5865022646667	[207][M+1]+		4	NA	
M208.0647T1.04	c18hypersil															M208T1.2	208.064719429338	62.4588513480697			3	NA	
M208.0821T3.81	c18hypersil															M208T4.3	208.082129088176	228.767153710791			13	NA	
M208.6472T1.86	c18hypersil															M209T2.1	208.647169748987	111.478343171166		[M+K+HCOOH]+ 123.683	2	NA	
M208.6481T3.23	c18hypersil															M209T3	208.648101151027	193.815499395552			59	NA	
M208.6482T2.33	c18hypersil															M209T2	208.648157521853	140.099312724872	[211][M]2+		42	NA	
M209.0534T3.82	c18hypersil															M209T4.4	209.053427296886	229.051496833191			13	NA	
M209.0935T5.54	c18hypersil															M209T6	209.093532134893	332.644055319616			79	NA	
M209.0988T1.47	c18hypersil															M209T1.5	209.098764168184	88.3164877454478			38	NA	
M209.1278T2.97	c18hypersil															M209T3.1	209.127822152769	178.332181382974			2288	NA	
M209.6377T1.49	c18hypersil															M210T1	209.637673411825	89.3807706885137			38	NA	
M210.09T0.91	c18hypersil															M210T1.3	210.089989509992	54.389033837748			253	NA	
M210.1264T1.72	c18hypersil															M210T2.3	210.126429760095	103.385943027152			2535	NA	
M210.9778T0.87	c18hypersil															M211T1.1	210.977784039421	51.9543399670668			4	NA	
M211.0323T1.44	c18hypersil															M211T1.3	211.032335206389	86.6274345295255		[M+Na+K-H]+ 150.088	38	NA	
M211.1062T2.46	c18hypersil															M211T2.2	211.10615087603	147.582523564317		[M+Na]+ 188.118	65	NA	
M211.1088T1.42	c18hypersil															M211T1.4	211.108780135451	85.139408147889			38	NA	
M211.133T8.03	c18hypersil															M211T8.1	211.133032170299	481.901852100405		[M+K]+ 172.161	35	NA	
M212.0923T1.39	c18hypersil															M212T1.2	212.092322539586	83.3903987307995			2484	NA	
M212.1167T2.16	c18hypersil															M212T2.2	212.116708374325	129.336744595051		[M+H]+ 211.105	2809	NA	
M212.5489T2.7	c18hypersil															M213T3	212.548925684774	161.735524285694		[M+H-CH3]+ 226.562 [M+2H-NH3]2+ 440.112	9	NA	
M212.8528T0.75	c18hypersil															M213T1	212.852753433473	45.2025786274334			254	NA	
M213.0532T1.65	c18hypersil															M213T2.1	213.053241389395	99.1268312399736			45	NA	
M213.088T1.53	c18hypersil															M213T2.3	213.087951632927	91.7923984618547			2537	NA	
M213.0992T0.69	c18hypersil															M213T1.3	213.099164389221	41.4021836314466		[M+Na]+ 190.113	34	NA	
M213.1851T7.12	c18hypersil															M213T7.1	213.185105773158	427.254796621634			2802	NA	
M213.1853T9.18	c18hypersil															M213T9.1	213.185300878969	550.851312651514			893	NA	
M214.1805T8.08	c18hypersil															M214T8.1	214.180465732371	484.817721019377			14	NA	
M215.0497T2.44	c18hypersil															M215T2.1	215.049739917103	146.346131163928		[M+K]+ 176.09	65	NA	
M215.0706T0.8	c18hypersil															M215T1.2	215.070564518883	48.2340613168398			4	NA	
M215.0985T6.93	c18hypersil															M215T7.1	215.098505639549	415.751789946844			1692	NA	
M215T1.7	c18hypersil	Val-Pro;Valyl-Proline		2	a,b		Protien metabolism	Petptides	Dipeptides	HMDB29135	CID5003412	C10H18N2O3	214.13174	GIAZPLMMQOERPN-UHFFFAOYSA-N	InChI=1S/C10H18N2O3/c1-6(2)8(11)9(13)12-5-3-4-7(12)10(14)15/h6-8H,3-5,11H2,1-2H3,(H,14,15)	M215T1.7	215.139477551861	76.0046086623766		[3M+2Na]2+ 128.105	1	NA	
M215.1405T5.58	c18hypersil															M215T6	215.140489082402	334.876453602839			79	NA	
M215.6433T1.67	c18hypersil															M216T2	215.643296235368	100.310483757903			45	NA	
M215.6559T1.99	c18hypersil															M216T2.1	215.655884880081	119.329929579664			1519	NA	
M215.6564T4.58	c18hypersil															M216T5	215.656374953604	274.711266243531	[223][M]2+		90	NA	
M216.0458T1.51	c18hypersil															M216T2.2	216.045797940155	90.4869769475162			67	NA	
M216.0806T1.66	c18hypersil															M216T2.3	216.080574725755	99.5374021960098		[M+Na+NaCOOH]+ 125.111	45	NA	
M216.089T0.7	c18hypersil															M216T1.2	216.089039618982	42.11157546569	[221][M+1]+		34	NA	
M216.099T1.5	c18hypersil															M216T2.4	216.098996444575	90.0320904298191			2539	NA	
M216.1246T5.54	c18hypersil															M216T6	216.124566224901	332.338883646787			79	NA	
M216.1434T1.47	c18hypersil															M216T1.3	216.143415675075	88.2289308429952	[222][M+1]+		38	NA	
M216.158T4.58	c18hypersil															M216T5.2	216.157996170612	274.583018725181	[223][M+1]2+		90	NA	
M216.5821T1.37	c18hypersil															M217T1	216.58210993318	82.461102528786			56	NA	
M216.5986T2.15	c18hypersil															M217T2	216.598585116544	128.846757289051			75	NA	
M216.6274T1.39	c18hypersil															M217T1.1	216.62737146214	83.212519017313			2484	NA	
M217.0501T0.69	c18hypersil															M217T1.3	217.05008284304	41.2432246038517		[M+K]+ 178.085	34	NA	
M217.1193T1.34	c18hypersil															M217T1.7	217.119306603066	80.5819205864169		[M+Na]+ 194.13 [M+H-H20]+ 234.128	56	NA	
M217.1439T7.76	c18hypersil															M217T8	217.143936710789	465.302004490889		[M+2H-NH3]2+ 449.291	5	NA	
M217.1801T8.57	c18hypersil															M217T9	217.180057290686	514.251787451117			95	NA	
M218.0436T0.74	c18hypersil															M218T1.2	218.043557606738	44.4514863665917		[M+H-CO2]+ 261.016	4	NA	
M218.1143T1.08	c18hypersil															M218T1.3	218.114325362391	64.7123846660616		[2M+2Na+2K-H]3+ 265.719	7	NA	
M218.1396T6.29	c18hypersil															M218T6	218.139617902885	377.405163568497		[M+2H-CH3]2+ 449.275	64	NA	
M218.1873T0.7	c18hypersil															M218T1.5	218.187347458705	41.7355743116787		[M+Na]+ 195.19	34	NA	
M218.6198T2.06	c18hypersil															M219T2	218.619840061424	123.685316850804		[3M+2H]2+ 145.075	40	NA	
M219.5433T2.7	c18hypersil															M220T3	219.543296359753	162.175336084041	[235][M]+	[3M+Na]+ 65.5194	9	NA	
M220.0981T6.1	c18hypersil															M220T6	220.098056861873	366.097792656442			64	NA	
M220.1016T4.45	c18hypersil															M220T4	220.101628901267	267.076505461633			1747	NA	
M220.2594T1	c18hypersil															M220T1.3	220.259354421554	60.0298320585227			3	NA	
M221.0247T1.51	c18hypersil															M221T2	221.024699628167	90.6960550519724			2481	NA	
M221.0431T0.78	c18hypersil															M221T1.2	221.043063228034	47.029723718606			4	NA	
M221.0932T2.13	c18hypersil															M221T2.1	221.093174360385	127.686114503328		[M+3H-NH3]3+ 677.281	75	NA	
M221.5787T4.67	c18hypersil															M222T5.1	221.57871154721	280.055365825568		[M+3H]3+ 661.699	71	NA	
M221.9325T0.71	c18hypersil															M222T1	221.932513181643	42.8181951438556	[242][M+1]+		1359	NA	
M222.0982T0.84	c18hypersil															M222T1.4	222.098236711146	50.1247824954396	[246][M]+		4	NA	
M222.1T4.43	c18hypersil															M222T4	222.099981703268	265.995635420194			1749	NA	
M222.6457T1.43	c18hypersil															M223T1	222.645651903246	86.0036876380453		[M+H]+ 221.638	38	NA	
M222.6637T1.5	c18hypersil															M223T2.2	222.663704260368	90.0108539709812			2541	NA	
M223.0547T0.71	c18hypersil															M223T1.5	223.054702785092	42.6433539682561		[M+Na]+ 200.066	1358	NA	
M223.0948T2.21	c18hypersil															M223T2.5	223.094835604794	132.440476903412			2821	NA	
M224.0526T0.7	c18hypersil															M224T1.4	224.052587901111	42.1206146610859	[254][M]+	[M+Na]+ 201.065	34	NA	
M224.0756T5.54	c18hypersil															M224T6	224.075571274642	332.247503876325		[M+2H-CO]2+ 474.143	79	NA	
M224T4_	c18hypersil	N-Acetyl-L-tyrosine	CHEBI:201465	2	a,b		Amino acid metabolism	Tyrosine metabolism	Others	HMDB00866	CID68310	C11H13NO4	223.08446	CAHKINHBCWCHCF-JTQLQIEISA-N	InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)/t10-/m0/s1	M224T4	224.093153247209	257.802239077831		[M+Na+NH3]+ 184.067	49	NA	
M224.4792T1.68	c18hypersil															M224T2.4	224.479222672778	101.001900398345		[M+Na]+ 201.502	45	NA	
M224.6342T3.2	c18hypersil															M225T3.5	224.634237046465	191.795257801873			59	NA	
M225.0527T0.7	c18hypersil															M225T1.4	225.052680571989	42.2929028129138	[254][M+1]+		1373	NA	
M225.1112T5.54	c18hypersil															M225T6	225.111165543585	332.599510312117		[M+Na]+ 202.123	79	NA	
M226.0199T1.51	c18hypersil															M226T2	226.019914981712	90.738873016054			2542	NA	
M226.0725T4.17	c18hypersil															M226T4	226.072479899757	250.411871331169			1750	NA	
M226.0834T1.59	c18hypersil															M226T2.1	226.083386428104	95.6371852281513			2496	NA	
M226.1454T5.49	c18hypersil															M226T5	226.145436978327	329.563221152572		[M+K]+ 187.177	79	NA	
M226.6299T1.52	c18hypersil															M227T2	226.62992637374	91.1059251592673			2497	NA	
M227.0798T3.82	c18hypersil															M227T4	227.079793571759	229.480454698582		[M+Na+HCOOH]+ 158.087	13	NA	
M227.1166T0.73	c18hypersil															M227T1.2	227.116639848525	43.7142574106313			4	NA	
M227.1401T2.23	c18hypersil															M227T2.2	227.14012107488	133.949780649883			75	NA	
M227.1404T4.95	c18hypersil															M227T5.1	227.140440706151	297.116899556557			74	NA	
M227.2011T9.78	c18hypersil															M227T10	227.20113102996	586.631090511896		[M+H-H20]+ 244.206	822	NA	
M227.6562T4.02	c18hypersil															M228T4	227.65623993083	241.436085247388			1751	NA	
M227.9963T1.7	c18hypersil															M228T2	227.996308697479	101.992867643066		[M+H]+ 226.985 [M+2H-HCOOH]2+ 499.977	45	NA	
M228T1.3_X2..deoxycytidine	c18hypersil	Deoxycytidine;2'-Deoxycytidine	CHEBI:15698	2	a,b	C00881	Nucleotide metabolism	Pyrimidine metabolism	Deoxycitidine	HMDB00014	CID13711	C9H13N3O4	227.09061	CKTSBUTUHBMZGZ-SHYZEUOFSA-N	InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1	M228T1.3	228.098833432254	49.946287779996			4	NA	
M228.16T8.15	c18hypersil															M228T8.3	228.159962433182	488.81750438211			14	NA	
M228.2691T9	c18hypersil															M228T9.1	228.269051820591	539.949076244699			894	NA	
M228.6639T3	c18hypersil															M229T3.4	228.663875447447	179.865722194363		[3M+2Na]2+ 137.113	57	NA	
M229.1022T5.09	c18hypersil															M229T5	229.102241297603	305.250215305133			94	NA	
M229.1192T0.83	c18hypersil															M229T1	229.119155926408	49.6792384686656			4	NA	
