variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M180.0164T4.6	hilic															M180T5	180.016368725049	275.732554738557	[193][M]-		986	NA	
M180.0193T1.43	hilic															M180T1.1	180.01934446548	86.0640692610418			11	NA	
M180.0337T2.55	hilic															M180T3	180.033728039	152.970032940177		[M+Cl]- 145.07	25	NA	
M180.1031T1.46	hilic															M180T1.2	180.103108255712	87.3107477896343			11	NA	
M180.5218T9.76	hilic															M181T10	180.521777721872	585.605152151558		[M-H+Cl]2- 327.084	17	NA	
M181.0481T5.97	hilic															M181T6	181.048055757158	358.061897089502			4	NA	
M181.0604T7.9	hilic															M181T8.1	181.060397470967	473.908811954434	[186][M+2]-		2	NA	
M181.0718T3.94	hilic															M181T4.2	181.071770445141	236.671605316939		[M-H-C2H4]- 210.104 [M-3H]3- 546.242	8	NA	
M181.0984T2.91	hilic															M181T3.1	181.098363104562	174.889169688932		[M-H+NH3]- 165.078	22	NA	
M181.9475T17.03	hilic															M182T17	181.94753920195	1022.05728676642			1910	NA	
M181.9952T2.75	hilic															M182T3	181.995159630241	164.896399332221			1644	NA	
M182.0131T9	hilic															M182T9	182.013145671436	539.81795579919		[M-H]- 183.023	10	NA	
M182.057T5.4	hilic															M182T5.1	182.056998954631	323.784953389597			12	NA	
M182.0572T2.23	hilic															M182T2.1	182.057174093239	133.678951075081	[200][M]-		18	NA	
M182.5363T6.15	hilic															M183T6	182.536332201057	368.895885767095		[M-H+Cl]2- 331.113 [M-2H]2- 367.089	309	NA	
M182.9314T17.43	hilic															M183T17.2	182.931361158733	1045.94060295979			2464	NA	
M183.0606T2.23	hilic															M183T2.1	183.060622485823	133.877555523161	[200][M+1]-		18	NA	
M183.076T7.4	hilic															M183T7	183.075956614738	443.921296375822	[198][M+2]-		3	NA	
M183.0874T3.87	hilic															M183T4.1	183.087406286908	231.909972095645		[M+Cl]- 148.118	8	NA	
M183.1027T1.49	hilic															M183T1.1	183.102744825581	89.6515555961296		[M-H-C2H4]- 212.141	11	NA	
M183.9961T10.14	hilic															M184T10	183.996083841228	608.693900756402			23	NA	
M184.0379T8.67	hilic															M184T9.1	184.037880988943	520.134323207215			1289	NA	
M184.0615T3.5	hilic															M184T3	184.061514749811	209.839877824637	[197][M+3]-		631	NA	
M184.0727T4.6	hilic															M184T5	184.072716596057	276.169799414663			988	NA	
M185.0223T6.6	hilic															M185T7	185.022318003568	395.746112738616			7	NA	
M185.057T8.96	hilic															M185T9.1	185.057021542918	537.663232301014			10	NA	
M185.082T1.6	hilic															M185T2	185.081989146308	95.9112880058356		[M+Cl]- 150.113 [M-H]- 186.089 [M-H-NH3]- 203.117	45	NA	
M185.0933T2.93	hilic															M185T3	185.093308434507	175.677953435232			1645	NA	
M185.1184T1.46	hilic															M185T1	185.118420315867	87.3033158154532		[M-H]- 186.123	11	NA	
M186.0232T2.45	hilic															M186T2	186.023194402272	147.129697171074		[M+Cl]- 151.051	25	NA	
M186.0409T8.6	hilic															M186T9.1	186.040881018363	516.165541134779			1295	NA	
M186.0409T2.79	hilic															M186T3	186.040928229496	167.319209737943		[M-2H+Na]- 165.078	22	NA	
M186.0773T2.53	hilic															M186T3.1	186.077317672349	152.070918144135			25	NA	
M186.1137T1.5	hilic															M186T1	186.113657655182	89.8572623081917	[205][M]-		11	NA	
M187.0015T9.19	hilic															M187T9	187.001453102971	551.344519237828		[M-H-CO2]- 231.999 [M-H-CO2]- 231.999	6	NA	
M187.0249T8.53	hilic															M187T9.1	187.024888598179	512.090895344687			15	NA	
M187.0325T1.68	hilic															M187T2.2	187.03245986948	100.67324193588			37	NA	
M187.0726T8.17	hilic															M187T8.1	187.072570777201	490.483140604171			15	NA	
M187.0977T1.5	hilic															M187T2.4	187.097651563188	90.2329189597465	[205][M+1]-		11	NA	
M187.1089T3.49	hilic															M187T3.2	187.108911227446	209.397776653916		[M-H-C6H10O5]- 350.162	8	NA	
M187T6.3_N.6..acetyl.L.lysine	hilic	N6-Acetyl-L-lysine	CHEBI:17752	2	a,b	C02727	Amino acid metabolism	Lysine degradation	Others	HMDB00206	CID92832	C8H16N2O3	188.11609	DTERQYGMUDWYAZ-ZETCQYMHSA-N	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	M187T6.3	187.108911590495	358.736667525551			4	NA	
M187.109T2.37	hilic															M187T2.5	187.108953098318	142.450471205517			1827	NA	
M187.109T8.13	hilic															M187T8.2	187.109039026063	487.789070081564		[M-H-CO2]- 232.1	15	NA	
M187.1201T9.44	hilic															M187T9.2	187.120147757985	566.124643587577			1496	NA	
M187T1	hilic	3-Hydroxydecanoic acid;Myrmicacin|10-Hydroxydecanoic acid;10-Hydroxycapric acid		2	a,b	C02774	Lipid metabolism	Fatty acids	Hydroxy	HMDB02203	CID26612|CID74300	C10H20O3	188.1412	FYSSBMZUBSBFJL-UHFFFAOYSA-N|YJCJVMMDTBEITC-UHFFFAOYSA-N	InChI=1S/C10H20O3/c1-2-3-4-5-6-7-9(11)8-10(12)13/h9,11H,2-8H2,1H3,(H,12,13)|InChI=1S/C10H20O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h11H,1-9H2,(H,12,13)	M187T1	187.134023232664	86.8450585029386			11	NA	
M188.0105T1.54	hilic															M188T2.1	188.010546429124	92.1346105879039	[206][M+1]-		11	NA	
M188T2.2_kynurenic.acid	hilic	Kynurenic acid	CHEBI:18344	2	a,b	C01717	Amino acid metabolism	Tryptophan metabolism	Kynurenine	HMDB00715	CID3845	C10H7NO3	189.04259	HCZHHEIFKROPDY-UHFFFAOYSA-N	InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)	M188T2.2	188.035394028671	133.06323434054			18	NA	
M188.0388T1.54	hilic															M188T2.3	188.038799685158	92.4872336893918			11	NA	
M188T2.4	hilic	Indole-3-propionic acid;3-Indolepropionic acid		2	a,b		Amino acid metabolism	Tryptophan metabolism	Indole	HMDB02302	CID3744	C11H11NO2	189.07898	GOLXRNDWAUTYKT-UHFFFAOYSA-N	InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)	M188T2.4	188.072019987136	136.115742539247		[3M-2H]2- 126.049	18	NA	
M188.0752T1.5	hilic															M188T1	188.075156616964	89.7322174473658			11	NA	
M188.1043T7.95	hilic															M188T8.1	188.10426260927	477.071582526074			2	NA	
M188.9808T17.08	hilic															M189T17.1	188.98075069862	1024.97323391803			28	NA	
M189.0406T5.12	hilic															M189T5	189.040571579858	307.025499310207	[218][M]-		9	NA	
M189.0406T10.03	hilic															M189T10.1	189.040630013104	602.030018849514			1736	NA	
M189.0518T9.36	hilic															M189T9.1	189.051799457487	561.672577102221		[M-H+NaCOOH]- 122.069	19	NA	
M189.0518T4.6	hilic															M189T5.1	189.051806679733	275.820076649359			1008	NA	
M189.0881T4.95	hilic															M189T5.3	189.088129956546	296.743735409009		[M-H]- 190.094	12	NA	
M189.0963T2.23	hilic															M189T2.4	189.096347810523	133.89462338355	[214][M+1]-		18	NA	
M189.1134T1.53	hilic															M189T2.5	189.113371633115	91.7781560433008			11	NA	
M190.0359T9.86	hilic															M190T10	190.035853288455	591.897027684323		[M-H]- 191.043	1884	NA	
M190.044T5.12	hilic															M190T5	190.043979082053	306.941995990973	[218][M+1]-		9	NA	
M190T7_X.5.hydroxyindol.3.yl.acetic.acid	hilic	5-Hydroxyindoleacetic acid;5-HIAA	CHEBI:27823	2	a,b	C05635	Amino acid metabolism	Tryptophan metabolism	Hydroxytryptophan	HMDB00763	CID1826	C10H9NO3	191.05824	DUUGKQCEGZLZNO-UHFFFAOYSA-N	InChI=1S/C10H9NO3/c12-7-1-2-9-8(4-7)6(5-11-9)3-10(13)14/h1-2,4-5,11-12H,3H2,(H,13,14)	M190T7	190.051052412182	403.644149341627			2408	NA	
M190.0512T3.29	hilic															M190T3	190.051150614409	197.626977918643			679	NA	
M190.0723T3.5	hilic															M190T3.1	190.072253008411	209.944900963231		[M-H-C2H4]- 219.112	8	NA	
M190.5466T8.47	hilic															M191T8	190.546631260972	508.413324246597		[M-2H]2- 383.108	15	NA	
M191.0198T5.14	hilic															M191T5	191.019828169797	308.146796278858		[M+Cl]- 156.052	9	NA	
M191.0346T9.04	hilic															M191T9	191.034595155278	542.201520169736		[M+Cl+HCOOH]- 110.05	10	NA	
M191.9797T2.2	hilic															M192T2	191.979703669303	131.91343298035			18	NA	
M192.0337T4.92	hilic															M192T5	192.033721055484	294.963039378393			12	NA	
M192.0515T7.48	hilic															M192T7.1	192.051476630781	448.619029464417		[M-H-C2H4]- 221.088	3	NA	
M192.0516T8.69	hilic															M192T9.1	192.051622346977	521.434379690458			1313	NA	
M192.0668T2.14	hilic															M192T2.3	192.06678789668	128.63229772195	[223][M]-	[M-H+NaCOOH]- 125.079	18	NA	
M192.9813T2.08	hilic															M193T2	192.981286208758	124.640852656684			57	NA	
M193.0289T3.56	hilic															M193T4	193.02892397523	213.864934279793			8	NA	
M193.0352T5.15	hilic															M193T5	193.035237033091	309.011558632475		[M+Cl]- 158.06	9	NA	
M193.0354T8.17	hilic															M193T8	193.03544115633	490.457436859511	[225][M]-	[M-H-COCH2]- 236.056	15	NA	
M193T9_aldehydo.D.galacturonic.acid	hilic	D-Glucuronic acid;D-Glucopyranuronic acid|D-Galacturonic acid|D-(+)-Galacturonic acid	CHEBI:47962	2	a,b	C00191|C00333	Carbohydrate metabolism	Amino sugar and nucleotide sugar matabolism|Ascorbate and Aldarate metabolism|Inositol phosphate metabolism|Pentose and Glucuronate interconversions	UDP sugar|Others|Sucrose|myo-Inositol|Glucuronate	HMDB00127	CID94715|CID439215	C6H10O7	194.0427	AEMOLEFTQBMNLQ-AQKNRBDQSA-N|AEMOLEFTQBMNLQ-YMDCURPLSA-N	InChI=1S/C6H10O7/c7-1-2(8)4(5(10)11)13-6(12)3(1)9/h1-4,6-9,12H,(H,10,11)/t1-,2-,3+,4-,6?/m0/s1|InChI=1S/C6H10O7/c7-1-2(8)4(5(10)11)13-6(12)3(1)9/h1-4,6-9,12H,(H,10,11)/t1-,2+,3+,4-,6?/m0/s1	M193T9	193.035464054591	557.572267285578			6	NA	
M193T3_ferulic.acid	hilic	trans-Ferulic acid;Ferulic acid;4-Hydroxy-3-methoxycinnamic acid|Isoferulic acid;3-Hydroxy-4-methoxycinnamic acid	CHEBI:17620|CHEBI:493263	2	a,b	C01494|C10470				HMDB00954|HMDB00955	CID445858|CID736186	C10H10O4	194.0579	KSEBMYQBYZTDHS-HWKANZROSA-N|QURCVMIEKCOAJU-HWKANZROSA-N	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+|InChI=1S/C10H10O4/c1-14-9-4-2-7(6-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+	M193T3	193.05076563965	159.567254046813			22	NA	
M193.0701T2.14	hilic															M193T2.2	193.070080297025	128.477345332351	[223][M+1]-		18	NA	
M193.0718T7.22	hilic															M193T7.1	193.071802662217	433.020271992957		[M-H-C3H2O3]- 280.088	3	NA	
M193.5943T1.31	hilic															M194T1	193.5943186966	78.3359461461289			5	NA	
M193.953T17.09	hilic															M194T17	193.952973565281	1025.67101811083		[M-H-CH2]- 208.967	28	NA	
M194.0131T8.65	hilic															M194T9.1	194.013069321486	519.272651532184		[M+Cl]- 159.038	1288	NA	
M194.0361T8.81	hilic															M194T9.2	194.036075655145	528.379429872513	[226][M+1]-		752	NA	
M194.0494T2.18	hilic															M194T2.1	194.049357067946	131.011546633139	[223][M+2]-		18	NA	
M194.0643T11.12	hilic															M194T11.1	194.064347057735	667.258439478881			2031	NA	
M194.0684T5.88	hilic															M194T6	194.068410492871	353.014929280231		[M-H]- 195.079	4	NA	
M194.8529T2.39	hilic															M195T2	194.852858308638	143.166926848138			1828	NA	
M194.9816T3.06	hilic															M195T3	194.98156476678	183.61731618052		[M+Cl]- 160.01	22	NA	
M195.0081T4.38	hilic															M195T4	195.008055215409	262.684598441962		[3M+Cl]- 53.342	1	NA	
M195.0334T3.11	hilic															M195T3.2	195.033412596052	186.714959023128			22	NA	
M195.0446T4.54	hilic															M195T5	195.044552750565	272.268338831607			1009	NA	
M195.0511T7.66	hilic															M195T8	195.051065325894	459.76600621259	[230][M]-		3	NA	
M195.0777T3.45	hilic															M195T3.3	195.077709067664	206.838866239019			680	NA	
M195.1141T2.73	hilic															M195T3.4	195.114058011867	163.585718635298			22	NA	
M195.1392T1.37	hilic															M195T1	195.139220990474	82.1557843197483		[M+Cl]- 160.164	5	NA	
M195.9508T9.19	hilic															M196T9	195.950814447196	551.259589229069			550	NA	
M196.0108T1.7	hilic															M196T2	196.010791940061	101.724530182441		[M+Cl]- 161.047	37	NA	
M196.0286T5.64	hilic															M196T6.1	196.028606279442	338.599553426044			4	NA	
M196.0286T8.49	hilic															M196T8	196.028643681462	509.608609722307			15	NA	
M196.0544T7.66	hilic															M196T8.1	196.054440109322	459.74608427148	[230][M+1]-		3	NA	
M196.0728T4.59	hilic															M196T5	196.072828896771	275.249734587591	[233][M]-		991	NA	
M196.9763T11.49	hilic															M197T11	196.976303763628	689.21329885447			2317	NA	
M197.0403T10.14	hilic															M197T10.2	197.040277014032	608.403445261279			23	NA	
M197.0553T7.66	hilic															M197T8.1	197.055269736107	459.583018612162	[230][M+2]-		3	NA	
M197.0762T4.59	hilic															M197T5	197.07618231967	275.340571472938	[233][M+1]-		1010	NA	
M197.0934T1.61	hilic															M197T2	197.093362827468	96.4789291759987			2434	NA	
M197.1185T1.46	hilic															M197T1	197.118498322782	87.6955654065198		[M-H-CH2]- 212.141	11	NA	
M197.1547T1.37	hilic															M197T1.1	197.15474871533	82.026232240069		[M-H-C4H8]- 254.225	5	NA	
M197.5785T4.22	hilic															M198T4	197.578467293309	252.91123832689		[3M-2H+K]- 53.5409 [2M-2H+Na]- 88.301	1	NA	
M197.5787T1.3	hilic															M198T1	197.578663463398	78.2705231037612			5	NA	
M198.0178T6.67	hilic															M198T7	198.017814818146	400.407108459685			7	NA	
M199.0377T4.28	hilic															M199T4	199.037667249588	256.987493721907			114	NA	
M199.0978T1.5	hilic															M199T1.1	199.097786689543	89.8961016008403		[M+Cl]- 164.129	11	NA	
M199.1342T1.44	hilic															M199T1.2	199.134182809159	86.5352113085937			11	NA	
M199.9371T17.09	hilic															M200T17.2	199.937095181701	1025.23847745257			1925	NA	
M199.958T17.05	hilic															M200T17.3	199.957985210585	1022.7568582822		[M-H+NH3]- 183.939	1910	NA	
M200.0315T2.5	hilic															M200T3	200.031511045535	150.075629695958	[238][M]-		25	NA	
M200.0333T6.59	hilic															M200T7.1	200.033328493164	395.409972897883		[M+Cl]- 165.05	7	NA	
M200.0487T2.9	hilic															M200T3.1	200.048654552438	173.834639759042		[M+Cl]- 165.078	22	NA	
M200.0566T8.47	hilic															M200T8	200.056569678912	508.165294751291		[M-H-CH2]- 215.076	15	NA	
M200.093T1.51	hilic															M200T2	200.093029562637	90.8569966683643		[M-H+Cl]2- 366.239	11	NA	
M200T1	hilic	Caprylolyglycine		2	a,b		Lipid metabolism	Fatty acids	Acylglycine	HMDB00832	CID84290	C10H19NO3	201.13649	SAVLIIGUQOSOEP-UHFFFAOYSA-N	InChI=1S/C10H19NO3/c1-2-3-4-5-6-7-9(12)11-8-10(13)14/h2-8H2,1H3,(H,11,12)(H,13,14)	M200T1	200.129396197099	87.4749268164928			11	NA	
M200.9421T17.53	hilic															M201T18	200.94206967652	1051.71163116168			2459	NA	
M201.0173T6.57	hilic															M201T7	201.017306956018	394.457480565117			605	NA	
M201.0349T2.5	hilic															M201T2.1	201.034902550395	149.862579632049	[238][M+1]-		1829	NA	
M201.0519T7.48	hilic															M201T7.1	201.051851001258	448.515333027289		[M+Cl+NH3]- 149.055 [M-H+NH3]- 185.036	3	NA	
M201.0883T3.48	hilic															M201T3	201.088316891886	208.827386094446			684	NA	
M201T5_sebacic.acid	hilic	Sebacic acid	CHEBI:41865	2	a,b	C08277	Lipid metabolism	Fatty acids	Dicarboxylic	HMDB00792	CID5192	C10H18O4	202.12051	CXMXRPHRNRROMY-UHFFFAOYSA-N	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	M201T5	201.113306895807	296.651556980811			922	NA	
M201T1.1	hilic	Dimethyl suberate		2	a,b	C17803					CID15611	C10H18O4	202.12051	LNLCRJXCNQABMV-UHFFFAOYSA-N	InChI=1S/C10H18O4/c1-13-9(11)7-5-3-4-6-8-10(12)14-2/h3-8H2,1-2H3	M201T1.1	201.113388166138	88.3962251294683			11	NA	
M201.1499T1.47	hilic															M201T1.2	201.149894939741	88.404087750384		[M-H+NH3]- 185.129	11	NA	
M201.5621T10.37	hilic															M202T10	201.562122563989	622.375815029953			1866	NA	
M201.6871T4.2	hilic															M202T4	201.687143218014	252.294377995821			1	NA	
M201.6873T1.3	hilic															M202T1	201.687253343871	78.2926194213669			5	NA	
M201.6873T9.98	hilic															M202T10.1	201.687269709442	598.556560666667			27	NA	
M202.0184T1.81	hilic															M202T2.1	202.018418875238	108.337583829393			2357	NA	
M202.0292T4.18	hilic															M202T4.2	202.029213935865	250.839380267017			1	NA	
M202.0335T9.04	hilic															M202T9.1	202.033476532285	542.273913031647			10	NA	
M202.0358T8.64	hilic															M202T9.2	202.035830873313	518.181245027069			1297	NA	
M202.036T6.62	hilic															M202T7.1	202.036015039108	397.499476876207			7	NA	
M202.0527T4.17	hilic															M202T4.3	202.052728364734	250.294599707786			115	NA	
M202.0545T2.23	hilic															M202T2.2	202.054526424429	133.880595655691			18	NA	
M202.0723T8.14	hilic															M202T8.3	202.072256384355	488.677827590753			15	NA	
M202.0723T9.38	hilic															M202T9.3	202.072307700747	562.842336593725			19	NA	
M202.0723T3.4	hilic															M202T3.1	202.072321385325	203.742445724674		[M-H-CH4]- 219.112	8	NA	
M202.0835T8.1	hilic															M202T8.4	202.083463289853	486.11159916702		[M+Cl]- 167.112	15	NA	
M202.0909T1.44	hilic															M202T1.1	202.090932038072	86.3365719657467	[241][M]-	[M-H-H20]- 221.107	11	NA	
M202.998T6.71	hilic															M203T7	202.998044992879	402.449309744707			7	NA	
M203.0022T1.68	hilic															M203T2	203.002203649232	101.019476540321		[M-H]- 204.018	37	NA	
M203.0436T9.96	hilic															M203T10.1	203.043567867937	597.606818057273	[243][M]-		27	NA	
M203.0562T8.53	hilic															M203T9	203.056249697038	511.689188943996		[M-H-C2H4]- 232.1	15	NA	
M203.0563T10.2	hilic															M203T10.2	203.056294110614	612.154466630484			1704	NA	
M203.0676T8.97	hilic															M203T9.1	203.067551021215	538.029939340625		[M-H-C6H10O5]- 366.132	10	NA	
M203.0676T5.42	hilic															M203T5	203.067575529937	325.419567532075			943	NA	
M203T4.1_tryptophan	hilic	Tryptophan|L-Tryptophan	CHEBI:27897|CHEBI:16828	2	a,b	C00806|C00078	Amino acid metabolism	Tryptophan metabolism	Tryptophan	HMDB30396|HMDB00929	CID1148|CID6305	C11H12N2O2	204.0899	QIVBCDIJIAJPQS-UHFFFAOYSA-N|QIVBCDIJIAJPQS-VIFPVBQESA-N	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)|InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1	M203T4.1	203.082648973627	240.413620860089	[244][M]-	[M-H]- 204.084	1	NA	
M203.104T3.49	hilic															M203T3.2	203.10400887065	209.635646472901		[M-H-C6H10O4]- 350.162	8	NA	
M203.378T9.96	hilic															M203T10.4	203.378025821931	597.735729792075		[2M-3H]3- 306.578	27	NA	
M203.7087T9.96	hilic															M204T10	203.708746318695	597.773119018533		[M-3H]3- 614.16	27	NA	
M203.9974T6.43	hilic															M204T6	203.997421832929	385.995474040121			7	NA	
M203.9975T2.45	hilic															M204T2	203.997454479886	147.294257918976			25	NA	
M204.0151T6.78	hilic															M204T7	204.015081529674	406.752592933915			43	NA	
M204.0151T10.71	hilic															M204T11	204.015119117143	642.827923067013			2067	NA	
M204.0433T9.97	hilic															M204T10.1	204.043322797782	598.12231916841	[243][M+1]-		27	NA	
M204.0514T8.34	hilic															M204T8	204.051401331347	500.458849520128			15	NA	
M204.0514T6.63	hilic															M204T7.1	204.05142178706	397.958730211931			7	NA	
M204T3_X3..indol.3.yl.lactic.acid	hilic	Indolelactic acid;Indole-3-lactic acid|5-Methoxyindoleacetic acid	CHEBI:24813|CHEBI:235589	2	a,b	C02043|C05660	Amino acid metabolism	Tryptophan metabolism	Hydroxytryptophan|Tryptamine	HMDB00671|HMDB04096	CID92904|CID18986	C11H11NO3	205.0739	XGILAAMKEQUXLS-UHFFFAOYSA-N|COCNDHOPIHDTHK-UHFFFAOYSA-N	InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)|InChI=1S/C11H11NO3/c1-15-8-2-3-10-9(5-8)7(6-12-10)4-11(13)14/h2-3,5-6,12H,4H2,1H3,(H,13,14)	M204T3	204.066819423447	159.791497451427		[M-H+NH3]- 188.05 [M-H-H20]- 223.087	22	NA	
M204.0858T4	hilic															M204T4.1	204.085786654383	240.0835784702	[244][M+1]-		1	NA	
M204.0879T6.64	hilic															M204T7.2	204.087865409772	398.365476412104		[M-H-CO2]- 249.091	7	NA	
M204.0879T2.86	hilic															M204T3.1	204.087900266363	171.437346427199		[M-H]- 205.098	22	NA	
M204.9814T2.26	hilic															M205T2	204.981396522804	135.398022622542			18	NA	
M204.9991T10.72	hilic															M205T11	204.999147455106	643.168339825819			2069	NA	
M205.0112T2.45	hilic															M205T2.1	205.011236905888	146.877736347376			1831	NA	
M205.0256T2.1	hilic															M205T2.3	205.025591163665	126.073333559179		[M-H+NH3]- 189.008	18	NA	
M205.0355T10.14	hilic															M205T10	205.035487457092	608.226327682241	[248][M]-	[M+Cl]- 170.067	23	NA	
M205.0719T8.75	hilic															M205T9	205.071862321827	525.078399489137			1350	NA	
M205.0831T6.23	hilic															M205T6.1	205.083100777296	373.563524746898			7	NA	
M205.1083T1.54	hilic															M205T2.5	205.108263131166	92.4872336893918	[241][M+2]-		11	NA	
M205.925T4.23	hilic															M206T4	205.925013798474	253.605156783875			1	NA	
M205.9251T7.86	hilic															M206T8	205.925143427644	471.476899679449			2	NA	
M205.9252T9.98	hilic															M206T10	205.92517094786	598.589943706256			27	NA	
M205.9252T1.31	hilic															M206T1	205.925223869054	78.309978280637			5	NA	
M206.0388T10.14	hilic															M206T10.1	206.038797177949	608.488865112903	[248][M+1]-		23	NA	
M206.0671T6.61	hilic															M206T7.2	206.067114540299	396.874437420647	[253][M]-	[M-H-COCH2]- 249.091	7	NA	
M206.0672T7.35	hilic															M206T7.3	206.067181334143	440.709797850859		[M-H-CH2]- 221.088	3	NA	
M206.8977T17.1	hilic															M207T17	206.89768522783	1025.82105603993			1926	NA	
M206.9971T1.71	hilic															M207T2	206.997074040515	102.680519352481		[M-H-CH3]- 223.029	37	NA	
M207.0123T1.56	hilic															M207T2.1	207.01231339891	93.7936564465607			45	NA	
M207.0707T6.62	hilic															M207T7	207.070651750478	396.949736378909	[253][M+1]-		7	NA	
M207T3.1_L.kynurenine	hilic	L-Kynurenine;Kynurenine	CHEBI:16946	2	a,b	C00328	Amino acid metabolism	Tryptophan metabolism	Kynurenine	HMDB00684	CID161166	C10H12N2O3	208.08479	YGPSJZOEDVAXAB-QMMMGPOBSA-N	InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)/t8-/m0/s1	M207T3.1	207.077659443554	196.537392794687	[257][M]-		8	NA	
M208.0464T8.5	hilic															M208T9.2	208.046421419451	510.095473097009	[259][M]-	[M-H-C2H4]- 237.083	15	NA	
M208.0464T9.51	hilic															M208T10	208.046438904741	570.8874068969		[M-H]- 209.057	17	NA	
M208.0465T20.09	hilic															M208T20	208.046538009368	1205.55890438582		[M-H+Cl]2- 382.142	30	NA	
M208.0617T2.31	hilic															M208T2	208.061735025183	138.707071781818		[M+Cl]- 173.102	18	NA	
M208.0729T4.52	hilic															M208T5	208.072923342432	271.392584396886			985	NA	
M209.0497T8.5	hilic															M209T8	209.049740658044	509.880891934831	[259][M+1]-		15	NA	
M210.0443T3.51	hilic															M210T4	210.044288180088	210.707878798947		[M+2Cl]2- 350.162	8	NA	
M210.0886T2.92	hilic															M210T3	210.088647421354	175.063734078245			22	NA	
M210.5403T10.48	hilic															M211T10	210.540293817186	628.868771438751		[M-2H]2- 423.095	26	NA	
M210.992T10.94	hilic															M211T11	210.992019452455	656.466453816002			2052	NA	
M211.0015T6.88	hilic															M211T7	211.00153103686	412.595680777493			1522	NA	
M211.0379T8.93	hilic															M211T9.1	211.037913870522	535.792888104617		[M-H-NH3]- 229.071	748	NA	
M211.0463T6.47	hilic															M211T6.1	211.046297000836	388.448947384734		[M+Cl+HCOOH]- 130.071	7	NA	
M211.0825T8.07	hilic															M211T8	211.082467159664	483.913701495712	[262][M+2]-		199	NA	
M211.0978T1.5	hilic															M211T1.1	211.097785817146	89.8517029449293		[M-H-C6H10O4]- 358.173	11	NA	
M211.1091T6.2	hilic															M211T6.2	211.109083794337	372.24577726696			309	NA	
M211.1091T3.19	hilic															M211T3.1	211.109124095077	191.23435615134			22	NA	
M211.1342T1.43	hilic															M211T1.2	211.134154570991	85.7987612389852		[M-H]- 212.141	11	NA	
M213.077T6.64	hilic															M213T7	213.07700013788	398.614587352914			610	NA	
M213.1135T1.5	hilic															M213T2	213.113491281053	90.025511636204			11	NA	
M213.1247T1.65	hilic															M213T2.2	213.124734660129	99.133046374137			2250	NA	
M213.1497T1.41	hilic															M213T1	213.149746638474	84.7705563481111			29	NA	
M213.9641T1.65	hilic															M214T2	213.964059557746	98.9404405754364			37	NA	
M214.0127T2.83	hilic															M214T3.1	214.012675529289	169.680757557179			1654	NA	
M214.036T1.82	hilic															M214T2.1	214.03600105215	108.96894241163	[267][M]-		2358	NA	
M214.0472T2.34	hilic															M214T2.2	214.047245506675	140.638257857007			18	NA	
M214.1087T1.56	hilic															M214T2.3	214.108739585035	93.5184017609366		[M-H-CH4]- 231.147	45	NA	
M214.1451T1.45	hilic															M214T1	214.145130775228	87.1335829314067			11	NA	
M214.9965T9.78	hilic															M215T10.1	214.996487558946	586.660981188518			17	NA	
M215.0205T2.36	hilic															M215T2	215.020506046852	141.584643507701	[263][M+3]-		1833	NA	
M215.1403T1.6	hilic															M215T2.3	215.140277502812	96.0571941979607			2436	NA	
