variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M305.9121T0.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M306T1	305.912095392247	42.0505222227545	[163][M+1]-		1413	NA		0.0545814727873477	0.869254598395605	0	-0.171357009391388	0.109050891928487	0	0.868914650824226		0
M714.258T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M714T15.2	714.257964253395	881.078767654392	[488][M]-	[M+Cl]- 679.284	11	NA		-0.0493606748725561	0.869254598395605	0	-0.150915876570497	0.0522861023266173	0	0.337789225157774		0
M690.2582T15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M690T15.1	690.258184487778	897.604870998126	[474][M+2]-		26	NA		0.0438723236626757	0.869254598395605	0	-0.0614607524914312	0.470225104586994	0	0.504831572024593		0
M585.3603T15.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M585T15	585.360318004399	915.182249091846	[378][M+1]-		9	NA		-0.0370122555928418	0.869254598395605	0	-0.0259857693008154	0.742427394442725	0	1.42386249411753		0
M622.2079T14.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M622T15	622.207865588366	875.94735770259		[M+Cl+HCOOH]- 541.234 [M-H+HCOOH]- 577.21	52	NA		0.0610731481885516	0.871206468219214	0	-0.569415832062425	0.000283978985519516	1	0.202703292343917		0
M123.9464T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M124T1	123.946383394194	72.9441984381768			1576	NA		-0.0597786392647652	0.871206468219214	0	0.0556788734356637	0.632100249122068	0	0.640931266530313		0
M612.2611T15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M612T15.1	612.261128928865	897.602749972566	[409][M]-	[M+Cl]- 577.292 [M-H]- 613.268 [M-H-CO]- 641.263	26	NA		0.0382828278185876	0.871206468219214	0	-0.045741655437503	0.541574201902624	0	0.525941306183144		0
M736.2594T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M736T16	736.259397199282	936.440500909212			17	NA		-0.0438921545778168	0.87172368319759	0	0.106944280811797	0.210513357100924	0	0.277374547953434		0
M540.8417T15.2_7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M541T15.6	540.841673493014	913.786157638026			447	NA		-0.0367772907645616	0.87172368319759	0	-0.0323907968281905	0.660710848742729	0	1.00476769543305		0
M206.1269T15.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M206T16	206.126923177577	943.427715610884	[85][M+1]-		135	35	@M205.1234T15.7|+13C|@M234.1259T15.7|-(CO)|@M325.2174T15.7|-(NC3H9)-(CH3COOH)	0.235475353138538	0.87176339703029	0	-0.358174199898359	0.446956091343991	0	0.322812852911576		0
M144.9234T7.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M145T8.2	144.923443743901	475.825692221419			201	NA		0.227397179793696	0.87176339703029	0	0.531783649453812	0.16364490817765	0	0.120983909082557		0
M134.8652T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M135T1	134.865234710607	55.6662577304468		[M-H]- 135.869	105	NA		-0.187790577107219	0.87176339703029	0	0.0652058637330573	0.86545146993805	0	0.703981104689811		0
M186.1136T8.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M186T9	186.113557194877	527.38167500117			221	NA		0.144818027097685	0.87176339703029	0	0.157399015403161	0.576400542838651	0	0.207264564885791		0
M552.3307T14.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M552T15.3	552.330724741205	895.586563550538	[348][M]-		248	NA		-0.0972844224493254	0.87176339703029	0	-0.545155495079191	0.000239314531425376	1	0.705024916998896		0
M231.9676T9.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M232T10	231.967557153413	595.585917575807			1540	NA		-0.09516761551067	0.87176339703029	0	-0.182668675384047	0.274157049038236	0	1.20421301778118		0
M589.7163T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M590T15.1	589.716294608661	883.730243173914			1962	NA		0.0930895825146187	0.87176339703029	0	0.362366712147349	0.0127686985443628	1	0.854583236017116		0
M478.2939T15.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M478T15	478.293942711082	929.142962653662	[280][M]-		1266	77	@M479.2973T15.5|-13C	-0.0906713034570998	0.87176339703029	0	-0.682328971141557	1.66590012603476e-06	1	0.338376150920083		0
M122.8941T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M123T1	122.894095005692	71.1319131353136			8	NA		0.0727822250770522	0.87176339703029	0	0.120165506190354	0.365846043825485	0	0.458258124529069		0
M300.9741T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M301T1	300.974093316199	48.2943350434009		[M-H+NaCOOH]- 233.994	18	NA		-0.0591623039258931	0.87176339703029	0	-0.0298883362338263	0.829913514203305	0	0.760380768905429		0
M554.0262T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M554T1	554.02619346126	47.2402811439496	[350][M+1]-		18	NA		-0.0511524525213964	0.87176339703029	0	0.552830409808415	0.000103603500716475	1	0.223256921460874		0
M944.8919T0.8_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M945T1.1	944.891913224422	47.3475629646167		[M+Cl]- 909.935	18	NA		-0.0478330926989656	0.87176339703029	0	0.567129506262344	4.38883939664489e-05	1	0.401291744480615		0
M116.9285T8.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M117T9	116.928469821716	518.868958363584			60	8	@M99.9257T8.7|+(OH.)|@M115.9207T8.6|+13C|@M117.9285T8.6|-13C|-15N	-0.0962137386293307	0.872649246079086	0	0.395315778566845	0.0478716554923297	1	1.11485902129126		0
M454.9272T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M455T1	454.92715741274	48.2097973802436	[268][M+2]-		18	NA		-0.0333419873209468	0.872649246079086	0	-0.0656170169305277	0.266527252171498	0	0.649168168660013		0
M241.1809T15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M241T15	241.180928341241	899.1674160492	[108][M]-	[M-H-CH2]- 256.195	1946	43	@M242.1842T15|-13C	-0.301604318126021	0.874113498865626	0	-0.132209630505475	0.857949515877043	0	0.655475537189291		0
M457.3323T14.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M457T15	457.332272835347	876.603127136142			1008	NA		0.202143048924084	0.874113498865626	0	0.452768583963666	0.201457917679939	0	0.781075138271258		0
M225.1859T16.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M225T17.1	225.185902608082	1001.94123570764			1090	NA		-0.158096482039433	0.874113498865626	0	-0.734184862260646	0.00399456139162047	1	0.896747178380881		0
M125.0971T8.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M125T9.1	125.097087928559	527.626424775453			221	NA		0.155039641223725	0.874113498865626	0	0.0757517227488709	0.840336149359781	0	0.388225324688068		0
M116.0505T7.3_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M116T7.1	116.050492642528	440.890400976767			195	NA		-0.127580911603799	0.874113498865626	0	0.689655903978949	0.0142056810125435	1	0.638022936412853		0
M637.2647T14.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M637T15.1	637.264728006277	896.719216629984	[431][M+1]-		742	NA		-0.125430044472379	0.874113498865626	0	-0.344490186208093	0.113374252673911	0	0.511873012778428		0
M677.4558T17.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M677T18	677.455843714997	1066.18134180892	[464][M]-	[2M-2H+Na]- 328.24	14	NA		-0.114658295969923	0.874113498865626	0	0.522450643741065	0.0397788995402498	1	1.19289324819205		0
M119.0502T10.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M119T10	119.050239977253	611.674201329972			1707	NA		-0.110674175621913	0.874113498865626	0	0.441604822762516	0.0663653980487077	0	0.550236488365306		0
M378.9183T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M379T1.1	378.918309909408	46.2883239881367			139	NA		-0.108240470975113	0.874113498865626	0	-0.296575230515401	0.112642673566289	0	0.930780819305549		0
M230.1997T17.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M230T18	230.1996612574	1065.95836341725	[99][M+1]-		14	NA		0.106216199369646	0.874113498865626	0	0.336344695813283	0.0624063752810621	0	0.00657988871362393		0
M244.1819T11.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M244T12	244.18188881862	691.804255663614	[110][M+1]-		10	NA		-0.0906697191204717	0.874113498865626	0	-0.0546521648994158	0.797245003448157	0	0.183789690107743		0
M170.8331T0.9_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M171T1	170.833124053002	56.1698752043395		[M+Cl]- 135.869	105	NA		-0.0891661137854225	0.874113498865626	0	-0.151633409933925	0.369001475139045	0	0.727542759037907		0
M284.2465T17.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M284T18	284.246540493806	1065.86506979002	[137][M+1]-		14	42	@M283.2432T17.8|+13C|@M328.2363T17.8|-(CO2)	-0.0882928440342763	0.874113498865626	0	0.356389453049625	0.0539627035277251	0	1.0697754022699		0
M593.3655T16	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M593T16	593.365482931526	958.962165996462	[391][M+1]-		184	NA		0.0873653974292257	0.874113498865626	0	-0.235993826505686	0.196659878436966	0	0.271754840784237		0
M556.3257T14.1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M556T14	556.325716939411	844.941436569534			2325	NA		0.086753821582116	0.874113498865626	0	0.116835000915918	0.505044169417915	0	0.801266142187271		0
M209.0796T9.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M209T10	209.079641215048	595.614139556375		[M-2H+Na]- 188.106	107	NA		0.0862373424521063	0.874113498865626	0	0.10643863972968	0.543387001047685	0	0.557466226867015		0
M239.7604T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M240T1	239.760440401202	56.7122883944891			105	NA		0.0805262290244819	0.874113498865626	0	0.176558473316767	0.210595058752934	0	0.129933123424672		0
M705.2536T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M705T15	705.253581915464	884.785269928854		[M-H-CO]- 734.259	172	NA		-0.0767165842789943	0.874113498865626	0	-0.232659890126881	0.0717439326431748	0	0.923937040139369		0
M494.3253T16	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M494T16	494.325288157537	959.039133843504	[291][M]-	[M-H]- 495.332	184	NA		-0.0734088557904293	0.874113498865626	0	0.2491805689945	0.112909110992867	0	0.85124620488994		0
M448.0292T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M448T1.1	448.029210591687	54.3242759528478			105	NA		-0.0705901695868576	0.874113498865626	0	0.162460612963761	0.262760308433223	0	0.523774327980503		0
M568.3621T16.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M568T17.1	568.362065419757	1009.26460666249	[371][M]-	[M-H+HCOOH]- 523.364	19	88	@M508.3408T16.8|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M569.3654T16.8_6|-13C|@M570.368T16.8_3|-18O|-13C2|@M571.3707T16.8|-13C3|-13C-18O	0.0705491438121655	0.874113498865626	0	0.390299278862486	0.00042895209899054	1	0.292397697139055		0
M164.9992T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M165T1.4	164.999221585434	48.8632925968179		[M-H+NaCOOH]- 98.0191	18	NA		-0.070064350764758	0.874113498865626	0	-0.114982342433324	0.379856469613552	0	0.932237242747619		0
M520.2656T15.1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M520T15	520.265603695928	906.424078687326			1191	NA		0.0685183931885902	0.874113498865626	0	-0.26380365607392	0.0651155432001853	0	0.354097431788792		0
M280.8689T10.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M281T11	280.868853274443	650.003649019602			86	NA		0.0681299588200215	0.874113498865626	0	0.0417155386391066	0.798424516997947	0	0.212986775213053		0
M569.9547T16.8_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M570T17.6	569.954737815477	1009.37411645829			19	NA		0.06581890811613	0.874113498865626	0	0.353715503242105	0.000705761553283373	1	0.339482807711173		0
M795.8685T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M796T1	795.868507686311	48.1725116969427			18	NA		-0.061283192838113	0.874113498865626	0	0.102582073714382	0.422647146649214	0	0.527083404450089		0
M737.1947T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M737T16	737.194684178772	936.370931691918		[M+Cl+CF3COOH]- 568.22	17	NA		-0.0550803744884831	0.874113498865626	0	0.00701445132557943	0.952766585007891	0	0.44600129891965		0
M283.2552T19	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M283T19	283.255154669016	1141.47332325671	[136][M+2]-		93	NA		-0.0528746139436365	0.874113498865626	0	0.00450652914840433	0.96571036924468	0	0.741910790987435		0
M147.0298T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M147T1.6	147.029846713937	71.5023681966042			8	NA		0.0488399200449976	0.874113498865626	0	0.128324251236155	0.122398128984867	0	0.946597332986032		0
M793.362T0.8_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M793T1.1	793.361982133192	48.1585425120662	[520][M+1]2-		18	NA		-0.0473146971392939	0.874113498865626	0	0.0132995687359436	0.903756910949073	0	0.714679698053982		0
M469.9003T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M470T1	469.900311949774	48.2425518754511	[275][M+1]-		18	NA		0.0450289202471215	0.874113498865626	0	-0.360212512664001	0.0018545548483841	1	0.415359477657192		0
M946.3125T0.8_3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M946T1.2	946.312490277399	48.3014392179953	[623][M+1]2-		18	NA		0.0448354115680409	0.874113498865626	0	-0.439939143745956	0.000373968357360457	1	0.162095293883649		0
M632.3183T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M632T15	632.318301839039	883.115504399112	[423][M]-	[M-H]- 633.326	11	NA		-0.0439184630531759	0.874113498865626	0	-0.134774111862276	0.0695762589764015	0	0.816166952365339		0
M339.2T15.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M339T15.7	339.200046252253	910.558725277452			1221	NA		-0.0417268721539283	0.874113498865626	0	0.00753660805783163	0.935420442237284	0	0.809049551113133		0
M997.3248T0.8_3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M997T1.2	997.324829037068	48.2097973802436		[M+Cl+CF3COOH]- 828.363 [M-H+NaCOOH]- 930.343	18	NA		-0.0413154117884069	0.874113498865626	0	0.119060264276644	0.150990854670437	0	0.579576911604472		0
M624.2035T14.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M624T15	624.203506573308	875.551890650844	[422][M]-		52	112	@M625.2061T14.6|-13C|@M626.2047T14.6|-18O|-41K|-37Cl	0.0390549961586544	0.874113498865626	0	-0.614828319648122	9.29526735459754e-06	1	0.258705506569131		0
M640.2923T16.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M640T17	640.292345503091	1009.2473831478	[440][M]-	[M+Cl]- 605.323 [M-H]- 641.3	19	NA		0.0386789245204362	0.874113498865626	0	0.155639977120023	0.0109228309163139	1	0.538311670844565		0
M542.4513T15.2_12	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M542T15.14	542.451338406187	913.583794669968	[343][M]2-		455	NA		-0.036632934662963	0.874113498865626	0	-0.0320148588239153	0.68595990129103	0	0.855910801567015		0
M740.2026T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M740T16	740.202561815662	936.213574764198	[500][M+2]-		17	NA		0.03163162719461	0.874113498865626	0	-0.00430432618987453	0.949164329073537	0	0.763834889155487		0
M635.3372T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M635T16	635.337163594795	936.332715660234	[427][M+1]-		17	NA		0.0307408059044967	0.874113498865626	0	-0.0169730259617484	0.800382692103393	0	0.199398371299935		0
M541.2441T15.2_15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M541T15.15	541.244064851964	914.146327950012			9	NA		0.0281220701926284	0.874113498865626	0	-0.0617973372013303	0.295773371549853	0	0.91001590731496		0
M556.3176T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M556T16	556.317617887612	936.332715660234	[354][M]-	[M+Cl]- 521.348	17	NA		0.0266620120026495	0.874113498865626	0	-0.0623693394313349	0.271825843245769	0	0.732518547211297		0
M384.9353T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M385T1	384.935323413568	48.2054917223579	[239][M]-		18	NA		0.0216225432750257	0.874113498865626	0	-0.0176011869729109	0.708497815487492	0	0.980878119763396		0
M911.8169T0.8_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M912T1	911.816914713243	48.2455088063488	[610][M]2-		18	NA		0.0452779114489221	0.87601264592626	0	-0.49731485791485	0.000196890256894037	1	0.32727220801263		0
M213.1497T13.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M213T13	213.149667157471	805.553602211526			78	NA		-0.251433971568797	0.87699099764484	0	-0.327310365479976	0.53209056463483	0	0.568236901881057		0
M499.2654T14	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M499T14	499.265423030399	839.75958270528	[292][M+1]-		287	NA		-0.143189615966632	0.87699099764484	0	-0.893691342928783	0.000134927630226935	1	0.798098047936168		0
M263.9603T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M264T1	263.960325114432	53.7649680766125	[124][M+3]-		33	NA		-0.0943473755748414	0.87699099764484	0	-0.436252139335076	0.00519443687284245	1	0.663612156423965		0
M213.0857T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M213T1.3	213.085663586343	46.30018068445	[91][M]-	[M+Cl+NaCOOH]- 110.13	139	30	@M281.0731T0.8|-(HCOONa)|@M349.0606T0.8|-2(HCOONa)	0.0837406387940902	0.87699099764484	0	0.528582072221296	0.000106455946794816	1	0.32887194229914		0
M80.9651T8.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M81T9	80.9651229406471	518.605866484295		[M-H-CO2]- 125.961	60	3	@M79.9573T8.6|+13C|@M132.0455T8.7|-3(NH3)|@M213.0054T8.7|-(C5H8O4)|@M213.9985T8.7|-(C3H6O3)-(CHNO)	-0.0833961905521097	0.87699099764484	0	1.22499492880529	2.0369719588761e-05	1	0.195739785608918		0
M105.0193T1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M105T1.5	105.01926206965	61.0102972739352	[8][M]-		1833	NA		0.0724362206527847	0.87699099764484	0	-0.158821666383689	0.309995424679872	0	0.314881119504393		0
M569.9752T16.8_6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M570T17.7	569.975178279722	1009.59590563262	[373][M+1]2-		681	NA		0.0636298249724092	0.87699099764484	0	0.355427704685928	0.000574138524454503	1	0.352601780955935		0
M508.3313T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M508T16	508.331339776238	936.299266619748	[303][M+2]-		17	NA		0.0381302349675909	0.87699099764484	0	-0.289944433916585	0.00303790900446588	1	0.21017967084039		0
M188T11_Indole.3.propionic.acid	metabolomics_plasma_c18acquity_neg	MX2	c18acquity	Indole-3-propionic acid	CHEBI:43580	2	a,b	M188T11	188.071690987761	662.270637997254			232	NA		-0.159962695962484	0.881000244096902	0	-0.482818386212733	0.0982573323091295	0	0.655176356292483		0
M115.9206T8.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M116T8.2	115.920610060723	502.310769924515			136	16	@M116.9284T8.4|-13C|@M117.9286T8.4|-18O|-13C2	0.145352979788234	0.881000244096902	0	-0.0763165031948247	0.825265661902377	0	0.00662306573069168		0
M179.8825T9.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M180T9.1	179.882469366794	563.182474271342			96	NA		-0.143621452960026	0.881000244096902	0	0.598366885635976	0.0657940540928561	0	0.534546121738448		0
M215.0018T8.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M215T9	215.001820443075	517.982670655387	[89][M+3]-		60	NA		-0.118777897426195	0.881000244096902	0	1.01775088258662	0.0014741252661563	1	0.371942553422157		0
M267.2329T18.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M267T18	267.232939034243	1107.78891560466			515	NA		-0.115821718090107	0.881000244096902	0	-0.222873296010921	0.329382518651238	0	0.714305032434753		0
M502.2938T14.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M502T15.2	502.293772139333	894.533677214484			2227	NA		-0.110934138700747	0.881000244096902	0	-0.778324284974532	2.52065503358237e-05	1	0.472895596469473		0
M153T9_2.6.Dihydroxybenzoic.acid	metabolomics_plasma_c18acquity_neg	MX2	c18acquity	2,6-Dihydroxybenzoic acid	CHEBI:68465	1	a,b,c'	M153T9	153.01929065622	547.997656930233			2056	NA		-0.110855732305509	0.881000244096902	0	-0.57255988623213	0.00199491970162158	1	0.758906146076536		0
M687.2793T15.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M687T15.1	687.279343417245	922.397256831216	[471][M+1]-		62	NA		0.10083282896866	0.881000244096902	0	-0.0078910412273423	0.968309954557321	0	0.564674758234041		0
M241.1809T14.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M241T14	241.180930069901	852.947115757656			1150	NA		-0.0961691015059198	0.881000244096902	0	0.399671264623917	0.0657940540928561	0	0.815974719278939		0
M529.313T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M529T15.1	529.312983742124	883.535390123466			172	96	@M528.3096T14.7|+13C|@M530.3157T14.7|-13C|@M589.3342T14.7|-(CH3COOH)|-(C2H4O2)|-CH3COOH	0.0918908362679591	0.881000244096902	0	0.43424960488248	0.00495720942253302	1	0.725547118720866		0
M308.2676T19.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M308T19.1	308.267609259172	1152.40278925978	[168][M+1]-		781	NA		0.0874290750391111	0.881000244096902	0	-0.0618266758432746	0.763073006707443	0	0.0983481959964847		0
M592.3421T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M592T15.2	592.342067499831	883.26445405428	[383][M+4]-		509	NA		0.0864784501854281	0.881000244096902	0	0.330028961964087	0.0278782637459085	1	0.615286010260386		0
M704.3372T16.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M704T17.1	704.337162979254	990.698759373282		[M+Cl+NaCOOH]- 601.38 [M-H+NaCOOH]- 637.357	97	NA		0.0857992385895514	0.881000244096902	0	0.466348440870826	0.00129652601655566	1	0.446575094328041		0
M464.3146T17.1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M464T17	464.314591678562	1024.89668922247			871	NA		0.0843108652737019	0.881000244096902	0	0.116535028542113	0.519069420470926	0	0.526084699267654		0
M480.3096T16.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M480T16	480.309554679404	978.820939130334			1052	NA		0.0788931530233352	0.881000244096902	0	0.162075995207513	0.293752166702446	0	0.509305982409545		0
M449.148T17.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M449T17	449.147966828265	1040.10000783259			168	NA		-0.0742874294296971	0.881000244096902	0	0.0144600653801774	0.935420442237284	0	0.72954191089436		0
M171.1025T10.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M171T10	171.102529700018	614.043040976076			1710	NA		-0.0709249188985481	0.881000244096902	0	0.0485283491477073	0.773657528302806	0	0.902490006442241		0
M191.0197T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M191T1.4	191.019734855632	71.2595850720204	[74][M]-		8	38	@M192.0232T1.2|-13C	0.0691620211914135	0.881000244096902	0	-0.188589746540824	0.217079230035517	0	0.584980943107305		0
M569.4756T16.8_6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M569T17.12	569.475586147044	1009.9886550449	[373][M]2-		19	NA		0.0683575217340238	0.881000244096902	0	0.349289198027586	0.00248184031522355	1	0.214888354085578		0
M116.0353T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M116T1.3	116.035313542999	71.1178066882914		[M-H-NH3]- 134.06	8	NA		-0.0651979727167991	0.881000244096902	0	-0.192055538546906	0.109560723737561	0	0.22445155898017		0
M564.3308T15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M564T15.1	564.330816653986	897.130614325164	[359][M]-		742	NA		0.0628641924567255	0.881000244096902	0	-0.142881512744211	0.303206467116112	0	0.310694299412993		0
M704.2483T14.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M704T14	704.248266840805	869.491912232286	[479][M]-	[M+Cl+NaCOOH]- 601.292 [M-H+NaCOOH]- 637.268 [M+Cl]- 669.273	36	NA		-0.0542234553341423	0.881000244096902	0	-0.0916116344602305	0.396853224564838	0	0.901495903708645		0
M103.9201T9.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M104T9.1	103.920071673828	549.222009381992			1741	NA		-0.0521916910694884	0.881000244096902	0	-0.03389586591741	0.794277037782453	0	0.990280564716927		0
M452.2783T15.1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M452T15	452.27830406078	906.456103041522	[266][M]-		1186	74	@M453.2815T15.1|-13C	0.0445906261739086	0.881000244096902	0	-0.305959465673963	0.00682671202470087	1	0.321940291878966		0
M96.96T7.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M97T8	96.9600102432856	452.112914664343		[M-H+NH3]- 80.9477	32	NA		0.0420437120724166	0.881000244096902	0	-0.0184595547002164	0.850670828741268	0	0.248070198775849		0
M633.3215T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M633T15	633.321510321622	883.380908135706	[423][M+1]-		11	NA		-0.0418322076911455	0.881000244096902	0	-0.112278070246226	0.150814628286059	0	0.724101126985991		0
M691.0024T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M691T1	691.002371296397	47.2451142658691	[476][M+2]-		18	NA		-0.0406667946598347	0.881000244096902	0	0.347157903647387	0.00199042590076062	1	0.045676121461855		0
M742.8468T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M743T1	742.846838026241	48.3064983932638	[503][M+2]-		18	NA		0.035882834523882	0.881000244096902	0	-0.230386345324856	0.010293280897429	1	0.542793581727258		0
M541.0122T15.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M541T15.10	541.012176574967	913.110785731548			9	NA		0.0269122235905002	0.881000244096902	0	-0.0893355010021128	0.146260702676016	0	0.486692500265977		0
M215.0327T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M215T1.3	215.032743420859	73.4467167812826			1580	NA		-0.0548598561438425	0.882271753776894	0	0.161402811123075	0.197087984479278	0	0.752449609485975		0
M179T1.4_Hexoses	metabolomics_plasma_c18acquity_neg	MX2	c18acquity	Hexoses		3	a,b	M179T1.4	179.056100885009	60.9924430390788			1833	NA		-0.0694110492564803	0.883545913332956	0	0.337646792645568	0.0443091064804046	1	0.172432586250435		0
